"mkm10d_ctvper_original_firstorder_Minimum_250","mkm10d_ctvper_original_firstorder_10Percentile_248","mkm10d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_231","mkm10d_ctvper_logarithm_glrlm_LongRunLowGrayLevelEmphasis_229","sub"
0.374417444923144,-0.946147165637084,-0.130118375440511,0.535562646627765,1085983
0.214427385521369,0.128447483494069,0.450824507700536,-0.522123244911753,1125173
-0.105734570934248,0.640673058558464,0.648925563742804,-0.345030888306434,1154608
-1.54562778767859,-0.250212032812035,-0.230424972002664,-0.59038365424352,1181124
0.129721772781469,-1.12447345061975,2.38423539058113,0.453341432144647,1183075
0.348207699915654,-0.28330515739679,3.33014966594253,0.0799359980000472,1232870
1.16709838238189,0.914674273931482,-1.18438019660787,0.0552228754893032,1279943
0.0346654389105112,-0.279033572100485,-0.185363133290743,-0.468274001578023,1329352
-0.161079073858164,-0.143585036764898,1.39306296285781,-0.538475629144641,1330263
0.57877467186135,-0.0547591405071455,-0.553624037261147,1.12257132715294,1364384
-1.1877367136418,-1.25544259780503,-0.483662458865492,-0.3879297150496,1386095
-0.805973441396456,0.89350131279342,-0.854170750144581,-0.614404144748617,1458656
-1.06308621042897,-0.947656198064297,-0.584167442955564,-0.543006496252551,1485662
0.953958555392646,0.384166208395007,-0.418628682163356,0.158269232532216,1497807
1.30768876685769,1.12607662471067,0.0377354230565126,0.0346590119680927,1501387
0.351730789179887,0.942371273859847,0.00472695968956771,0.0719707641693605,1518948
-0.210713069591951,-0.371200771823381,-0.821941302872358,-0.463234824776683,1526417
-1.78398052255679,-1.31370339868119,-1.60522402456704,-0.580079404716612,1565177
-1.03000681942244,-1.47558464196489,-0.60001035888504,-0.602481903954206,1606693
0.665738193582073,0.782595889442773,-0.305947154385409,-0.314104123241149,1612262
-1.36243897575218,-0.0316258980747056,-0.428372236504324,-0.56195624558334,1614566
1.02585260183486,0.32279229423999,-0.521400823285597,2.90339575550015,1644034
-0.28839530973292,-0.988117702112433,-1.38211708297508,-0.454686200335863,1668599
0.792871372236336,0.251919316363954,-0.929707367514767,0.218212279870808,1671370
1.60310702150872,1.45824174334427,-0.696674309510448,1.04674087719732,1684230
0.791410085350291,0.00279577788230782,0.805282889644299,0.637389537206351,1692385
-0.783768149310286,-0.0965767951052564,-0.289741881929095,-0.588008456403614,1720713
0.82055947808781,0.830158703524351,-0.218869897991469,-0.252852137798329,1738800
0.408225832955326,-0.408826864871633,1.31103980589172,-0.00239943151808263,1740845
0.485664037454584,-0.483377652769936,-0.517844396641238,0.637107397557108,1742294
-1.28887094969072,-2.14552211217166,0.0596716951298603,-0.275029603217521,1767700
-1.32136897242937,-1.61508475508128,-0.479282025418548,-0.603522544506143,1768972
-1.64184751360334,0.0156492280957598,-0.449891381138733,-0.545650558624401,1889409
-0.0096686783216215,-0.603349244196468,-0.0197684542851566,0.0442940324812323,1915938
0.387135348365845,0.306139495916801,-1.09301304349166,-0.427177188455589,1916742
0.835391869264632,0.0136795621563628,-0.315889016534421,0.768936082974418,1919296
1.66037478383782,1.48393246334873,-0.570206535712102,1.14793181530154,1926770
-1.74746959376318,-0.226020498291985,-0.554328710479626,-0.635856601840439,1938156
0.0883730370952783,-0.804849500046361,-0.217536607825101,-0.173530971638528,1938561
0.614070445543857,-0.528046991249934,1.62658149769164,1.06636312790366,1966316
0.979581931901713,0.1173925565803,-0.503486563582181,6.67418562444946,1967281
