"lemdfirst_prg_original_firstorder_Kurtosis_244","lemdfirst_prg_original_shape_Flatness_242","lemdfirst_prg_original_shape_LeastAxisLength_240","lemdfirst_prg_original_shape_SurfaceVolumeRatio_236","lemdfirst_prg_original_shape_Sphericity_227","sub"
-0.453859197067964,0.35347003954887,0.415156950594133,0.0424881071485795,-0.517374868620896,2059713
-0.100524866782143,-1.38723570680384,-1.19995607613269,-1.08129082536637,2.33301466296831,2294873
-0.395498640016247,-0.422258756542308,-0.0615662638341298,-0.100933237763392,-0.247766002613205,2033049
1.39683187053652,1.51968160629526,0.937075105818814,-1.31361709314172,1.34677928327862,1485662
-0.290507320701197,0.666429207101459,-0.485660391093235,-0.54813128248572,0.624199917092004,1526417
-0.391907649427691,0.629068428428744,-1.41494350583408,-0.308947263716357,1.63459882541398,1386095
-0.14749107630041,1.09382527165663,-0.548866726560464,-0.562999716037386,0.88958972220419,2132424
-0.126884180155507,0.852830906433849,1.06512065106378,0.0723276300403445,-0.774713937102934,2138375
-0.532343864430794,1.44173410871606,0.248262772886489,0.578915410021344,-0.731829770555497,2490180
-0.419577291752576,-1.21854631272316,0.95394844076159,3.1154704743312,-2.04677760932088,2034136
1.67423736349614,-3.19815554566259,-0.0167203376293374,0.620033950183411,-0.965491120704105,2510402
-0.449189023598867,-1.04583905399901,-0.271802972982328,-0.393082761067541,-0.249533600924757,1330263
0.0826927185646193,0.313932229779911,1.58503982291782,-0.499686014115949,-0.624661088041925,1768972
-0.520669176804289,0.717640517227154,-1.29837803981637,1.14510537417328,0.129601009008109,2306459
-0.437833053265611,-0.294192318896008,-1.10776985970496,-0.260022478874422,0.876040611304886,2181724
-0.537776589527732,-0.49133115585516,0.164935195655509,-0.26610545051475,-0.161093747247717,2217034
0.386679440623898,0.699914817773558,-1.20892263321614,-0.427895182219799,1.37292574759604,2218615
-0.308283939192963,0.614621571325355,1.81973036544289,-0.29796136641303,-0.929092306485123,92173
0.140773978740998,-0.240254512771898,0.84669257538334,-0.548630798138922,-0.460992714459961,2414406
-0.511848662479326,0.961255853556442,0.996811258680596,-0.360344362838894,-0.495408372851231,2381907
-0.537218618106424,1.11717884296245,-1.4783847302025,-0.557706305698179,2.56870080233717,2002465
0.0307963091031345,-0.678935088600957,-1.17305371762121,0.0352708954198701,0.515040201833025,2474709
-0.42899211531956,1.79396584519919,-0.132328462841174,-0.073749819256152,0.128578833790489,2176530
-0.542499223542654,-0.314533799260688,0.758220082979272,0.153425922093812,-0.697772043206785,1279943
-0.528414934049037,1.10931490527948,0.1283975228781,-0.184100106193942,-0.0649980605034374,1976407
-0.520634355747336,0.670192374409375,0.79202737266512,-0.786429394790235,0.0563150493065242,2250836
-0.186561666247158,0.52834084816289,-0.848938390879836,-0.282130260609661,0.899220620351851,1915938
-0.495812666969751,1.2732853763248,-0.0726572982753905,-0.254855636073958,0.253609203512116,2133380
-0.529402341020834,-1.05518927568793,-0.657478082591726,0.685775586104182,-0.652100861755459,2271329
-0.51787486733611,0.423212282069545,0.950280743887938,-0.831869932714027,-0.215009106335146,2286108
-0.529082047483276,0.20859778219488,-0.667492265373879,2.4982565301154,-1.1444976605689,2040495
-0.171232470410361,-0.684619025977092,1.03168562723187,-0.101898225844604,-0.881456786687424,1125173
-0.149456991552501,0.334324183377623,-0.35428783245055,-0.181194868558315,0.315846843842927,1767700
0.51065994987223,-0.144383078571293,1.12975380018152,0.107698588503659,-1.04438150149432,2138678
-0.0622282494104316,-0.410785396986199,-0.18615528782701,-0.385497517558953,-0.0823581778545733,2443354
-0.520055595494766,-1.34611254200747,-0.70518605388746,-0.0726908883133562,-0.161175471963266,2234422
0.0724372773337623,0.685631333283745,1.07675002242915,-0.269567195910381,-0.577224980367736,2151024
-0.0652594137735771,-0.589465345197841,0.491567342303995,-0.24658355509579,-0.432135312762236,2057358
-0.526399880972036,0.688013370629189,1.00209761538349,-0.233988852219908,-0.509907591128457,2425694
1.20863543814289,-1.01534028082005,0.0820185104816257,-0.303339292675361,-0.564403729350541,2500377
-0.480571816984855,-2.06811924674213,-0.83623514200071,-0.418182720774208,-0.00655985746659691,2183356
-0.275143772612558,-1.47605974691436,-0.535518694055595,-0.365870612493971,0.0104837466752571,2131601
0.213562737561391,1.8452713057112,-1.30746114530687,-0.280084765963051,1.71542526747014,2152442
0.176025948573353,-0.843853971915055,-0.567615629978971,-0.809975677219572,0.875557902720021,2306893
-0.514170751319972,-0.469164714135058,-0.13249076216599,-0.239865036396249,0.0474237624522675,2009915
2.58674260998923,-1.54412355332107,0.951250287815603,-0.251915358317022,-0.895396908231102,58325
-0.483932181864494,-0.0297567195051112,0.669469717279113,-0.349662850949166,-0.325352284897862,2395943
-0.0877166387433015,0.806907990233284,1.85426526479051,4.59702058208825,-2.21073826793007,2480330
-0.267733322621991,1.05392034390557,-0.19252944800571,-0.266309184061715,0.141848692502735,2076301
-0.218040101163782,0.376599114534298,0.443659162615368,-0.515483032748306,-0.102583905113742,2205389
-0.523482414734348,1.05472219458245,-0.540357513164313,-0.22246763340119,0.525536956190018,1975401
-0.464653953891124,0.140580460227394,-1.17060947584186,-0.510855984306836,1.35315268792792,2250648
-0.449143793994063,0.866173389889995,-0.450447693533912,-0.168557032371769,0.176965543542075,2185290
-0.523378629170618,-0.861541209008086,-0.266463516479073,-0.451298897014755,0.0940308100899502,2091555
-0.501918340793575,0.174462190666563,-1.23580217654652,0.645630178101319,0.271067050890239,1232870
-0.102562600442056,-1.46934249529639,-1.20006375901383,-0.371350711455305,0.428089974432663,2139733
0.618937530101621,-0.222009202759228,1.0929080991946,0.326979994064509,-1.10322678019622,2559453
0.115708156685944,-0.389558558289395,1.66562686749207,-0.209729312150515,-1.06946611941264,1938156
-0.277995231685555,0.378364719070735,-0.954876143050465,-0.360593487454695,0.938899388686912,2158101
1.24420405869055,-1.07332849171846,-0.375336006313188,-0.509169649346796,0.101379483468659,2199403
-0.507011665636226,-0.975696523605489,-1.36732373336212,-1.11138827082806,2.85094501454006,2430773
-0.532531209061257,0.759864572285977,0.483039506713023,0.159315415351409,-0.627094635882399,1738800
0.0458481711084453,-1.03519235787732,-0.295761587903457,-0.0302680482709581,-0.316109860156442,1565177
-0.251419909138756,-0.769527154214724,-1.47150041239562,-0.60854647316436,1.51094225175619,1978972
0.10587056409145,0.157649684185364,0.862706185328868,4.28091935340358,-1.97638796770586,2487135
-0.528468014169871,-0.618378441230778,-0.308368143601289,-0.377424673769089,0.260800801989219,1612262
-0.527389391710884,0.795899393011584,0.141729791883981,-0.359819892978581,0.0998522029111689,2051378
-0.26848518529976,0.567426327208087,0.191456439391462,-0.619611793684804,0.255818085153652,1497807
0.138144606306459,0.514521391923785,-0.270751347797298,-0.110265523746139,-0.0139539697262989,2026671
0.0139761419937617,-0.685275111358077,0.661682081127514,0.00237002562231718,-0.967056785756853,2340322
-0.260333416213711,-0.447499334105283,2.26637627237112,-0.327546592015992,-1.03836664822738,2293123
0.604137415269798,-0.826926602052749,0.249454811003701,0.182044190535469,-0.659610096512385,2395415
-0.525113253826313,0.118124964107291,-0.900186364711018,-0.619829484982456,1.28927171784224,1966316
-0.531426563632783,0.616973349254115,-1.48577725623266,0.111776335872782,1.32971069123994,1973544
-0.505952057242976,-0.426195831113799,0.642223625834565,1.73309690881246,-1.55350795743898,2010259
-0.460844245836604,-1.25097143862588,-0.289058115479686,-0.113105576910167,-0.258753175155027,2145694
-0.529770106063557,-1.27290418460219,-0.0619514580115743,-0.393053665386992,-0.141496521468349,965005
-0.512765202369528,0.644977022283605,1.06991531496832,-0.26263901222184,-0.60774844747566,2096627
0.976060573463791,1.32531199595358,-1.66443003938481,-0.463564025768966,2.86010252339088,2047354
-0.499220047689641,-1.81078084550867,-2.36308253286836,-0.0505483638997014,2.7728174077107,1364384
-0.31212991420063,1.16702709255239,2.12878585006091,-0.227273697846773,-0.981794303049831,2132982
-0.526084604352855,0.0550013767081333,0.735410099418733,0.748567633554076,-1.01579587081734,2134220
0.478023095117254,0.081745926816137,0.850226827312103,0.176418894410709,-0.920427469155761,1889409
-0.416263778839719,-0.251858003492742,-0.291102635849588,-0.74987041489043,0.627087034459394,1938561
-0.517647454539875,0.135798069278276,0.402607074125439,-0.262617244423462,-0.29424463612925,2055667
-0.512490399708349,0.769275207479691,-1.71162118651676,-0.237919089545882,2.38210822571765,2176784
-0.362118657474778,-0.259160743059236,0.248871663302798,-0.188425246529102,-0.520694442202713,923666
0.310276832456232,-0.359404518580512,-0.482987828756617,-0.648440657364354,0.570342095976574,2086044
0.165060449069137,1.16728703297373,2.9578135541513,-0.34770563770982,-0.91299781057663,2078198
-0.521538182955258,-0.0310849832723612,0.181015117406358,-0.205822725180149,-0.292312605627591,1501387
-0.505349848112523,-0.502271961202471,-1.55203504689984,-0.294235027379524,1.73101332643621,1518948
-0.468013672096716,-0.668269217795799,2.00732378075869,0.260745336021919,-1.40568863684992,1606693
0.605040802884305,1.04559094888269,0.768336297267898,-0.356391497656715,-0.318943630889885,2305115
-0.460789186535648,0.250999079125508,0.131838836781678,-0.357997522467536,-0.132077530853692,2237571
0.732844761979316,0.222593930895364,0.868991460160838,-0.254374829254258,-0.389418111364426,2285214
5.00553250179674,-0.47678495262334,2.28815385713802,-0.844836925450952,-0.681647311064905,2426863
-0.498496535883472,1.57527584664535,-0.303195073984441,0.76533237086215,-0.377495554639618,2480056
-0.104000347713112,-0.666141728819901,0.285477718379803,-0.138451025367545,-0.413768684149961,1668599
3.32897598634781,-0.936271922430257,1.33954387939253,0.153938745615991,-1.23714156930615,2339674
0.104761493995746,0.885223845068039,1.153805775846,-0.269936172889371,-0.699350125880301,2133204
2.41100024560758,0.219664015971337,2.30457932740811,-0.271592898029729,-0.969825765123986,2294852
0.280330823643832,-0.616389813421815,0.167429994301516,0.157790485621566,-0.605148947840148,2445526
-0.533410411047282,-2.22454548872087,-1.60229645124491,-0.726436895139184,1.83875743614284,2200416
-0.542563148536408,0.698599336534552,-1.03870984151208,-0.191482074378497,1.02808467067014,2168082
-0.525954055273062,0.766894387124673,0.729993201197869,-0.0875189198443258,-0.593922558051963,2075846
-0.519625187103624,0.1011256981041,-0.177938433759192,-0.692049613801269,0.652163676616883,215131
-0.298116757931429,1.0021561174902,0.60556897921044,-0.155580780297026,-0.439936271704096,2274521
-0.536687891928966,1.7297252413145,-1.58211430769172,-0.134187131278236,1.95511170392137,277752
-0.436990661181889,-1.17378889230186,0.414162675239831,-0.357424877847271,-0.627668642247891,2078899
-0.482037656379088,-0.36320462423537,-0.782958208798831,-0.330484801648228,0.497789360977512,2172217
0.400442802540243,0.696022314760412,-0.198290699500443,-0.114646366565305,-0.135855584591911,1614566
-0.51356405581392,-0.837046251587868,-1.28801500662878,-0.192655515212687,0.876912688564617,2100050
0.393303341679735,-1.46258707995036,-0.457642936837325,0.382287017993411,-0.473693360554222,2183291
-0.536332098210585,-0.157354262052447,-1.15055019767879,0.975111299466149,-0.18875847311164,2336735
0.209977518181544,-1.08826941198867,-0.912362155610099,-0.820575547093992,0.83878326400148,2352038
-0.521128540128218,0.0412657661714561,-0.712546015661391,-1.00438738011495,1.647136057154,2305114
-0.51608191685672,0.726067544793149,-0.0162357980612277,-0.40951541513384,0.203809623018237,2448298
-0.300029798201332,-0.906227840114157,-0.638003222841557,-0.541548722030418,0.377364184726291,1329352
-0.516564684102814,0.612247159021527,-1.10796240875122,-0.236949225246524,0.880293999150017,1183075
-0.273163670182233,-1.02037319942953,-0.12802797965718,0.0231464389189751,-0.498035027729444,2110540
0.505148172846105,0.795723845934192,0.40329186633999,-0.172276400963009,-0.31332307067912,2070958
-0.50996514771896,0.925274723092997,1.00257249689726,-0.0449454471112094,-0.657736261219472,2340155
-0.522773841680756,0.672586414373863,1.10065764558292,-0.0806878746307602,-0.674232157273355,2075832
0.0242770373685959,-1.08556053654049,-0.920952639608468,2.89839385740288,-1.05673732012126,2498991
-0.518297433167485,1.55221625709883,-1.35401221118945,-0.343514416163106,1.84167306037582,1919296
-0.517733970150084,-0.297073435517299,0.422052953585167,-0.426610926309877,-0.355678032402972,2401405
-0.267166175565633,-0.560910325208477,-0.393867663030949,-0.165090313373882,-0.0675522742311616,1644034
2.39257505957664,-0.417819808953771,1.16692490191871,-0.0988820096761307,-0.849865452555218,2405144
4.00694089335067,-1.86019624329733,0.390393284609484,-1.49086309658071,0.917940662907271,2158329
0.0241690639364294,-1.46054214532795,1.68733566254922,-0.225639909452216,-1.16345213547178,2319068
-0.517777690362219,0.396564690996556,-1.46083134097107,-0.567460316709922,2.06843228760645,2504802
-0.382374842556526,-0.127870923077575,0.171190569886564,-0.499812656134956,-0.0155212061623634,2331869
1.61277336345027,0.0802170464979443,2.47242540844427,1.17541724080709,-1.78580884240185,2317120
-0.507899170635382,0.812725686763011,-0.0148952887060734,-0.0954694198366485,0.0110057074303623,2072215
-0.248538563351162,1.18350983389087,0.735904594744423,-0.463577042919414,-0.0607479102886988,2228400
-0.274069226841596,-0.38839853257045,-1.59276973176341,-0.434113834301077,1.87104095601725,2145166
-0.530265983904808,2.32432703536061,-0.509004005935852,0.773131106116242,-0.146056829744957,1692385
-0.483308358559821,-0.726322040600613,0.221168285732588,-0.0533709416457939,-0.627283666745049,2109902
0.0339267500430331,-0.570988558341913,-0.496220532018182,0.203897422842352,-0.350435233002689,2219842
-0.0638047610079729,-0.326089561822382,0.295541994429166,-0.627599721699996,-0.220844858918207,2520618
-0.539356890673419,-0.13589594141154,-0.486569176202922,-0.632820198052823,0.712304704205735,2419459
0.0246017444086228,1.34216512033718,1.87363079749922,-0.247116864919024,-0.81883204151965,2276121
-0.513876228810457,-0.0314438775725066,-0.0236127028744958,-0.200727648612223,-0.248830044745931,2350037
0.181263032143912,-2.06985825664804,1.12132268636126,0.106370035056784,-0.967020639534768,2001182
0.771700009830376,-2.72892291800795,-1.14356602715906,-0.393310995634851,0.986148882885462,2278618
-0.460259451663487,-0.967621835993905,1.20310942284532,-0.0066391206632312,-1.04717407352425,1740845
-0.510287288172171,-1.11557262966706,0.22793428149268,-0.490883468605178,-0.293330955764181,2321962
-0.428132795366973,-0.490085903840584,-0.212436022048761,-0.214186410581207,-0.16574172982053,2212664
1.18118889391862,-1.46418861500003,-0.424407518339578,3.57651535122755,-1.52825001313176,2453577
0.626521162935568,0.672035905574924,0.907052702753081,-0.382874136367988,-0.547828538196426,2224150
-0.521048996379317,0.156473089225486,-0.410416779024144,-0.397908196352713,0.534468531657237,1967281
-0.208992841876271,-0.0313893863514104,-1.15032561143521,-0.285959155998795,1.06632838623206,1742294
-0.183989706748241,0.943344510054336,0.362804325646489,6.16968549627719,-1.95439021176237,2488660
1.41374316294263,-1.0981508265569,-0.373966866795064,-0.4449297135015,-0.00105138035931363,2085349
-0.345056469496636,0.839095734555314,-0.0309628411179946,-0.391747194906936,0.211770779323789,2247869
-0.428654592086626,1.13790558763417,-1.21560260024453,-0.316671787960437,1.55602371602262,2157529
0.82841029377404,0.141508879089508,0.219850857475606,-0.392089784265492,-0.348848289983528,2119177
0.177482850468546,-0.459319865085771,0.216846152341578,0.474349242614217,-0.899614423910374,2010554
1.79209287187839,-1.80094697525141,0.0136955489548865,4.06451863447176,-1.95196562609729,2493534
-0.534174169317814,-0.640495140688986,-0.705729388908079,-0.365671970359192,0.267001581421646,2200813
-0.532027570466188,1.4150518979952,1.17505246372232,-0.314568885530218,-0.436400055834472,2116787
-0.17990958299109,-1.6945783928603,-1.76954006798221,1.75088930515183,-0.312041562575994,1154608
-0.473945621636122,-0.95899159444644,-0.127936782450945,-0.115010320744544,-0.155238389964449,2267382
0.353728068302326,0.978025873237056,0.72341577855822,-0.103970383034318,-0.434977587296877,1181124
0.096223349606179,0.179915652836215,-0.866229688110018,-0.607763872151286,0.900766001135151,2137799
7.6698579817553,-1.12689880153666,0.75636815315918,-0.21609791895031,-0.881902416368645,1458656
0.329565914205486,0.639303496898558,0.503008157861494,-0.430427257576718,-0.140108687402071,2269346
-0.393703188262104,-0.586946436614921,0.149093357344499,-0.156512381241403,-0.471272042660681,2092954
-0.52424111046635,0.781301266089191,1.03786242006217,0.0166441432366772,-0.804457116072986,2007309
-0.525179230166413,-0.269256794405906,-1.21221500379246,-0.578912964658264,1.47232281575843,1671370
