"mkm9d_ptv4_wavelet.LHH_firstorder_Skewness_244","mkm9d_ptv4_wavelet.HHH_glcm_ClusterShade_242","mkm9d_ptv4_original_shape_Flatness_238","mkm9d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_235","mkm9d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_234","mkm9d_ptv4_original_shape_Sphericity_230","mkm9d_ptv4_lbp.3D.k_glrlm_RunEntropy_229","sub"
-2.13707067255166,0.332715174891684,1.06854900054944,0.30528617630838,-0.241018700706119,1.30576548099094,-0.155085123703025,1085983
1.21416402542611,0.390550022177651,0.354501163226146,-1.03333623702535,-0.342548296439375,0.429056827880961,0.85645158503428,1125173
-0.553155802797902,0.288989642688732,-0.0765557024615884,2.50566901940463,-0.284070209118567,0.533469221961684,-3.05509733248271,1154608
-0.598610184891415,-0.620599870945356,0.940097272090689,2.37079367391803,-0.299474186991087,1.0127534297702,-0.819366970209483,1181124
-0.794162699802757,-0.248172261527661,0.263638859654381,-0.249448264268204,-0.331115350276301,0.187453347958989,-0.68658059891027,1183075
2.30171067552836,0.206405522700356,-0.783737688736107,2.65483869106366,-0.145363667410526,0.711392666380653,0.193888543653886,1232870
-1.16842034358622,0.326502237630736,0.217784317271122,0.44448580461464,-0.121422689558002,0.616908983387075,0.50594580152812,1279943
-0.0585997209674995,-4.21001388628776,0.0872473650047468,-0.545095172254818,-0.324317480860601,-1.61085866311944,0.364465536491038,1329352
-0.245438501507667,0.374168496356944,0.336280957137563,1.60364959528592,0.0586108857841363,-1.35760436662229,0.265182388401019,1330263
-0.294806679449808,-1.22891017524357,-0.144506452321763,-0.0870971847113023,-0.337910915802156,1.13075821350784,2.78584075340204,1364384
-0.602011141896613,0.916514725515272,0.398415274521501,1.04256320164571,-0.313066057896916,0.475021081989143,-0.433993635873403,1386095
-0.909791501951715,1.0098325433452,-0.0809947408050252,-0.998039456697573,-0.35104977237862,-1.54107601782265,0.298841814611261,1458656
0.174237180839977,0.257880101674838,1.12333587222391,-1.30456955105853,-0.18424185408957,0.545543247259213,-0.0744260900035619,1485662
0.0808062110374941,-0.302573737311093,0.254443162346087,-0.293932594491145,-0.275605705655267,0.673326706668721,-1.6672219868872,1497807
-0.604313093500627,0.387100819138681,-0.400284443105829,0.213483576664985,-0.337327930879636,-1.03396651887051,-0.525646645611355,1501387
-0.566578411319167,0.463120138448383,-0.450057641241647,-0.135034364288553,-0.325500090381387,0.777397486507739,-1.98626680451054,1518948
-1.22171125990611,0.211769282132297,-0.525074134691773,0.078869234056149,-0.319671484095907,0.914748160915053,-0.066790336756166,1526417
-0.932461158258697,-0.24346772828506,0.444061371837965,-1.18209359177648,-0.341727227814646,-0.32840773486867,0.362265954762875,1565177
