"mkm10d_ctv_lbp.3D.m2_glcm_ClusterShade_250","mkm10d_ctv_wavelet.HHH_firstorder_Skewness_249","mkm10d_ctv_lbp.3D.m2_firstorder_Range_242","mkm10d_ctv_lbp.3D.m1_glcm_Autocorrelation_241","mkm10d_ctv_wavelet.HHH_glcm_ClusterShade_240","mkm10d_ctv_lbp.3D.m2_glrlm_LongRunHighGrayLevelEmphasis_239","mkm10d_ctv_original_shape_Flatness_238","mkm10d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_231","mkm10d_ctv_wavelet.LHH_glcm_ClusterShade_228","sub"
0.578648650250844,-0.0966789026199414,-0.0504675916296384,-0.631021249133988,-0.215727013508603,-1.25508929073881,1.30881026026862,0.329422723097816,-0.113369619529279,1085983
-0.26847876177651,0.469830134207325,0.0829222323311711,0.0237310358943703,-0.0106483010467077,-0.621159450847774,0.207712242144571,-1.28763171271567,-0.0869096839306632,1125173
-3.01033396702049,-0.387783671857779,-0.0504675916296384,-1.61884468249055,-1.22486271092366,3.85076444058667,-1.77978312813069,-1.02738695766718,0.403919984559245,1154608
0.532142962523978,-0.00477480156056382,-0.0504675916296384,-0.387265912363258,0.0512596624063393,0.530767518835428,0.947046439148062,-0.596442774877354,-0.110258372482517,1181124
-0.590850188596143,-0.128474130756795,-0.0504675916296384,0.184461272996742,-0.588662906036694,-0.2009427896738,0.498026448452127,-0.340402215374294,0.184396790268591,1183075
0.461962965955764,0.32352089359228,0.00513408762332094,-0.718729529114432,-0.0469232299359148,-1.29361359688908,-0.040555282256636,-1.02566515061545,-0.0792413867752305,1232870
0.743510578256128,-0.00278404131006227,0.0829222323311711,-0.579925695307015,-0.103925256156611,-1.536040936445,0.326442447809471,0.168897943515297,-0.237026275336721,1279943
-0.905227850950268,-0.38119383556942,-0.0504675916296384,-0.842225593310479,-0.315302581245318,-0.107265260278778,-1.12719639939352,0.518502689963938,0.452481010389586,1329352
-0.894462949165588,0.0446848270005789,-0.0504675916296384,-0.199296309310701,-0.0622213264630803,1.62517964902842,-1.34905215456648,0.147835958059764,-0.281972639276748,1330263
-1.72273154387464,-0.382079336262441,-6.90309195689478,-2.63801290923175,-0.606990901552673,1.4221859937549,-2.0016901349136,0.255209378250312,-0.0659321352184363,1364384
-1.3526048601239,-0.819845238647172,-0.0504675916296384,-0.50232586057754,-0.851644953862341,1.79867673719041,0.619699225547716,-0.715543514921693,0.0597192470908024,1386095
-0.598416823856435,0.217762547825126,0.00513408762332094,0.3859574657209,-0.0129599593839114,-0.263174736157147,-1.23162889338185,-0.229676702670338,-0.110001018827238,1458656
-0.650645143939216,-0.25389792885069,-0.0504675916296384,0.494632612174039,-0.0672091799173502,0.462075340101956,1.6065714486148,-0.67296509294601,-0.196633451062511,1485662
-0.121585820122084,-1.03250860795717,1.08086862117293,0.487135210365333,-0.273016328469029,1.35335274935656,0.282152634392141,0.118899536326018,0.0433029565348657,1497807
-0.145653131124079,-0.10078996834853,0.0829222323311711,-0.0011916257180993,-0.0561293855560419,-0.902414428242295,0.642043114724185,-2.39954852247038,-0.115022623328679,1501387
1.26954545053061,0.10481265151633,-0.0504675916296384,-3.83819001059173,-0.0657993714357886,-2.01477202518541,-0.559060039216753,0.364616600601475,-0.26019531137205,1518948
-0.271739368798111,0.484996216192982,-0.0504675916296384,0.0464903964841693,0.754241442498159,0.0283675601356245,0.497182512383408,0.479013260131048,-0.0200608866906662,1526417
0.533983146744826,-0.729921512740468,0.00513408762332094,-0.66224019652429,-1.56828003737111,-0.597016978158979,0.533346297044829,0.138039009445196,1.68116396322155,1565177
0.0664528477872372,0.449736193211479,0.453991061316368,-1.01520970040874,-0.0443258688228721,1.17909666189663,-0.474379824368576,0.306750553189972,0.172977054041851,1606693
0.954445385023764,0.13104171226778,0.11424970459772,1.09402725773838,-0.0421118665066949,-1.05298162752285,-0.0118805872187325,1.67318719695859,-0.173512711079758,1612262
0.395824486697272,-0.900162911326977,0.746212864283596,0.324836820742628,-0.0157103231724487,0.444200370353397,0.560164658066285,-0.197474567894053,1.56935989104947,1614566
