"lemm_ptv_m012_250","lemm_ptv_m300_249","lemm_ptv_sphericity_244","lemm_ptv_grady_240","lemm_ptv_min_226","sub"
-0.182581729559009,-0.132025438530886,1.34560370428236,0.0618278245553477,0.891063708499438,1085983
0.0220642972271836,-0.298185853392579,0.024050352039651,-0.0173006381779886,0.14582741409369,1125173
-0.152515645667602,0.35533833201053,0.229570681983604,-1.08378710485297,-0.557795392677177,1154608
-0.234302463411702,-0.137799479010775,0.29547596370533,-0.956630802993146,-1.61963188704731,1181124
0.731492417262494,0.250692905483799,0.00834053141652555,-0.0939562928638394,0.26058091706524,1183075
-0.154554894659151,-0.815576955142554,1.4039468098273,0.0401629634051224,0.616200809785951,1232870
-0.404884813403511,0.240177539448493,0.820949974523074,-0.354613989358017,1.45729876898633,1279943
-0.0419684070129692,1.67147714200983,-1.13105042635617,0.837513838466425,0.282187600291844,1329352
-0.259637220794158,0.630603634885924,-1.08729753063574,-0.28709803825704,0.075395552279238,1330263
0.0495842119587871,0.351312956890483,1.03723834674589,1.11791677785,0.432864979726284,1364384
-0.139928528603546,0.35299961051058,0.106464412565748,1.27384090413807,-1.17567853694739,1386095
0.0127458147995254,3.67499338455243,-1.31593161271305,-0.0841928161264368,-1.05718555754201,1458656
0.284814034587208,-0.389750661932371,-0.0408825272525968,-0.0554916519730085,-0.514359604602928,1485662
0.0271668332358103,0.0383832367144799,0.00304698608416291,0.0194733214255935,0.719448542543779,1497807
0.828757841469901,-0.232971572106047,-1.260594962821,-0.0673736322556578,1.2064201869336,1501387
0.164846274427416,-0.526774762310558,0.629848694839496,1.05261434923478,0.289446779064454,1518948
0.320641915696276,0.0184560837890841,1.45582026267388,0.142423527262993,-0.532280026211973,1526417
0.208494858152217,-1.16818374890777,-0.656296281499042,-1.48977810626887,-2.01454602954145,1565177
0.0647610562454309,0.17598691317078,-0.267205103206661,-0.205103841545041,-0.707624472833684,1606693
-0.0726863291365273,-0.16567254526197,1.11577259635181,-0.00490396464692032,0.951058026081409,1612262
0.137301028797656,-0.610936225641524,-0.0522115169162152,1.4882498904318,-0.758571963124135,1614566
0.318563238087608,-0.0147491083812747,-0.554775227130686,-0.188335040331366,0.363198740532539,1644034
0.31329446676533,0.304089821513241,0.0278305207814505,0.233526022166443,-0.261351638747613,1668599
0.161648139917847,-0.513908934626621,0.452482582050517,-0.356810984769235,1.13125158877656,1671370
0.327770687846594,-0.427675420431115,0.948757171384741,0.0990102740058697,1.39114437716165,1684230
0.00844716936370265,-0.182969971990299,0.696004566402723,-0.0663174506381232,0.640849019351132,1692385
0.0884187899406507,-0.232376841106027,0.47865181551687,0.69260454285467,-1.17183881789307,1720713
-0.00206909478005689,-0.462572089447236,-0.348452843517281,0.1827734801023,1.13398229698998,1738800
0.0335338761189252,-0.0818348047134686,-1.83254494747625,-0.0989495251742643,0.475182860865723,1740845
-0.108417804147915,-0.350589751368482,0.487317128229663,-0.095222247564963,0.0222265972713811,1742294
0.0655532542233863,-0.46553576386357,1.42551642289126,-0.0244659489363353,-1.11333145046135,1767700
-0.249443464908785,0.338362125787522,-0.0988221472733118,0.429370739649027,-1.40464086021639,1768972
0.182522583902466,0.0877057743175212,-0.2552067323092,0.017537145100516,-1.71187216063844,1889409
0.805233811808013,-0.121557769947235,0.636909084718075,0.2210625737211,-0.203540842924973,1915938
-0.290020957575373,0.0336937712085754,-0.164929029482291,-0.237409139357875,0.354516442111863,1916742
-0.148182511626757,-0.226517516922971,1.725863965534,-0.545877831472318,0.700117137325925,1919296
-0.005412846162271,-0.0961782188142278,2.97773463447602,-0.110320076534943,1.32035195288336,1926770
-0.200051644235737,-0.0111965626961441,-1.16838793885252,0.615703302911286,-1.75580428453738,1938156
-0.271899154836712,-0.240887594518322,0.614279247530914,-0.682207319545616,0.0577284402290652,1938561
