"mkm10d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_240","mkm10d_ptvper_wavelet.LHL_glcm_SumSquares_232","mkm10d_ptvper_wavelet.HHH_firstorder_Median_228","sub"
-0.144335973403599,0.0683980253512796,-1.10417265494241,2133380
-0.161860596227609,2.74582200137625,0.0422060216927616,2134220
0.251631684888054,1.1295838291646,-0.329522795908872,2135748
-0.135809988725635,0.153161749144018,2.65765514232311,2137799
-0.165636710434722,-0.352742275768957,-0.628724539890277,2138375
-0.164286852758256,-0.133104498784612,0.197539880875745,2138678
-0.0902870874757588,0.105351883230164,0.214803507447622,2139733
-0.138560856115716,-0.678025077286044,1.72385426229701,2141116
-0.103668127490815,1.0140719686072,-7.38748912245308,2144796
-0.0933546459793093,0.116654392789588,-0.115705099171483,2145166
-0.145262847878886,-0.468750587781201,0.967270584757171,2145694
-0.135047791223583,-0.178417299728131,-0.0707707430933259,2146138
-0.162066204270526,-0.85647189483915,-0.144464879504743,2151024
-0.149955533542933,-0.193112983963429,0.394856738656532,215131
-0.070762844967914,-0.293243265756686,-0.0691612080513406,2152442
-0.0937604266903279,0.781279761899675,1.17327574847684,2157529
-0.0916607634011928,0.302836857605177,-0.0837498973948202,2158101
-0.152705905171034,1.36186892989211,-0.25023677903275,2158329
-0.0873434816964319,-1.81302599622501,-0.323234731822123,2168082
-0.129785245469915,-0.80720871314956,0.774272078184563,2172217
-0.141750816872244,-0.0677500899834751,3.45193389643898,2176530
-0.035182116208789,-0.284210679578647,-0.689749357257868,2176784
-0.111229965174357,-0.371747410768612,-0.879846599119456,2181724
0.140118947637425,-0.437666178627825,0.089319441489168,2183291
-0.163471963510861,0.318101669845512,0.0755829195481825,2183356
-0.137101133667579,-1.66650969327171,-0.180043402749901,2185290
0.222799615876261,0.0654055183727153,-0.160632389207136,2186951
-0.171648015652443,0.57578469055605,-1.1831086766964,2196212
-0.0322130955751911,0.0364602785723169,0.0450827217947408,2199403
-0.122056938984468,-0.911315406496022,-0.901142271325468,2200416
-0.147095882089585,-0.254555367275375,0.122755361319569,2200813
-0.16027920859032,0.379904360345734,0.469127054924373,2205389
-0.155294958867342,0.161473471378261,0.128260326636248,2212664
-0.154414403139573,-0.447673871674018,0.41085732797439,2217034
-0.10956345053396,1.10842441598628,0.646036111341576,2218615
-0.0170058905146055,0.544314426941654,-0.121976759095584,2219842
-0.0092913894527438,0.01769857831287,0.121811604504612,2224150
-0.0650245088569957,0.168627461369042,0.416492913220506,2228399
-0.122525866549289,0.187581192746065,0.0851105916353715,2228400
-0.154282281165548,0.106111199656386,-0.231435705327261,2234271
-0.15471741059249,1.07602641807279,1.9062178276994,2234422
-0.160288479584457,2.18568310521905,0.491541398236548,2237571
-0.15201154955946,0.429130003387651,-0.730600647068391,2244172
-0.146492040963434,-0.654198068203476,-0.241444873490892,2247869
-0.115960026278948,1.43318572760197,0.262584776808853,2250648
-0.165422323756194,0.109576575701963,0.0682615181194141,2250836
-0.154052299680831,-0.800778736127634,-0.109963654140448,2267382
-0.114047281259117,0.284391263725094,0.750722504959549,2269346
-0.149027308527107,1.73132547350564,0.617787215397898,2271329
-0.164492471011743,0.849095408858201,-0.510145450219758,2274521
-0.170023275236363,1.55339706785115,0.576694728486689,2276121
-0.13024921674829,0.910202681384897,0.0962650058865691,2278618
-0.159953034373052,0.301638464093467,0.995215569499016,2285214
-0.173740817040097,-0.110938223455611,0.053159666360864,2286108
1.39101817649326,-0.383940689508458,0.218061494295989,2293123
-0.177705022175627,1.88500146783961,0.00603100074505695,2294852
1.69897025991119,1.85083645208671,0.0144640964551931,2294873
0.0347886193113247,-0.343210205220341,-0.388081255154568,2296332
-0.146710502622479,1.74284944879213,-0.0276996691154867,2305114
-0.16250524818919,0.0958567954309311,0.86549473449189,2305115
-0.0859791492267889,0.59118522099578,-1.58303450122252,2306459
-0.153998719773936,-0.30511677618556,0.0667194524824306,2306893
-0.179667297278501,1.0065792229717,0.0228284112600141,2317120
-0.176023633452207,-0.857860950367441,0.23245079395693,2319068
-0.171440170234235,-0.0294615231661639,0.757918400864013,2321962
-0.0345311411528886,-0.115880471518335,0.0584985373002917,2331869
-0.109776270021058,0.0685425068232538,-1.34874794252193,2336735
-0.17265761127132,-0.201456282702796,0.0434929692926273,2339674
-0.16351648083228,-0.549840656884336,-0.92062094757827,2340155
0.0145695619214604,0.272343049177635,0.542194216864061,2340322
-0.153525963408016,-1.67258348012244,0.742376580898349,2350037
-0.152514733940035,-0.0699153411363685,-1.3001383283733,2352038
-0.132162293449136,7.59505039734522,0.77267612802564,2359944
-0.165588155455348,0.510415879936294,0.0626965219241691,2381907
-0.169354886233964,-0.605148668709593,0.277391859206757,2393207
-0.169292166194323,-0.416831368232316,-0.103309702283778,2395415
-0.164789264020266,-0.300409655578565,0.144500226843741,2395943
-0.166301070768067,-0.918929576448787,0.204840982301933,2401405
-0.172942175057452,-0.280617899637859,-0.157916399937188,2405144
0.0918672212377503,1.0453392500463,-0.575495542089698,2414406
-0.127330641417078,0.942490099503327,0.199936577810936,2419459
-0.165766642694357,-0.610506463725777,-0.156437872178191,2425694
-0.175823552539333,-0.967122839680335,0.554577444456343,2426863
-0.130236901249074,0.959986933030335,3.04071515609118,2430773
0.459792785102538,0.110097387674287,-1.06468213741152,2439458
-0.0244604787894411,0.348953183464041,-0.299215635537132,2443354
0.0495648326084593,0.0682384865718778,-0.376952547499078,2445526
-0.152116778571625,0.448698785229373,-1.84062634316688,2448298
-0.150312326403485,0.623436753671844,-0.178824117860073,2453577
-0.131485898243023,0.516618954467337,-1.93541742231281,2474709
-0.139410596509152,1.84090801403317,0.163108102575654,2480056
-0.170953973861373,-1.28063203413915,-1.24253499822646,2480330
-0.128456652362862,-0.0449253690512639,0.492954892233983,2487135
0.568213240053635,0.130911781828072,-0.222485242074066,2488660
-0.150479086949535,-0.15051849390653,1.44582566486877,2490180
-0.172537356185017,-0.485793968485001,1.71524396832233,2493534
-0.0726003866124273,1.283948287304,2.28790136687116,2498991
-0.160814986760219,0.199916712302687,-0.163410010070033,2500377
-0.0812424572754215,-0.257323712692162,-0.70752566446919,2504802
-0.155618178275447,0.529852858975761,0.0181225934921803,2510402
12.8556750912885,0.520654273753348,-0.00563934167017089,2520618
-0.172706800321668,0.306903469962874,-0.67074503371699,2559453
-0.0356743554806462,-1.08839901720279,-1.20478719993262,277752
-0.139814181660253,-0.814852369231939,-0.249692455846066,308862
-0.172088031760233,-0.483680370578549,-0.0623359344031888,58325
-0.172299762938041,0.161299105118071,-0.220443060624901,92173
-0.156784071884416,2.47651790266708,-0.603068096429675,923666
-0.161956355615108,0.0512868631434282,0.0251231026152883,965005
-0.094762148616649,-1.01924377261117,1.93454004870367,983079
