"mkm6d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm6d_ptv6_wavelet.LLH_glcm_Correlation_250","mkm6d_ptv6_wavelet.LHL_firstorder_Skewness_250","mkm6d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm6d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm6d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm6d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm6d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm6d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptv6_wavelet.HHH_glcm_ClusterShade_250","mkm6d_ptv6_wavelet.HHH_gldm_DependenceNonUniformityNormalized_250","mkm6d_ptv6_wavelet.HHH_gldm_DependenceVariance_250","mkm6d_ptv6_lbp.3D.k_glcm_InverseVariance_250","mkm6d_ptv6_original_shape_Flatness_249","mkm6d_ptv6_original_shape_Sphericity_249","mkm6d_ptv6_wavelet.HLL_gldm_DependenceVariance_249","mkm6d_ptv6_wavelet.HHH_firstorder_Skewness_249","mkm6d_ptv6_lbp.3D.m1_firstorder_Skewness_249","mkm6d_ptv6_wavelet.HHH_firstorder_Kurtosis_248","sub"
1.94479055874974,1.43583837336963,0.644671413625634,0.895128194133475,-0.216463248438157,1.93101075328572,-0.296520807378294,-0.467371318914661,-0.212189980310511,0.595407434933577,-1.12289131844028,2.21562049598039,1.11044851907598,0.836654324227868,1.26304919603012,0.366776010415473,1.04016186787105,0.426483432576599,-0.737254314333453,1085983
-0.203144448373419,1.21125765406941,-1.41565783458948,-0.471915139298347,-0.146358355924956,-0.0582410530336275,0.156017242275076,-1.05860981162454,-0.403061705428896,0.468834352710073,-0.823523788835063,0.663623640706124,-1.29159156101898,0.447892049141933,0.533656452086097,-0.0355199164771101,1.06700890507416,1.07654863690371,-0.523021869722191,1125173
0.234817472243636,-0.924993407822628,3.45225444715151,0.48904970678882,1.37301123022997,-0.848563518154447,-0.917300727363112,-1.49148513197242,-0.34955419838665,0.608348187526226,-0.102377424111391,-0.19961804576848,2.24072447822208,-0.154903769649449,0.539696920621081,-1.42486088234151,1.13965715941507,-1.72438857689957,-0.87056076801341,1154608
-2.01429896420577,0.352209968958493,-0.640059803354748,-0.575386490497061,-0.481827242395117,-0.0896623724610329,0.330016667537799,1.10323306540038,-0.38086161292069,-0.128747712896152,-0.70556908032926,0.970322973784061,1.62686142373179,0.683153788929837,1.18032951532809,-0.984771146303093,-0.772954921500351,-1.33306899534755,0.361099044632093,1181124
0.644982739324641,1.02400905655059,-1.56918791592409,0.767997267280221,0.0641840501868643,-1.1085062094021,-0.825669409882664,2.08035560730321,-0.348206015143191,0.092591243175605,-0.693376427254252,0.372496090352112,0.760805578412241,-0.00836561989518245,0.0369798798511974,0.500484851193758,0.448687751358976,0.0505004518898118,-0.049049941273599,1183075
0.432644004466277,1.05887231927234,-0.734534130371462,3.29014116003843,0.115721757105383,1.65616705018452,1.91529553418551,0.479021530571036,-0.253497366762299,-0.334442620876793,-0.804678786523035,0.702627100365587,0.679064095020275,-0.968177498834988,0.483748936614683,0.531585755246716,-1.98472801513461,-0.1405211204518,-0.685585544306336,1232870
-0.218642505791885,1.3236785759529,-0.746166801639624,-0.588380930292222,-3.99401885787111,1.38734897637943,2.22655350393938,0.00378119033221848,-0.154321457274775,0.339426408742405,-0.556342192052524,0.297010969319061,0.086166760091263,0.260782679431554,0.636835331859607,1.2788851378865,-0.151201045460396,0.757853281512106,-0.644674908561097,1279943
0.612518949769218,-0.539423285319515,-0.25143366291518,0.222173401456544,0.658694545211031,-0.356710947164618,-0.788294344149664,-0.272685934135234,-0.35469068440233,-2.25483666105508,0.592784961970906,0.595177509342671,0.271550924913406,0.615953633641763,-1.57371086894662,-0.426341959423243,-0.70212543241735,0.035996080298353,-0.169709213683775,1329352
0.331820189326534,-0.658593987888497,-0.612883313902088,-0.232104986498163,0.672158630233542,-0.349673876036919,-0.739320209558048,-0.469909461004911,0.333178030691731,0.38636407108076,-0.0710508022408513,0.107975560145096,0.415610675085004,1.16413974176473,-1.19026639050154,1.59986471485359,0.547263312609625,-1.31759671232545,0.29521768489621,1330263
0.165078692727781,-1.32065973921745,1.02523772744289,0.946913632262559,1.31875485321899,0.545390832393015,-1.06616642390096,-0.397574228553976,-0.33543298833302,-0.979762950296984,-0.364491299301615,1.14931194927643,-0.737592247298199,-0.521377572779889,0.90192016753852,-0.0364322824348684,-1.01486401062336,2.03650886580946,-0.170230084785841,1364384
