"mkm10d_ptv_wavelet.HHH_firstorder_Median_250","mkm10d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm10d_ptv_wavelet.HLH_firstorder_Median_248","mkm10d_ptv_wavelet.HHL_firstorder_Skewness_248","mkm10d_ptv_wavelet.HHH_firstorder_Skewness_248","mkm10d_ptv_lbp.3D.m2_firstorder_Maximum_248","mkm10d_ptv_original_shape_Flatness_247","mkm10d_ptv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_246","mkm10d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_245","mkm10d_ptv_wavelet.HLH_glcm_ClusterShade_245","mkm10d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_245","mkm10d_ptv_wavelet.HHL_firstorder_Median_244","mkm10d_ptv_wavelet.HHH_glcm_ClusterShade_244","mkm10d_ptv_lbp.3D.m2_gldm_DependenceVariance_238","mkm10d_ptv_wavelet.HLL_firstorder_Skewness_236","mkm10d_ptv_wavelet.HHH_glcm_Imc1_236","mkm10d_ptv_wavelet.HHL_glszm_LowGrayLevelZoneEmphasis_235","mkm10d_ptv_wavelet.LHH_glcm_ClusterProminence_233","mkm10d_ptv_wavelet.HHH_firstorder_Energy_233","sub"
-0.142028555780696,0.0357944862097848,0.235607481215049,-0.487732676989452,0.432359833244614,-0.241586734323948,1.35119706091473,0.0480831549285562,0.0213284435657122,-0.38357566451301,-0.493206121839722,-0.106206613621842,0.150684985865339,0.854707482893601,0.786427174755346,0.420190217202628,-0.133748733670654,-0.261972917629718,-0.137971997869194,1085983
-0.579797355234203,-1.99135581742158,-0.692338583166147,-1.04084803025569,0.561713242243167,-0.0491626863585293,0.110236965876068,-1.08189481959638,0.867537008017687,-0.414459391892067,-0.442149866048962,0.100192011233177,0.167407884181206,-0.288468896393,0.748415482429858,-0.183565898663127,-0.584153841673913,-0.266730530120906,-0.0115044602731654,1125173
0.16276861501922,0.56335326768037,-1.33701580081137,-0.722587801584973,-0.235327728887102,-0.241586734323948,-1.53027357938603,2.36359944819031,0.0458887547123992,-0.109830898967291,-0.85883716147398,0.790679995509138,-0.159734342358955,-0.222415682239451,1.23654707478786,0.504449221607682,0.330098640019352,-0.138883812108653,-0.414232844660154,1154608
-0.0808380314806613,0.20792397049861,-0.0223642069321562,3.86099079039821,-4.70421650240846,-0.241586734323948,0.884728474582034,-0.456239846948622,-0.474944953558326,2.06060941522832,0.690715283628289,-0.240390262020033,-0.430074211429006,0.263823176144639,-2.49136016964922,0.0229642518644895,-0.540328904219734,-0.227552087050979,-0.274169069480317,1181124
1.63200215667341,0.256822141904332,-0.166258789495903,-0.835098135228685,-0.266680393771572,-0.241586734323948,0.245789447239916,-0.053397579961433,-3.11724184648052,-0.233776689143293,-0.653819338829207,-1.13252397669184,-0.160768018070567,-0.616422405308335,-1.16542499010833,-0.602058650409656,-0.391372087373281,-0.234178741989869,-0.372233292757181,1183075
-1.46648801474491,0.569843973169614,-2.78026627448389,-0.701577911893563,0.237597693465274,-0.16137746589675,0.0380830206982791,3.1676741560288,-1.62588995876177,0.0287638621531713,-1.28537503222278,-1.22038084733116,0.158338732468196,-0.245243984037087,0.903597162741222,0.56189387038328,0.728471571653467,-0.264642354963819,-0.461156618322946,1232870
-0.0356549413985031,-0.00958999738588521,0.174028589244456,-0.838633301711094,0.266293345423217,0.604379994508564,0.194384973611451,0.355006304796238,-0.664432450152351,-0.397479568521677,0.232947069530363,0.616388353542115,0.12850350291612,0.174937937567034,1.70734778856121,-0.436228886363348,-0.386594450167237,-0.245339151756299,-0.0537028669404376,1279943
0.112954916949846,1.14315517495519,0.58975903174181,0.169779148913448,0.47777344503563,-0.241586734323948,-1.02730961234489,-0.654950076967819,1.10759447533962,-0.327947686891461,-0.0889084184496515,0.079731972688205,0.61971789812023,0.0232941431828969,0.170231640789265,-0.465454015107413,-0.3987352588359,0.142852050993058,0.229274734058743,1329352
0.227097991062314,-0.736076209740653,0.422516144417632,-0.0210383883078728,-0.560172727803853,-0.241586734323948,-1.32400921503537,1.79024132718722,1.06008308166931,0.477639062422893,1.56386503004269,0.689328377338516,0.0933580244232594,-0.0262718841095389,-0.425819333402499,0.307082032218504,-0.305902233191409,-0.0773687497351961,-0.309310254188042,1330263
-1.01060068292763,0.08809666092927,-2.02071138789717,0.0852034192879906,-0.890647461676649,-10.1269713940877,-1.15899980052833,1.40987596166011,-0.0992929681733679,2.9800594306051,0.901222039706448,-0.459049550675881,-0.297255858133472,-0.0497633034470521,0.57704571173603,-2.29728432600448,0.212264428637912,0.123884990872043,-0.438927590425648,1364384
