"mkm10d_ctv_lbp.3D.m2_glcm_ClusterShade_250","mkm10d_ctv_wavelet.HHH_firstorder_Skewness_249","mkm10d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_246","mkm10d_ctv_wavelet.HHH_glcm_ClusterShade_244","mkm10d_ctv_lbp.3D.m2_firstorder_Range_244","mkm10d_ctv_lbp.3D.m1_glcm_Autocorrelation_241","mkm10d_ctv_original_shape_Flatness_239","mkm10d_ctv_lbp.3D.m2_glrlm_LongRunHighGrayLevelEmphasis_239","mkm10d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_232","mkm10d_ctv_wavelet.LHH_glcm_ClusterShade_228","mkm10d_ctv_lbp.3D.k_firstorder_Kurtosis_226","sub"
0.578648650250844,-0.0966789026199414,0.329422723097816,-0.215727013508603,-0.0504675916296384,-0.631021249133988,1.30881026026862,-1.25508929073881,-1.17078113161527,-0.113369619529279,-0.356284014337813,1085983
-0.26847876177651,0.469830134207325,-1.28763171271567,-0.0106483010467077,0.0829222323311711,0.0237310358943703,0.207712242144571,-0.621159450847774,-0.788943950757041,-0.0869096839306632,-0.515070956151829,1125173
-3.01033396702049,-0.387783671857779,-1.02738695766718,-1.22486271092366,-0.0504675916296384,-1.61884468249055,-1.77978312813069,3.85076444058667,-0.562051142128801,0.403919984559245,3.35568973860018,1154608
0.532142962523978,-0.00477480156056382,-0.596442774877354,0.0512596624063393,-0.0504675916296384,-0.387265912363258,0.947046439148062,0.530767518835428,0.812109415574228,-0.110258372482517,0.601010661066675,1181124
-0.590850188596143,-0.128474130756795,-0.340402215374294,-0.588662906036694,-0.0504675916296384,0.184461272996742,0.498026448452127,-0.2009427896738,-0.194396109986646,0.184396790268591,-0.858300757569556,1183075
0.461962965955764,0.32352089359228,-1.02566515061545,-0.0469232299359148,0.00513408762332094,-0.718729529114432,-0.040555282256636,-1.29361359688908,2.39253747971886,-0.0792413867752305,-0.353023681801685,1232870
0.743510578256128,-0.00278404131006227,0.168897943515297,-0.103925256156611,0.0829222323311711,-0.579925695307015,0.326442447809471,-1.536040936445,-0.762484419360872,-0.237026275336721,-0.540164847696964,1279943
-0.905227850950268,-0.38119383556942,0.518502689963938,-0.315302581245318,-0.0504675916296384,-0.842225593310479,-1.12719639939352,-0.107265260278778,0.373292175083596,0.452481010389586,0.396882253841468,1329352
-0.894462949165588,0.0446848270005789,0.147835958059764,-0.0622213264630803,-0.0504675916296384,-0.199296309310701,-1.34905215456648,1.62517964902842,2.67751570622691,-0.281972639276748,2.28363908808127,1330263
-1.72273154387464,-0.382079336262441,0.255209378250312,-0.606990901552673,-6.90309195689478,-2.63801290923175,-2.0016901349136,1.4221859937549,-1.4316816077561,-0.0659321352184363,0.244251990789618,1364384
-1.3526048601239,-0.819845238647172,-0.715543514921693,-0.851644953862341,-0.0504675916296384,-0.50232586057754,0.619699225547716,1.79867673719041,1.64107627475168,0.0597192470908024,0.0327202355237946,1386095
-0.598416823856435,0.217762547825126,-0.229676702670338,-0.0129599593839114,0.00513408762332094,0.3859574657209,-1.23162889338185,-0.263174736157147,0.310371628249266,-0.110001018827238,0.197462522363939,1458656
-0.650645143939216,-0.25389792885069,-0.67296509294601,-0.0672091799173502,-0.0504675916296384,0.494632612174039,1.6065714486148,0.462075340101956,0.802411722184535,-0.196633451062511,-0.315231744144557,1485662
-0.121585820122084,-1.03250860795717,0.118899536326018,-0.273016328469029,1.08086862117293,0.487135210365333,0.282152634392141,1.35335274935656,0.97643937444865,0.0433029565348657,0.463831112217028,1497807
-0.145653131124079,-0.10078996834853,-2.39954852247038,-0.0561293855560419,0.0829222323311711,-0.0011916257180993,0.642043114724185,-0.902414428242295,-0.828928526899622,-0.115022623328679,-0.455151289133792,1501387
1.26954545053061,0.10481265151633,0.364616600601475,-0.0657993714357886,-0.0504675916296384,-3.83819001059173,-0.559060039216753,-2.01477202518541,0.0159484731592388,-0.26019531137205,-0.805790692505897,1518948
-0.271739368798111,0.484996216192982,0.479013260131048,0.754241442498159,-0.0504675916296384,0.0464903964841693,0.497182512383408,0.0283675601356245,-0.0493044820175279,-0.0200608866906662,-0.615017820990056,1526417
0.533983146744826,-0.729921512740468,0.138039009445196,-1.56828003737111,0.00513408762332094,-0.66224019652429,0.533346297044829,-0.597016978158979,-0.448970007204173,1.68116396322155,-0.550971936605796,1565177
0.0664528477872372,0.449736193211479,0.306750553189972,-0.0443258688228721,0.453991061316368,-1.01520970040874,-0.474379824368576,1.17909666189663,0.86575079277708,0.172977054041851,0.928535820120872,1606693
0.954445385023764,0.13104171226778,1.67318719695859,-0.0421118665066949,0.11424970459772,1.09402725773838,-0.0118805872187325,-1.05298162752285,-0.730903214473297,-0.173512711079758,-0.209064358892123,1612262
0.395824486697272,-0.900162911326977,-0.197474567894053,-0.0157103231724487,0.746212864283596,0.324836820742628,0.560164658066285,0.444200370353397,0.569202197058423,1.56935989104947,0.0362593706871111,1614566
0.599870146438767,0.610032139091595,1.27402756124428,-0.020769472920836,0.00513408762332094,2.4246037303739,-0.697454558639788,0.642279310248751,-0.151123841520149,-0.0968481414287814,-0.433619483841209,1644034
0.154711970827338,0.120664530982066,-0.646629213904012,-0.0311954558583934,0.00513408762332094,-1.58065375906027,-0.925870237246028,-1.0523684068993,-0.866644130850561,-0.0910171367853772,-1.0216655999392,1668599
1.21139696122799,0.088047933456418,-0.486095393682748,0.00230648316684215,0.00513408762332094,-0.717818092692146,-0.330403089081099,-1.29611912259553,-2.23968847474763,-0.0319389146063946,-0.321698329962627,1671370
