"mkm8d_ptvper_original_shape_Flatness_228","mkm8d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_228","mkm8d_ptvper_wavelet.LLH_glcm_Correlation_228","mkm8d_ptvper_wavelet.LLH_gldm_LargeDependenceLowGrayLevelEmphasis_228","mkm8d_ptvper_wavelet.LHL_glcm_Correlation_228","mkm8d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_228","mkm8d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_228","mkm8d_ptvper_wavelet.HLL_gldm_LargeDependenceLowGrayLevelEmphasis_228","mkm8d_ptvper_wavelet.HLH_firstorder_Median_228","mkm8d_ptvper_wavelet.HLH_firstorder_Skewness_228","mkm8d_ptvper_wavelet.HHL_glcm_ClusterShade_228","mkm8d_ptvper_wavelet.HHH_firstorder_Mean_228","mkm8d_ptvper_wavelet.HHH_firstorder_Median_228","mkm8d_ptvper_wavelet.HHH_firstorder_Skewness_228","mkm8d_ptvper_wavelet.HHH_glcm_ClusterShade_228","mkm8d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_228","mkm8d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_228","mkm8d_ptvper_lbp.3D.m1_firstorder_Kurtosis_228","mkm8d_ptvper_lbp.3D.m1_glcm_ClusterShade_228","sub"
1.28773345349569,-0.195947618205679,0.79934345538877,0.970318310912931,0.989025355562597,-1.13348160466294,0.664970065189542,0.677296124426908,-0.50305995046022,-0.675781193132625,-0.235586188535837,0.0306955940325597,0.102927855665824,0.236879040908118,0.250523061762833,-0.150559865173039,-0.207022925404061,-0.0980328273621531,-0.30465837523994,1085983
0.0020267008965909,-0.228955180775693,0.645807942379339,0.396189349000563,0.485528087031584,0.196279324546205,0.0422103003039235,-0.674341882210947,0.597812909833099,1.09683613250439,0.516331490878474,0.375073637534964,-0.150399359149512,0.387264214967744,0.314802800315128,0.311833068345885,-0.263669071020153,0.360130350823402,0.546156113847225,1125173
-1.05817960667768,0.0414010634422028,-0.0563677302008649,-0.231434572393241,-0.652521349943527,0.914728710392903,-0.182013378478771,0.899394942200535,1.28000807292429,-0.541809157164878,-0.309929765501922,0.40010013556895,1.11981972269694,0.73618523395254,0.268014683661382,-0.304170827568508,-0.0908494443828901,-0.613366647048716,0.827269902429432,1154608
0.780671015151353,0.207002149906725,0.436323802314559,-0.290611303511898,0.728191603848289,0.420672295981119,-0.149636739094259,-0.520372858603047,-0.416662958391086,-0.374280357425664,0.701055585362128,-0.910060680969681,0.0838189937619717,-0.342846967418574,-0.0198382742508303,-0.329028662825826,-0.0638546579660719,1.15004003829287,0.095836948744804,1181124
0.406249523139593,0.0487216604555288,-0.641491761651737,0.594951267821977,-0.408097798067305,-0.689944215787378,-0.0809644280175419,-0.101041990638365,1.6783140151387,-0.723810008988136,-0.746730056527762,-0.916456902521504,-2.25586388162846,0.847560666639979,0.335335306400921,-0.445764030129268,-0.0492987859580461,-1.20970289336451,-2.35819991260167,1183075
0.132815037026108,-0.118573623068758,0.469600479486802,0.510739878878188,1.11466763851978,1.40013383032961,-0.15620369865358,1.99466707228979,0.556006470741404,-1.27634397938599,-0.457734390128463,0.826091106366428,-1.86014350361555,-0.0407583614539935,0.30181417097652,-0.468929671135072,0.203074506407172,-1.80746918233552,-2.8332889130372,1232870
0.0528274881475076,-0.134759971989516,0.854573855303211,0.40397150057851,0.933698340554022,0.0831230830854766,-0.17962036894116,-0.431642063175824,-0.702711154688681,2.66215159888351,0.883152951101533,0.742116341247604,0.194807307183623,-1.78340684033377,0.0229505142983964,0.429520320105416,0.144252626751584,2.18389549666145,0.202332623929328,1279943
-0.782064036551383,-0.215969288389876,0.383252086906668,-0.309234511303218,-0.874729516018182,0.438720424691938,-0.188415938541676,0.164785622098289,0.476533842140628,0.134924348950423,0.14375211398477,0.203416463444399,0.71344289114525,-0.702735411783009,-2.05339098041488,-0.478638671563047,-0.198835604600132,0.326511499089632,0.0228095254925089,1329352
-1.36273625294635,-0.201787736901672,-1.33507654001409,-0.32338367006639,-0.372634290736229,0.372917695372133,-0.150782054203353,-0.442396587419534,-1.19067087409968,-0.796154283725741,-0.401635581407676,-0.293916246068974,0.209676050289508,-0.446849579926504,0.0716599179625626,-0.160235884747433,-0.221678899364539,-0.670888824765489,0.885637718546109,1330263
-0.797302960312305,-0.17775619748594,0.442017574483571,-0.228968343677885,-0.699525801757572,0.849640449108885,-0.195195364581035,0.896296112296365,-0.819027392905673,0.863068032519179,-0.321626037821837,-3.42217197634948,-1.81221422231643,-1.12239064219373,-1.68034938333695,-0.480322104243392,0.0507076298906037,-1.54979062474299,0.774673825499476,1364384
