"mkm7d_ptv2_lbp.3D.m2_firstorder_Skewness_234","mkm7d_ptv2_lbp.3D.m2_firstorder_Kurtosis_226","sub"
0.620558745968652,0.305867460393358,1085983
0.401057785254021,-0.650635204155117,1125173
-1.39853169478246,1.6233694252671,1154608
0.612112721189668,0.401116331082997,1181124
-0.521306590572852,-0.816602890158795,1183075
0.466788984806146,-1.03581603538223,1232870
0.826102151403859,-0.422424052414155,1279943
-1.47988061353376,0.856543358362639,1329352
-1.93995181668234,1.52036864397007,1330263
-5.36960999435088,6.45441206423349,1364384
-0.797623355171566,-0.0993218498556548,1386095
0.187082345900457,-1.33775628249931,1458656
-0.622491213864153,-0.220979417507552,1485662
-0.389548015115284,0.444514954401261,1497807
1.10518165271594,0.246010471264546,1501387
-0.645062539536016,0.447100716405567,1518948
0.383324881761266,0.872406338249388,1526417
0.788879765702022,-0.555612669103633,1565177
-0.870115195102098,0.383798962115624,1606693
1.36586938060455,0.523714030163523,1612262
0.0479358850829763,0.458424610853582,1614566
0.221335206139718,-0.333781957277103,1644034
-0.429824662517249,-1.13987974279393,1668599
0.688961799544534,-0.220937126401695,1671370
0.245830002398924,-0.384970737808283,1684230
-0.216767225097919,-0.271870383289197,1692385
-0.0242268631969543,-0.423769665091435,1720713
-0.697218135556635,0.805049446798098,1738800
-0.508005010470122,-0.498333320493983,1740845
-0.671585325605978,-0.135239876712497,1742294
-0.715380329916886,-1.5883257224799,1767700
0.0772120319658614,0.957089514133437,1768972
1.09515608360309,0.235101705301543,1889409
0.720356303567608,-0.378766665751925,1915938
-0.981298558151036,0.419048845721688,1916742
0.50646580070279,-0.762931008846346,1919296
0.824722367984278,-2.77944638428,1926770
0.718285354739234,-0.099036955859517,1938156
-1.25514645017975,0.895285921707366,1938561
-1.59881737668624,1.10089443947852,1966316
-0.41354175669035,-0.270433619814187,1967281
-0.0767488530534301,-0.766764034347922,1973544
0.653672555322554,-0.514901424648962,1975401
-0.439594012536287,-0.654770035386263,1976407
-0.262282095295497,0.594257036949695,1978972
-0.99111377132228,-0.300016879247656,1979045
-1.61918412072568,0.683537404954919,1979422
-1.89874972499366,2.17513631780686,1980052
0.503869628572725,-1.08293116630289,2001182
1.57934781708369,-2.35314534908481,2002465
1.05799532472991,-0.862856185314645,2004451
-1.12253997281214,2.10113763610608,2006164
-0.136260175163567,0.524041474904063,2007309
0.235993702388771,-0.396169163823339,2009915
0.37902152810306,-0.560946290281272,2010259
-0.760562806319728,0.626087916818613,2010554
-0.409960974479229,0.417454097911501,2026671
-0.14443629116709,-1.27796750937208,2033049
0.276601134285927,0.140694207516001,2034136
0.119421812533871,1.08690402823964,2040495
1.18390049981338,-1.29307443332345,2047354
-0.129624997028804,0.867003380190634,2051378
-1.12034061169941,1.15194777773818,2055667
-0.386271108800196,-0.635549308366027,2057358
-1.47381041401253,0.247895684031603,2059713
-0.26566108147965,2.49310218810357,2069079
0.966371134045073,-0.359957735753102,2070958
0.0677018432059239,-1.25571592311198,2072215
-0.253706889487379,0.947044772584545,2075832
-0.478526863760243,0.254375927976965,2075846
0.698749165283563,-1.63960018752376,2076301
0.295506148569286,0.196949704250378,2078198
0.755670820798065,-1.84954673519513,2078899
0.0105126627033908,-1.27747799278427,2085349
1.35111101680866,0.319372861562006,2086044
-1.58905256165136,1.27687520265567,2091555
0.0883190489543624,-0.619294015695288,2092954
0.68177535501158,0.278959302964245,2096627
0.850131604752281,-1.70665363237259,2100050
1.18716019401809,-2.14200550642586,2108003
-0.0179831928523672,0.208862643350979,2109902
-0.490301002293211,-0.138923206873853,2110540
0.969976801115336,-1.95621449903286,2116787
-0.132483101705734,0.280799656923978,2119177
-1.18579779255348,0.663677585132489,2131601
0.113273205703547,-1.88066796032623,2132424
0.752178248300078,-1.33495713980735,2132982
0.126850543479472,-0.567183878973707,2133204
-0.412434025583162,-0.703152718595322,2133380
0.253501531636495,-0.653517684901705,2134220
-0.0333317373338178,0.308011643675594,2135748
-1.57810251505282,-0.208669943785828,2137799
0.116447835282166,0.638597114928316,2138375
-0.132270241857139,0.921154967293943,2138678
0.114670016427912,-0.290662239963655,2139733
-0.659292563420121,0.349250998988707,2141116
0.34914374570548,-0.553940783431627,2144796
0.531773693458611,-0.661316775588949,2145166
-1.93415757783118,1.12456802358148,2145694
0.826403957356185,-0.759007827179712,2146138
-0.336766496889255,0.992696421055999,2151024
0.0460826062595667,0.375633190008896,215131
0.0500844850484964,-0.0436554304061855,2152442
0.156512144578488,-0.73473143308815,2157529
0.155141894468663,-0.796550082791605,2158101
0.802093364660785,0.107380590221822,2158329
-1.62304352349891,1.62122706941335,2168082
0.904412380298094,-0.528683534616413,2172217
1.94492255334671,0.734953797613164,2176530
-1.23217255145064,1.24494159244188,2176784
-2.10341511131724,1.56480102591451,2181724
0.414200957551014,0.57629040634045,2183291
-1.594429822823,1.15646961013881,2183356
-0.370499627910036,0.285313805452716,2185290
-0.0393650389697961,-0.203023520191417,2186951
0.491056017070187,0.147662102945842,2196212
0.830647946802563,1.04875216611121,2199403
-1.81858206599354,0.568533410028415,2200416
0.395867800525768,-0.482333816722444,2200813
0.12737150722363,-0.666844697352351,2205389
-0.589727908695269,0.784552088182432,2212664
-0.366134497143846,-0.512565630154883,2217034
1.11303168846196,-1.19017878982916,2218615
-2.09024958112372,0.834430028659458,2219842
-0.480134441762947,1.44593399985491,2224150
1.27773418025028,-0.421710593913479,2228399
0.436460614566193,-0.696456171013492,2228400
0.716039968123462,-2.00002604281424,2234271
0.730863863896351,-1.14122529576049,2234422
-1.04566626203624,0.485722134853904,2237571
0.846375453255665,0.321978834180362,2244172
-1.24590201072687,0.124503405550857,2247869
0.959273702117398,1.52329958878806,2250648
-1.07201447901931,-0.345233506455373,2250836
-0.7297532846516,0.529926874005211,2267382
-1.7427907764099,1.34571275889,2269346
1.42970124986664,-1.15583820780602,2271329
-1.55570875125936,0.738349891215334,2274521
0.277470422448442,-0.422034687515586,2276121
1.32028693271736,-1.25509016741853,2278618
0.0744321784712782,-0.00291353315662459,2285214
0.0775096701090012,-0.0822237471147927,2286108
1.02785948535945,-0.855618633621364,2293123
0.623631046298297,-0.341482016852419,2294852
1.20732408953055,-1.96385909654343,2294873
1.89488435035325,-0.554798637144854,2296332
0.99785696449787,-0.71363215046028,2305114
0.410585749220387,0.521217368656682,2305115
0.928957263915845,0.329713668438205,2306459
1.03632132430568,-0.498664608371587,2306893
0.707943330901948,-0.489746389983066,2317120
0.262413534949901,-0.584465660507867,2319068
0.773263690811741,0.0780958191187819,2321962
-0.0124820968895149,-0.0653927312853988,2331869
0.800133169588211,0.294553102212769,2336735
0.808619420634317,0.123450678182639,2339674
-0.309575622966183,0.22161556579399,2340155
0.0441719848424422,0.231690327851165,2340322
-0.180996326766587,-0.341292190386799,2350037
0.539426627932165,0.556847093262903,2352038
2.74226836021759,-0.623842962024718,2359944
0.656458391742781,-0.03808756781339,2381907
-0.10346445430252,0.80667540470979,2393207
0.316936744779287,-0.13219449531797,2395415
-0.372651799160174,0.0615506278223354,2395943
0.0546471616482515,0.723190090456163,2401405
-0.210996106165513,0.360237966375834,2405144
-0.214649445200458,0.0984219816782391,2414406
1.29587220043668,1.05811653259134,2419459
-0.763561052628848,-0.839288673113547,2425694
0.780331867333701,-0.350749712905858,2426863
0.721316588167009,0.0712918661268134,2430773
1.63663735304208,0.305955093366506,2439458
0.532198312419448,0.645736523149096,2443354
0.36585627161186,-0.192600211774854,2445526
1.0728607631239,0.450425514974757,2448298
-0.304832563580115,0.0776587463447484,2453577
0.587875114754182,-0.0320441242067116,2474709
1.27288710152672,-1.37879643649915,2480056
0.10736640207065,0.314210126925855,2480330
1.47153519148045,0.420281152292539,2487135
-0.92045592510109,0.523078309954838,2488660
0.388059730996672,0.0532887349501741,2490180
-0.269958206491834,-0.0251783185773305,2493534
1.13698306526315,0.270853184193835,2498991
0.00433928874439766,0.136182809837598,2500377
1.45744837137261,-0.284394539709288,2504802
-0.701046713052169,0.33286108618146,2510402
-0.799018047687244,0.814200848450632,2520618
0.0364436174300132,0.92387579900955,2559453
-1.34802334551078,-0.585874318345494,277752
-1.50690173603597,0.867149027022605,308862
-1.89667328111706,1.12107191700181,58325
-0.239179211728612,-0.542989852652192,92173
-0.364192923943836,0.0808202734500279,923666
1.45171419886169,-2.02621301561622,965005
-2.4957446497065,0.565756137337973,983079
