"mkm9d_ptv2_original_shape_Elongation_250","mkm9d_ptv2_original_shape_Flatness_250","mkm9d_ptv2_original_shape_Sphericity_250","mkm9d_ptv2_original_firstorder_Kurtosis_250","mkm9d_ptv2_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptv2_log.sigma.4.0.mm.3D_firstorder_Kurtosis_250","mkm9d_ptv2_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm9d_ptv2_wavelet.LHL_firstorder_Kurtosis_250","mkm9d_ptv2_wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis_250","mkm9d_ptv2_wavelet.LHH_firstorder_Median_250","mkm9d_ptv2_wavelet.LHH_firstorder_Skewness_250","mkm9d_ptv2_wavelet.LHH_glcm_ClusterShade_250","mkm9d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm9d_ptv2_wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm9d_ptv2_wavelet.HLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ptv2_wavelet.HLH_firstorder_Kurtosis_250","mkm9d_ptv2_wavelet.HLH_firstorder_Median_250","sub"
1.01806690669307,1.37792999372443,1.17661246002629,-1.54280680143665,-0.167039261755699,-0.991169331453128,-0.106492693755621,0.397697784383934,-0.903131682004358,-0.790524242467972,0.565377874269607,-1.40493654653082,-0.495210821582344,-0.684962648263336,0.794101685436556,-0.1696260109555,-0.128263208910108,-0.838120101328221,-0.0460734813407135,1085983
1.23435282731084,0.23240611901754,0.390269998199815,0.890965195892937,-0.159750745865078,-0.00486543626984476,0.122425853641978,0.151375826826184,1.60534706937105,3.84782284993457,-0.022956703510514,-0.616841230472295,-0.471739073585315,0.112700454564383,-0.131830268853948,-0.203784222027138,-0.605275366850427,-0.428309497848429,-0.159773962110497,1125173
-0.162581048667446,-0.539354981104675,0.425768918230762,-0.87982576690329,-0.15363087884216,1.13696285860047,0.406410440298137,0.516556337227013,-0.138012802788415,-0.488502118860259,-1.27622615569963,-0.830024221628631,-0.242134544467865,-0.477435261644452,-0.376244902884561,-0.205376097708768,1.52268404473646,-1.01377642012338,1.65348081652345,1154608
1.28049653327086,0.952066697046514,0.86945292609582,-0.805394114378937,-0.14929711075967,0.0637500950835941,-0.555064806459397,0.811606082674449,0.454325171682314,1.58785438105716,0.0559055559302709,0.783490411652262,-0.190459844702362,-0.304622762500079,0.00956468542668535,-0.138223842627422,-0.538125308959382,2.77200419994975,-0.459472852978862,1181124
1.64129793827272,0.730707021701294,0.214411087201333,-0.689585242607564,-0.134977186144411,-0.152175961538562,0.780505108481866,1.46280111079521,-0.985255896757868,-0.689836590307644,1.85632798364804,-1.25061681391334,-0.467332763488576,-0.701784370024886,0.650495299861972,-0.207530649492977,-0.399303783315025,-0.883611557021687,1.48710433609483,1183075
-0.458228363792898,-0.388228755804,0.848605357827612,-0.62161714859545,-0.130646223283781,0.0968758832810209,-0.261070212720569,0.664529378349911,-0.792668381904101,-0.613105445760497,-0.466278740909033,-1.03102979627543,-0.506141628521036,-0.729268523020863,1.2695222168304,-0.196430968660937,0.25180920371308,-1.04669049501033,-1.02471054084719,1232870
0.1396104376246,0.153430801556624,0.520721967599033,-0.33992318105833,-0.169522851553634,1.01088090201334,-0.189474812061713,0.413487759769669,0.258402270872987,0.10106134256808,0.509011568024846,0.13305341649507,-0.336091620452999,-0.364893285541716,-0.050638474056843,-0.132848071391102,-0.389612216078106,-0.890470198164199,-0.551694030194054,1279943
-0.209564862005007,-0.552993831554433,-1.58504275440021,-1.1530204466184,-0.168335907275223,0.069860774280963,-0.612783288388901,-1.0389538513571,-0.392765955979994,0.37913530239251,-0.708351146210198,0.779291545858316,0.396797596886321,-0.0732047246642083,-0.370520860012067,-0.190242490410203,0.0113001555071934,-0.389016818518489,0.64089841833945,1329352
-0.0507225658878753,-0.603327620828842,-1.37305750018093,-0.849953706600605,-0.112790573553356,0.394001705175259,-0.766485890002287,0.564450623794691,-0.163545365641605,-0.495291810327651,-0.538807215150152,-0.207254138372639,-0.0222207035183408,0.201166021138472,-0.333355785190759,-0.155646434629294,-0.367039281485516,-0.0115635187204221,-1.26735021944537,1330263
-0.827246529542077,0.167508266395981,1.27443261241107,-1.45780753208737,-0.14660378664287,-1.08109695570682,7.74017027458809,0.814804363003432,-1.30344416996205,-0.803118443822961,-2.35003101289312,0.71143350697197,2.80093353138155,-0.210147441535389,-0.387746413784412,-0.210039959150651,0.0368726263377491,-0.496526972347032,-3.20677945602304,1364384
