"mkm10d_gtv_wavelet.HHH_glcm_ClusterShade_249","mkm10d_gtv_original_shape_Elongation_247","mkm10d_gtv_wavelet.LHH_firstorder_Skewness_243","mkm10d_gtv_wavelet.HHL_firstorder_Median_243","mkm10d_gtv_wavelet.LLH_firstorder_Skewness_242","mkm10d_gtv_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_242","mkm10d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_238","mkm10d_gtv_lbp.3D.k_glcm_ClusterShade_238","mkm10d_gtv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_237","mkm10d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_236","mkm10d_gtv_wavelet.HHH_firstorder_Median_232","mkm10d_gtv_wavelet.HHL_firstorder_Mean_229","mkm10d_gtv_original_shape_Flatness_227","mkm10d_gtv_wavelet.HHH_firstorder_Skewness_226","mkm10d_gtv_lbp.3D.k_firstorder_10Percentile_226","sub"
0.262281078401192,0.69847015605371,0.138408059973536,-1.1471568354286,0.782557664877213,-0.351690046821101,0.0866972611508517,-0.433932802108166,-1.05110636278325,-0.128123571692848,-0.434464586116058,0.448215038883343,1.10620067850787,0.0749900443869318,-0.0226560875127269,1085983
0.11655040032636,0.962137579248856,-0.159833204261879,0.00482445597113601,0.497065639047822,-0.350363315869247,-0.303615445841591,-0.279772433364871,-0.6315810748774,-0.636491533858155,0.0470912501574852,0.418742331981885,0.796438141055738,0.184735160674475,0.195675135210262,1125173
-4.01012650308197,-0.8858295034978,0.195258181010115,-2.63980289741897,-0.61796914877975,-0.344846638302271,0.26490402764112,3.25827704618155,-1.01714329390211,0.145603483005334,1.93150721865849,-3.20493380422235,-1.6700560069843,-0.631463116379981,-1.20235263323199,1154608
0.130564098634793,0.623014364482949,-0.325178294212987,0.360953116380985,0.177808033621778,-0.343325153834131,0.242094522790611,-0.266601300586261,0.595642181817814,0.107162732887899,-0.0232711935317665,0.271623489985922,0.822227092376877,-0.188805116029134,-0.359643676790775,1181124
-0.14205156154362,1.17941388477205,-0.154550692863996,-0.332440199094103,0.634429912950687,-0.315005918607739,-0.357255844976124,-1.16579828895485,-0.432267090929391,-0.709232391371309,0.848872479092511,1.42298158850727,-0.241603380840388,-0.706250322193307,0.251679694186475,1183075
-0.197013970169427,-0.643321885140262,-0.595947396094219,-0.665225013093807,-0.0566909160262078,-0.34303696740617,-1.19148500454217,1.16780472215069,-1.18964748678294,-1.72269577768493,0.868966205173452,1.16257624155431,-0.347241854915511,-0.50669957884253,2.59414481807478,1232870
0.0407047676962091,0.753640874637782,-0.396734975877978,0.367590292568016,-1.66359208721922,-0.30567432053082,0.293773438138237,-0.391154274926279,-0.59447364110658,0.186297574588433,0.0803402422474674,0.332235436600604,0.738301545200129,-0.0591322692671609,-0.200698856343259,1279943
-0.260304965883237,-1.48853422497875,-0.360364013345598,-0.403447258347507,-0.114090039054465,-0.270828297789254,0.138184604642592,1.7193781364492,-0.0571263535277177,-0.0570772015426625,0.471331948077763,-0.185164806769216,-1.60397004644515,0.0919614868488852,0.657600694095215,1329352
0.0967945618171621,-0.447657071602672,-0.419909855553431,0.173000735000748,0.640057046632021,-0.283873814525085,2.14621252094526,-0.938966608693293,0.525366322497898,3.5460796056877,0.216164184607784,-0.0730959623822982,-1.37603671622577,-0.416677712221411,0.0844441859941185,1330263
-0.680848222372191,0.655066831636685,-0.0777594735133206,0.923805885413433,0.641870893637365,-0.252206318769335,-0.730205348912532,-1.79666565711342,-2.11730413230196,-0.924717454156038,-5.96962604650865,0.90206519866343,-0.578075999521888,-2.67692154881874,1.06695858071947,1364384
