"lemd_ptv_original_shape_Flatness_250","lemd_ptv_original_shape_Sphericity_250","lemd_ptv_original_glszm_LargeAreaLowGrayLevelEmphasis_250","lemd_ptv_original_glszm_SizeZoneNonUniformityNormalized_250","lemd_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","lemd_ptv_log.sigma.2.0.mm.3D_glcm_Imc1_250","lemd_ptv_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_ptv_wavelet.LHL_glcm_Correlation_250","lemd_ptv_wavelet.LHH_firstorder_Skewness_250","lemd_ptv_wavelet.LHH_glcm_InverseVariance_250","lemd_ptv_wavelet.HLL_firstorder_Kurtosis_250","lemd_ptv_wavelet.HLL_firstorder_Skewness_250","lemd_ptv_wavelet.HLL_glcm_Correlation_250","lemd_ptv_wavelet.HLH_firstorder_Median_250","lemd_ptv_wavelet.HHL_firstorder_Median_250","lemd_ptv_wavelet.HHL_firstorder_Skewness_250","lemd_ptv_wavelet.HHL_glrlm_RunVariance_250","lemd_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","lemd_ptv_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","sub"
-0.546195694857943,0.0775711439154527,-0.304835933953701,-0.879322775917701,0.711626744512999,1.06076195082389,-0.211336292633352,0.534914401154429,1.1416594853128,0.111909774920798,-0.501228537296512,0.294456026803004,0.549609439821061,-0.594698056100695,0.0038213346403324,-0.928620291270693,0.0870679442065918,0.0154357021659094,-0.241678756931904,1916742
1.13708351213632,0.872809634913448,-0.337851213395767,-0.244855589823382,-2.39548596249261,-4.11950776867752,0.449866899579008,-0.904469047298797,-1.07829259336309,0.102006345467858,-0.822683320451216,0.961931564346418,0.665702204155655,-1.15712689435985,-1.16545926962409,-1.34398732427077,-0.398568000367658,-0.232274006457476,0.514476896589247,1980052
2.6312270554222,1.68176237734839,-0.320181091292386,-0.269656195280595,-0.103554849927048,-1.16650390934752,0.220334305557755,0.788456495424951,2.6560533079909,-0.0721413364786418,-0.616484285326574,0.288720921554507,0.29163518929131,0.690820182815519,0.591743317758126,-0.740533631472674,-0.743185178606957,-0.250298258373558,-0.234805766012595,1926770
0.0885969692634227,0.144337727840391,-0.331819358697807,0.457008527888678,0.625863692933844,-1.06807131091525,-0.571237153309026,1.67738138672507,-0.617233646288263,1.20767078123494,-0.876062351191074,0.878707199321105,0.245846531341061,0.414329540108841,-1.0131618238318,0.0721707226556515,-0.179838382952521,-0.00669937126019574,1.01201406312489,1979045
-0.293459910172023,-0.916410784177016,-0.336701245470159,-1.32806913861202,0.532653044946195,1.35132344933527,-0.531808699421966,0.0239577697071372,0.383204991794978,0.940514614378689,-0.0757487194650491,-0.575831742827362,1.36305309031613,0.725566473912873,0.309348392938428,0.785783530306397,-0.562956954034949,-0.126143791766932,-0.36435578700297,2196212
-0.419638299121874,-0.103297529715832,-0.287851691906437,-0.440107774685906,-2.25956827637412,-0.258666826898075,-0.287733395806011,-1.50767023197901,-1.11909688659233,-1.48864489790227,2.19882168534133,-0.530040834820752,-0.775098755192969,0.0709533930292817,0.215757096884896,-0.136390922453909,0.910175461230453,-0.222249198244192,-0.47081136608704,2393207
-0.644654846043283,0.370977226580274,-0.341702864292496,-0.421200309940877,-0.290215333855635,0.784240419058008,-0.612702722979042,0.191545743204515,-0.621804430840725,1.75851279441472,-0.671748983755992,1.22696038716156,-2.00787427290949,-0.590140318500351,-0.682515970059763,-1.82764079534461,-0.80119401163669,-0.262073709657306,-0.463093387278553,2146138
1.19389675936482,1.47874360244327,0.328120575548548,0.217148240246695,0.498127117386826,-0.510584508522317,0.78832262084836,1.53675974538827,1.0308743332069,-2.3004606324282,-0.723655942375427,0.303206489733676,1.59023060009868,-0.0682525012867718,-0.0602066310466138,1.07301032807247,1.47856511735369,0.158769698594152,1.36585918783545,2228399
-2.10026604741102,-0.606920298451528,-0.333230230722682,-0.257581770611623,-0.678307365317535,-1.60246443438704,-0.491140023643768,0.0766768298482642,0.162163419983141,0.898376714987014,0.0351267761652238,-1.00030889287662,0.752821366234677,1.1467629143387,-2.40115319433913,1.4069030349708,-1.41457388746811,-0.269015992739136,-0.514463992458536,2144796
0.233619732961061,0.719592920850867,-0.293934490437375,-0.568625162017254,-0.671321249783413,1.23299496772375,0.056255445282458,-0.170605659462371,-0.246127794016829,1.09390379532949,0.328101286836996,-0.675342832583295,-0.520247966610116,-0.120776770657613,-0.458382145020056,0.052282185809676,-1.34423373265326,-0.268720785158749,-0.513752228519915,2234271
