"mkm6d_ctv_wavelet.HHH_firstorder_Skewness_249","mkm6d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_243","mkm6d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_234","mkm6d_ctv_wavelet.HHH_glcm_ClusterShade_226","sub"
-0.113653228805669,0.562276348230963,-0.528788863796847,-0.1448419291024,1085983
0.422542479412617,-1.73379356236757,0.227790138945971,-0.0253393120077841,1125173
-0.381300326331559,-0.188038055117974,-1.44434391815181,-1.01303326323906,1154608
0.0421368514680402,0.576609262338714,1.39779090863231,0.0165561980315712,1181124
-0.0890926499026507,-0.119713381454839,-0.237418471508154,-0.482070447692615,1183075
0.283411100646357,-0.868490181407232,2.28518245815254,-0.1065147353865,1232870
-0.0345223078603987,-0.776263279487252,-0.049477501972322,-0.100735334024291,1279943
-0.332432803841598,0.0642835097954525,-0.233693404591958,-0.0842316828585801,1329352
-0.0292450470690713,-1.17535370647743,2.72344396363694,-0.0674366769202044,1330263
-0.250571193166699,-0.742644635037431,0.484563048270774,-0.181953954443262,1364384
-0.774066461336144,0.300866279918659,1.48578106985744,-1.82401343803068,1386095
0.204339625745708,-0.0680660489200827,-0.492618654844522,0.00892415410846406,1458656
-0.251073158326999,-0.141950901029092,1.06162975702754,-0.093595889248955,1485662
-0.976385321583529,0.00812369189286441,1.0840702306032,-0.282800115145716,1497807
-0.0971375200001461,-2.60856569352666,-0.47459521626361,-0.0698131195099568,1501387
0.0805076280340751,-1.61507828573383,0.215209142712482,-0.238700478140943,1518948
0.432057081011379,0.0914458885087198,-0.178875532410449,0.660526104649802,1526417
-0.698367639211054,-0.314627220416923,-0.542123447449028,-1.49002317535283,1565177
0.370988574483529,-0.533779708826509,0.613673896055258,-0.0475072795594082,1606693
0.104792008599158,0.0755671892709027,-1.10926803773618,-0.0576338097102766,1612262
-0.861727157130704,0.123503258708233,0.711452048064855,-0.109909566377978,1614566
0.549328205777909,1.07779832034417,-0.983257761526308,-0.057779382605112,1644034
0.0458808089500653,-0.522425857638282,-0.638644691625151,-0.0684640010526671,1668599
0.0857157668894602,0.81759064970219,-0.394719686039382,0.150552866785301,1671370
-0.504148265035293,0.321307314027822,-1.58059786601903,-1.03724773403749,1684230
-0.0388160116054995,-0.608398074706073,1.92941661502568,-0.0780533019925032,1692385
8.74881642048135,0.944364040745839,-0.0457621786379245,1.01828940574859,1720713
0.124175268187079,-0.132095684583979,-0.13976740466768,-0.0801765145322153,1738800
0.0571611802161073,0.792993014353369,-0.385055499568864,0.0476000222172332,1740845
0.295077700470572,-0.0949010345778766,-0.612430304862233,0.0411704337094265,1742294
0.977458145234405,0.603162258156249,0.572239764891918,1.44346997597719,1767700
1.11684039746337,0.358109707990469,0.372457873945419,0.0642503025917078,1768972
0.247446924078347,-0.0824416366473763,2.04998639555244,0.00926800898061189,1889409
-2.02774286907993,2.07347330975807,-0.123139454286005,-0.0800059558059698,1915938
-0.0588072357322005,0.718956157910118,-0.281482611493164,-0.0590801097461475,1916742
0.322994736483309,-0.739674078817106,-2.89634719495727,-0.0642902127082806,1919296
0.353143408333636,-0.510345118527189,-0.252501054809995,-0.0330932084873467,1926770
-1.98107393801791,0.421794376126577,0.729841993210451,-1.39177835292443,1938156
-0.0863356324563011,0.927532100419807,1.01221812385562,-0.0539638955622808,1938561
0.315538458480941,-1.38601905017541,1.37808316169524,-0.0612259878984746,1966316
-0.160723123167866,-1.95379039264033,0.412258074969651,-0.0626573444681334,1967281
2.92637836193783,-1.00465756294006,-2.05512166387507,-0.023697929962541,1973544
-0.259028134372532,-0.0805528964275915,0.0351815920692299,-0.396654090774795,1975401
0.0456408707968413,-2.03816452055969,0.0247650097070937,-0.0498966690969911,1976407
-0.0508499688064506,-0.679078726376731,1.71848536190775,-0.0599497635948103,1978972
-0.251319069208549,-2.46386763723784,-0.519374291729943,-0.126251705827595,1979045
0.254072191602375,1.23930558710031,-2.59638305580073,-0.0582658615732547,1979422
-0.389786613834293,-2.87106924023753,3.59047714042515,-0.0976664188401484,1980052
0.67946255633286,-1.62522804045317,-1.4031758551182,-0.0255045774559437,2001182
-0.271689279156854,-0.611290289969359,-0.495319306930121,0.293872925561816,2002465
