"mkm5d_ptv2_original_firstorder_10Percentile_250","mkm5d_ptv2_wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm5d_ptv2_lbp.3D.m1_firstorder_Median_250","mkm5d_ptv2_wavelet.LLH_firstorder_Median_247","mkm5d_ptv2_wavelet.LLH_gldm_DependenceVariance_247","mkm5d_ptv2_wavelet.HHH_glszm_SmallAreaEmphasis_240","sub"
-0.313123488140468,-0.43107217656387,0.780148574531252,-0.143037567544869,0.0437937979566382,-0.107223824283117,1085983
0.396417506556078,0.403048117853122,0.780148574531252,0.802444109513435,0.727471824735447,-2.04798316488005,1125173
-0.00230090759033763,-0.490727298706167,-1.31086189053888,-2.02615388067492,-1.25562620760646,-1.01766473857609,1154608
0.125044647739903,-0.281522845114364,0.780148574531252,-0.0128254246785579,-0.122802434159316,-0.157610196414078,1181124
-1.25218853048083,-0.491741301810999,-0.265356658003872,-2.43427696594018,-0.833865911741457,0.929610005768556,1183075
-0.797118572770562,-0.481784294903776,-0.265356658003872,-0.745922836996428,-0.845798002586588,-0.640818929433505,1232870
1.00547424520865,0.141697447645685,0.780148574531252,0.371198244161967,0.546330708393469,-0.0134653335464556,1279943
-0.685437524597296,-0.440350238484657,-0.265356658003872,1.00237013102619,-0.484953712058586,1.24972705280678,1329352
-1.13174098492555,-0.295263027860359,0.780148574531252,0.531900377501346,-0.503329603644845,-1.41819962396451,1330263
-1.35745292657585,-0.487071115618878,-2.35636712307362,-3.27680366966231,-1.30272478811285,0.320650456825666,1364384
-3.40945173962374,-0.489634009615555,-1.31086189053888,-2.29577831459623,-1.1807452024673,0.166484773318594,1386095
0.513850150635809,0.0647836686630469,0.780148574531252,0.426536443308515,0.593317400351497,-0.0644520906348099,1458656
-0.663841107663224,0.484555812683999,0.780148574531252,0.770436918826545,0.71895593645599,0.171728056125762,1485662
0.226349205437504,-0.473334463560653,0.780148574531252,0.0850079605663485,-0.899003119052969,0.154238488651562,1497807
1.20733670199145,-0.173099436714179,-0.265356658003872,0.39319576113583,2.27988104806075,-2.75682588973745,1501387
-0.0728642935328458,-0.491662983031233,-1.31086189053888,-3.82314663676431,-0.923473919519099,0.921553427020771,1518948
-0.471379147899152,-0.471057355607682,-0.265356658003872,0.0770534103652329,-0.838086790518755,0.192779597458687,1526417
-1.22024322061482,0.343628431606942,0.780148574531252,0.53696726792205,0.0621255650068957,0.414313575641443,1565177
-1.1550461807702,5.0703003065773,1.82565380706598,1.19525543066155,2.13807076035608,-0.252455010308594,1606693
0.931533619150396,0.150983082307606,0.780148574531252,0.640500904890248,3.58128819733204,-2.38673667077409,1612262
-0.445865144332721,-0.43514407695613,0.780148574531252,0.229373597222476,-0.71194246498034,0.0345375573915727,1614566
0.816301153910855,0.0689188149367724,-0.265356658003872,0.925022343695724,2.84338078289698,0.0300511944439532,1644034
-0.975457880061458,-0.390204011146949,0.780148574531252,-0.133143890615967,0.0886791950421865,-0.246913380031844,1668599
0.180670063478599,-0.487846830290625,-0.265356658003872,-1.44256519494735,-1.03081349394337,-0.301585714444213,1671370
1.22592628842975,-0.482679658116906,-0.265356658003872,-1.48036618923546,-1.21288443826022,0.583890081449414,1684230
-0.032587166195326,-0.466602922553395,-1.31086189053888,-0.124180828537264,-0.708341471383868,-3.23422520131373,1692385
-0.381077046527617,0.114652086268515,0.780148574531252,0.32304571571981,0.780211370462449,0.349889686155215,1720713
1.01303002123818,0.425850111259195,-0.265356658003872,0.79170827707052,-0.0982212637424821,0.428315071074067,1738800
-0.134379255703208,0.576375162199613,0.780148574531252,0.641309675963952,0.59714280546916,0.839664976803167,1740845
-0.940601773200911,-0.482919675087046,-1.31086189053888,-1.19063036491142,-0.939501903948989,-0.0739476571846296,1742294
-2.63074784134541,-0.478664957514964,-0.265356658003872,-0.711335802385536,-0.561141708604813,0.531446120159849,1767700
