"mkm8d_ctv_wavelet.HHH_firstorder_Median_250","mkm8d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm8d_ctv_wavelet.HHH_glcm_ClusterShade_250","mkm8d_ctv_wavelet.HHH_glcm_JointEnergy_250","mkm8d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm8d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm8d_ctv_lbp.3D.m2_firstorder_Median_248","mkm8d_ctv_lbp.3D.m2_glcm_ClusterShade_248","mkm8d_ctv_wavelet.HLH_firstorder_Skewness_245","mkm8d_ctv_wavelet.LHH_firstorder_Skewness_241","mkm8d_ctv_lbp.3D.k_firstorder_10Percentile_240","mkm8d_ctv_lbp.3D.k_glcm_ClusterShade_240","mkm8d_ctv_original_shape_Flatness_238","mkm8d_ctv_wavelet.LHH_glcm_ClusterShade_236","sub"
0.125859156212124,-0.103990142395918,-0.178742637278603,-0.776070947413876,0.38738175888877,-1.32616375872114,-1.2995970208693,0.500720340243082,-0.0423023829953198,-0.421853671915233,-0.519180816155404,-0.480251541492552,1.30881026026862,-0.113608100170028,1085983
-0.5443418700614,0.449884124835841,-0.0376247091934047,0.213024165127286,-1.57725100445255,0.070703099615362,-0.666199264947473,-0.283395478596158,-0.264825607980824,-0.620653026865216,0.425973575636806,-0.237024517787079,0.207712242144571,-0.0817956703116811,1125173
3.06448838340075,-0.386122360624479,-1.05317182042747,-0.999466998272393,-2.15008733758226,0.125884958001234,3.87857316825738,-2.8174218867631,0.418278338933418,0.195090975092949,-0.695338675610691,2.56808164947707,-1.77978312813069,0.365724987020521,1154608
-0.109072304810197,0.0145393756467545,-0.0217988119379319,0.627530115069432,-0.470969130809864,1.43768472241321,0.458327847016151,0.528152669153757,1.31958790509809,-0.611523311062258,-0.481291438090644,-0.256069490349931,0.947046439148062,-0.110805605592911,1181124
1.0454089767606,-0.108563966925502,-0.165103287086733,-0.700456639618537,-0.426964202925474,-1.15623421756355,-0.0842406077950873,-0.586862271461418,0.0969754239217436,0.713856061222909,1.12970985257614,-0.737903752441441,0.498026448452127,0.171310119885794,1183075
1.30616976869075,0.307420939307274,-0.0688141625118037,-0.493706998439629,-2.61965440424146,2.31548953233948,-1.14103450490683,0.350782228870861,0.825558776752707,0.129444056809198,3.32639525599034,2.91827076330418,-0.040555282256636,-0.0891601427164561,1232870
-0.266561025096712,-0.0169789772990651,-0.140878161898997,-0.498056672604949,-0.580827459966123,-1.42740147527138,-1.53204871038828,0.705714421065159,-0.0737243441439465,-1.3906543647133,-0.307668186070425,-0.352896587663332,0.326442447809471,-0.232837360704676,1279943
-0.52550535533658,-0.359823517891488,-0.0635627644973947,-1.136533011459,0.775657263380542,0.98854053375712,0.0780216171583008,-0.907588874513472,-0.269148698846114,0.861696763705837,1.78859342804807,0.83011475281045,-1.12719639939352,0.467410914496983,1329352
0.58140609100201,0.0128738385973784,-0.0663388517952667,1.4411407181884,-0.695256838532939,2.95720154407595,1.77439859354362,-0.784107837403973,-1.48348531716644,-0.837722719225453,0.138585610067901,0.622598149921744,-1.34905215456648,-0.25977496440241,1330263
3.95855554863428,-0.316669424899973,-0.140439228122641,-0.941133433128968,0.786793389929725,-3.42050785934626,2.11639388530209,-1.48283872943354,-0.720747604389061,-0.19494483952344,0.463937430318142,-1.18577665037847,-2.0016901349136,-0.080978457420059,1364384
0.0322710195416046,-0.805043206929511,-1.29416036073677,-0.828447451177805,0.555127302025865,2.20061009845345,1.6068473599511,-1.36579459589029,2.42654712995477,0.234922446694866,-0.804954320874679,3.47463981866024,0.619699225547716,0.00795078208867541,1386095
-0.410113651832945,0.212928911235392,0.0444379316468776,-0.724812377488238,-0.213486132661324,-0.320318290677708,-0.32388801900016,-0.653196211537009,-0.233114459708416,0.211700010198556,0.093607499588088,-0.694688549974533,-1.23162889338185,-0.0967718171006192,1458656
