"mkm9d_ptv_original_shape_Flatness_250","mkm9d_ptv_original_shape_Sphericity_250","mkm9d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm9d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm9d_ptv_wavelet.LLH_glcm_Correlation_250","mkm9d_ptv_wavelet.LHH_firstorder_Mean_250","mkm9d_ptv_wavelet.LHH_firstorder_Median_250","mkm9d_ptv_wavelet.LHH_firstorder_Skewness_250","mkm9d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm9d_ptv_wavelet.HLH_firstorder_Median_250","mkm9d_ptv_wavelet.HLH_glcm_ClusterShade_250","mkm9d_ptv_wavelet.HHL_firstorder_Median_250","mkm9d_ptv_wavelet.HHL_firstorder_Skewness_250","mkm9d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm9d_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptv_wavelet.HHH_firstorder_Kurtosis_250","mkm9d_ptv_wavelet.HHH_firstorder_Mean_250","mkm9d_ptv_wavelet.HHH_firstorder_Median_250","sub"
1.35119706091473,1.07962102283098,-0.0032872994359082,0.157128933193071,0.817391748575129,-0.0701510764930057,0.547888005643443,-0.998987017450381,-0.516904566275476,-0.384999824312127,0.252564374788725,-0.385387280106488,-0.122311842676239,-0.481899429275482,-0.535178659273114,-0.209653412128486,-0.616025763952074,-0.116635414351406,-0.117135599825306,1085983
0.110236965876068,0.510187462944375,0.861993801643582,-0.37987291958429,1.18682769246671,0.419633085344855,0.785721945722082,-0.269458950218802,-1.01016577674286,-0.362217787241014,-0.684781829038288,-0.417260575201655,0.113411502016345,-1.03667438139294,-0.734421279539103,-0.2245774537944,-0.612737944298316,-0.0829425289628362,-0.569245314872151,1125173
-1.53027357938603,0.0441565856017556,0.0448212231000787,1.03088005312844,-1.13019209247058,0.600184167729251,-0.525759419793297,0.144123621891146,-0.751039317046158,-0.394883075409978,-1.23438597822107,-0.111351271636037,0.794552272041996,-0.725401750165884,-0.523051074711148,-0.2309464058939,-0.644191247330936,-0.827606449006223,0.0609333218841527,1154608
0.884728474582034,0.769919787907309,-0.447515263230427,1.13471230430451,0.419301025289882,-0.443481721729283,0.329895146084079,-0.994851250343796,-0.0959223230488159,-0.0585110160254959,-0.0149712003159263,2.12093916799936,-0.245587055070431,3.84624193049871,0.432721920266524,-0.183064643630208,1.49410631263573,-0.560681367792148,-0.0615270947109438,1181124
0.245789447239916,0.072740298126473,-3.10330833769251,0.757871863763847,0.407711452966427,-0.898994173068561,-2.00312694340069,-0.494066888996145,-0.490378897100549,-0.344078719562994,-0.191018888758771,-0.228430494033878,-0.978064561775957,-0.870385024423133,-0.563590696849625,-0.239149730779145,-0.0193000388303646,2.11922204478239,1.30527427082524,1183075
0.0380830206982791,0.761206300343238,-1.57676238835493,0.73217211986891,0.478484795116445,-1.75028119355006,-1.08410134684925,-1.02238496745194,0.26605107350632,-0.390458416983745,-2.74513985483142,0.058167666330683,-1.21431192537275,-0.69103081556246,0.0575555972265182,-0.18613074416282,-0.788785839629185,-0.996661160996282,-1.48980681318563,1232870
0.194384973611451,0.587059051524983,-0.702008312747531,-0.907156917493892,1.12258244188475,0.0377745967524626,0.753807563430073,-0.308183588646859,-0.257197729024755,-0.387026737173706,0.197543206391184,-0.399151872397805,0.658127695092426,-0.834183123194556,-0.517172636624336,-0.179044182396811,-0.725110578932202,-0.285448578702958,-0.0567945224627478,1279943
-1.02730961234489,-1.52655546141733,1.11971064038852,0.596230701366943,-0.154593204184977,-0.458981320651182,-0.461211232260997,-0.505945035299926,-0.573785937916936,-0.384452468979196,0.602947662141543,-0.33069427112271,-0.00300335215246715,0.149593810531831,-0.650959091558986,-0.230823085652745,-0.137639065349533,0.430498763493277,0.206371483707206,1329352
-1.32400921503537,-1.35326708521692,1.08729855060382,-1.31728667264545,0.148315977704039,1.10176772999401,1.35433567186711,-0.0458869478584421,-0.238567772852426,-0.286807568855758,0.421474950081024,0.477877532008235,0.671318283998962,-0.0288139092161649,-0.187999335328897,-0.167601734291276,0.938263613444421,-1.25445831848116,0.247032130625428,1330263
-1.15899980052833,0.718312666393672,-0.0803861329933938,0.0538628573124528,-2.15674946742386,1.28591378183696,0.463163960410927,0.512209644189716,-0.678616695284159,-0.39736948779329,-2.58673925826253,2.89260912155015,-0.49622333488581,0.111530323493308,-0.754604616475163,-0.239646989325633,-0.452423148750976,-5.77289104018121,-0.339577846776615,1364384
