"mkm2d_ptv2_original_shape_Elongation_250","mkm2d_ptv2_original_shape_Flatness_250","mkm2d_ptv2_original_shape_Sphericity_250","mkm2d_ptv2_wavelet.LHH_firstorder_Kurtosis_250","mkm2d_ptv2_wavelet.LHH_firstorder_Median_250","mkm2d_ptv2_wavelet.LHH_glcm_Imc1_250","mkm2d_ptv2_wavelet.HLL_glcm_MaximumProbability_250","mkm2d_ptv2_wavelet.HLH_firstorder_Median_250","mkm2d_ptv2_wavelet.HHL_firstorder_Median_250","mkm2d_ptv2_wavelet.HHH_firstorder_Median_250","mkm2d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm2d_ptv2_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptv2_wavelet.HHH_glcm_Correlation_250","mkm2d_ptv2_wavelet.HHH_glcm_JointEnergy_250","mkm2d_ptv2_wavelet.HHH_gldm_DependenceVariance_250","mkm2d_ptv2_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv2_lbp.3D.m2_firstorder_90Percentile_250","mkm2d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_250","mkm2d_ptv2_lbp.3D.m2_gldm_GrayLevelVariance_250","sub"
1.01806690669307,1.37792999372443,1.17661246002629,-0.892030235255766,0.396231988799635,1.35928819143333,0.205015323250522,0.0178509812576691,-0.247359078871502,0.0333855133739614,0.487414161611861,0.239405986681778,-0.694165426972028,-0.447977373485578,0.801934662121788,-0.208284091666466,-0.390200568649183,-1.11236164725198,-0.0672114415294323,1085983
1.23435282731084,0.23240611901754,0.390269998199815,-0.213770607512996,0.229999329470287,0.515609184917156,-1.05137478650116,-0.233670943823783,-0.209469600405105,-0.662903686880531,1.07117108109789,0.282247331970225,0.0271014453528268,0.166466550859813,0.395648823838085,-0.285126717072162,-0.433885306625188,-0.0712446540551268,0.707815592520617,1125173
-0.162581048667446,-0.539354981104675,0.425768918230762,-0.712212164315897,-1.68118070817126,0.844982238688766,-0.654532021336539,1.70153754724857,0.820161733574539,0.0193089133797048,0.672704662151421,0.237550923735504,0.961414962791427,-0.709276934711276,-1.05320901621,0.0962060145744305,0.98186250166849,0.0171663507699087,-1.33800624407754,1154608
1.28049653327086,0.952066697046514,0.86945292609582,-0.10633436986052,-0.113203066022904,-0.341545350154414,0.270431433104359,-0.526467794011119,-0.323059939524826,0.0958126334076863,-0.203689049511007,-0.0494950708913018,-0.0396924798806676,0.531586214413057,1.08547316570607,-0.238733693054912,-0.281062943629021,-0.693728151180952,-1.38038215382203,1181124
1.64129793827272,0.730707021701294,0.214411087201333,-0.806535902971825,1.64380854906792,0.596128686618863,-0.525299686094008,1.76507394162295,0.551851125224872,-2.7437346986673,0.772604683019495,0.542440050820399,-0.547263423113231,-0.542160740552378,-0.261056548876518,0.0768580078285025,0.300255069610543,0.92834911783933,0.912615433471178,1183075
-0.458228363792898,-0.388228755804,0.848605357827612,-0.868836693687489,-0.618297387254757,1.11121034093099,0.05467446032599,-0.994578797878271,-0.851788458702262,-0.163392268829131,-0.0512622936411312,0.195756483386591,-0.553254107330254,-0.297203538468605,-0.262870236528393,0.183282236061302,0.658333167142317,0.804121544774854,0.617984111622905,1232870
0.1396104376246,0.153430801556624,0.520721967599033,-0.542876481467486,0.739668394043901,-0.230370002229731,-0.0779399189691026,-0.436026218087507,-0.246328052567014,0.131144523611175,0.285145802277431,0.196081911191433,-0.383619668908636,-0.0316054950464983,0.298301640033426,-0.265390000636917,-0.479789324562906,-0.647673064274517,0.439837175121409,1279943
-0.209564862005007,-0.552993831554433,-1.58504275440021,0.0991674056390351,-0.681819120917679,-0.498283701647686,-0.302938716734364,0.621243926671609,0.158265954432646,-0.546776521161428,-1.16202517429396,-2.16849481534608,-0.66371456632436,-1.00535378791954,-0.734011707489556,-0.155829423610384,0.434094495183912,0.462176268125337,-0.0308055445186101,1329352
-0.0507225658878753,-0.603327620828842,-1.37305750018093,0.139856020186456,-0.466599952405339,-0.529849243552295,-0.203311980156016,-0.469590742144788,0.746310200589843,0.351356499762228,0.221889837853345,0.0622314038710696,0.987068628134953,0.823472529899879,1.43689537442709,-0.236369879646141,1.07551986093798,-0.400237595376114,-1.22386871053353,1330263
-0.827246529542077,0.167508266395981,1.27443261241107,-0.316323949416539,-1.76599620147955,-3.02761796108079,-0.225056934896358,-2.28614195664237,0.000151187676271546,0.332390571219782,-1.84379858480679,-4.34730335993164,-0.504904986794989,-0.838899632443585,-0.632569967665888,0.551974989999865,-1.14927245702797,-2.36697672970568,-1.84182131890867,1364384
