"mkm2d_ptv4_wavelet.HHL_glcm_Imc1_246","mkm2d_ptv4_log.sigma.2.0.mm.3D_glcm_Imc1_243","sub"
-1.64806978224463,-2.21290232672372,2152442
-0.826310034286077,-1.19817672592434,2157529
-0.304191647375958,-1.71372821630782,2158101
-0.738833647944923,0.672599576715981,2158329
0.365261732571339,-0.180137127165514,2168082
0.548228818234817,-0.31254007364607,2172217
-0.534525228178725,-0.176870678501489,2176530
-3.02909251333475,-3.07203026928724,2176784
-3.08450301955211,-1.22146322859724,2181724
0.625469418507423,0.987166480166375,2183291
0.131514699771304,0.664856775190786,2183356
0.367392722666152,-0.00802304952656653,2185290
-1.58422264774851,-0.344854162791874,2186951
1.67096379133487,1.27249690861402,2196212
-1.72297786408988,0.017649425771866,2199403
-1.84773431269264,-1.31672858989041,2200416
1.04142800390309,0.106463089193973,2200813
0.152407705199354,0.306316601623179,2205389
-0.0685071710730087,0.0881816750586637,2212664
1.31101611246728,-0.0364303134435794,2217034
-1.50263939551359,-2.22742831783519,2218615
1.05231966801843,-0.00933757908454916,2219842
0.454036834211345,0.839453058093432,2224150
-0.528055346723522,-0.549787880203052,2228399
0.703950561193503,0.0940578271555533,2228400
-0.422939153257867,0.571868196660305,2234271
-0.761045832216909,0.681189305899969,2234422
-0.546010567183341,-0.554424585382547,2237571
-0.467850052616796,0.157164457948757,2244172
-0.783914896834877,-0.360814066231366,2247869
-1.57815221120098,-0.941349116731486,2250648
0.857544896004089,0.273158883177719,2250836
0.331141193466124,0.162208384137795,2267382
-1.12840324821026,0.259168243070058,2269346
-0.757143882768845,0.04942176836044,2271329
0.385291680515782,-0.338098897430044,2274521
0.639365681985358,0.798581182010082,2276121
-0.336835227938443,-1.71619434563156,2278618
0.71155173019696,0.20260846730169,2285214
1.5987598091978,1.30989241558725,2286108
-0.111952108320225,1.67397896051739,2293123
-0.647813232185696,0.603606654209911,2294852
-1.02912501146872,-0.851768902404246,2294873
0.419067121481716,1.12205733767871,2296332
0.88397774180955,-0.363689791432899,2305114
0.815114616216506,0.519790496547692,2305115
0.535300019071597,-1.59979240756672,2306459
-1.01866753486519,0.324558965547972,2306893
0.900405186848054,1.06277968738794,2317120
1.59454658779374,1.38815541201774,2319068
0.767813187177272,0.741287081196359,2321962
0.857659637471007,0.561713616257255,2331869
0.974931682008612,-1.43914452724491,2336735
0.74679598331592,0.949566102073479,2339674
0.897619418927811,-0.369668841535528,2340155
-0.117467284618238,0.616556983929857,2340322
0.436454057053103,0.504003808861132,2350037
0.467764403354688,0.162841440334722,2352038
-0.997689470927023,-1.19322919911073,2359944
0.704528929069337,0.0384955835019621,2381907
-0.00451611716723495,0.77886979512613,2393207
1.20852314381277,0.56367244682442,2395415
0.192628508505563,0.244484392898444,2395943
0.635024276215672,0.207252146489541,2401405
0.837575920065771,0.948757048969615,2405144
0.839945950109213,0.621641867409276,2414406
0.431003988015651,0.213680006851512,2419459
0.338073929755262,-0.224749711002819,2425694
1.38196026772934,1.31174074711344,2426863
0.124977383357036,-0.696673451691673,2430773
0.045459557854045,-1.43280144705574,2439458
0.830357943533505,0.38176012017794,2443354
0.893361136650223,0.623849796294521,2445526
0.718018734706263,-0.176571408258419,2448298
0.825510338595703,0.808441120521104,2453577
-0.0978622702761545,0.221981702224381,2474709
-0.917779353135055,-0.174749865393244,2480056
-0.113058444719925,1.3722514730816,2480330
1.0081854474714,0.85751528934183,2487135
1.16804389221846,1.05697800882223,2488660
1.12257760678445,-0.232689251993245,2490180
1.130932188461,1.1054695910016,2493534
0.582869438102334,-0.070547304522612,2498991
-0.250336020391603,0.671327940910682,2500377
-0.0885357919288289,-0.125572704898039,2504802
0.553716344492293,0.303561783882302,2510402
0.199547205909608,0.317687951400834,2520618
0.8712636237525,1.26671185666299,2559453
-1.0764386375889,-1.36650103654839,277752
0.00853843863745947,-0.826647748605721,308862
1.05859264167623,0.0932094216500291,58325
-0.763355769409757,0.804870942601372,92173
0.0927625684537808,-0.377363295705338,923666
0.357198688665439,0.319872353687692,965005
-0.538358489647529,-1.85434492053559,983079
