"mkm2d_ptvper_original_firstorder_10Percentile_250","mkm2d_ptvper_wavelet.HHL_glcm_ClusterShade_250","mkm2d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_249","mkm2d_ptvper_original_shape_SurfaceVolumeRatio_248","mkm2d_ptvper_wavelet.HHL_firstorder_Skewness_248","mkm2d_ptvper_lbp.3D.m2_firstorder_Variance_248","mkm2d_ptvper_wavelet.LHL_firstorder_Skewness_246","mkm2d_ptvper_lbp.3D.m2_firstorder_90Percentile_246","mkm2d_ptvper_logarithm_firstorder_Median_246","mkm2d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_245","mkm2d_ptvper_gradient_firstorder_10Percentile_244","mkm2d_ptvper_lbp.3D.m1_glcm_Correlation_244","mkm2d_ptvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_243","mkm2d_ptvper_wavelet.LHL_glcm_ClusterProminence_242","mkm2d_ptvper_gradient_firstorder_Skewness_242","mkm2d_ptvper_log.sigma.4.0.mm.3D_glcm_ClusterShade_241","mkm2d_ptvper_wavelet.HHL_firstorder_Mean_241","mkm2d_ptvper_wavelet.HHH_firstorder_Skewness_241","sub"
-0.0892842733096423,-0.283254732876546,0.226581078123471,-0.124724659431206,-0.188127279008228,-0.290570665935965,-0.0407318262790575,-0.469236210475343,0.191005971291702,0.439374839717376,-0.108968272514473,-1.8570262106131,-0.915742805489305,1.02884454838916,-0.312484094855317,-2.24037776039267,0.0754530080233626,-0.954142428044213,0.231110912657017,1085983
0.00463486201632814,0.319477833660635,0.253591779779038,-0.822942461994014,-0.117840883505965,-0.400047466038983,-1.01748567570611,-0.515911257042819,-0.322942197354652,-0.0385927718414483,0.292475337109379,0.226674892830616,-1.27677750260283,0.546912002315696,-0.177601815370314,-0.21942152122145,-0.370498808833041,-0.603896131068284,0.439639223117818,1125173
0.657081757206027,-0.36873361705295,0.306734011472408,-1.42415039386679,-0.0576298016652,-0.332050957557151,-0.967640250576475,1.14803819994928,-0.0440378925318839,0.519472035683447,-0.275215454493278,1.57128649713129,2.11079743434468,-0.298175141011425,-0.19073246047204,-1.19535265893059,1.14859490741438,0.297856247393047,0.801041144805202,1154608
-0.407389430928556,0.435985695017921,-0.159500243230428,1.06958394442726,-0.184230533658342,0.701441279099501,-0.249683830290353,-0.591938983920061,0.737095740119225,0.844727536212662,-0.258291718586352,-0.915934279133132,1.52553181024996,-0.416418703745413,0.332450851550445,0.664693839680847,-0.0991146312469326,0.0637894540475435,-0.684202104946809,1181124
-0.766145872672006,-0.475235897563771,0.429786090484036,-0.568630263438041,-0.0514746362123101,-0.927065311958083,2.11288345080337,-1.33919854989213,-0.00989125245585491,-1.64312697551151,-0.378349313646677,-0.713101180972834,0.0411339559984466,-0.213747325539094,-0.243961918666349,1.09691722031833,-0.568717104682937,0.614395775082478,0.788616462115617,1183075
0.192203476167565,-0.450918339318361,0.232685519236985,1.54155986076324,8.1776297538072,-0.680371806826084,2.90510603732156,-0.741569893842308,-0.495935692195064,-0.476536521216614,-0.395633746053876,-1.45315413221173,0.557569081759834,-0.0170183926988986,-0.26870048131526,-1.33107577885456,-0.390226568976269,-2.42778702727329,-0.233829334093721,1232870
0.865162562240034,0.824755257188837,-0.00352331352399197,0.135972060965673,-0.346588467025009,2.47199497916702,-0.306211149023558,-0.10302281081075,0.433571867535485,1.24694469004913,0.327333793391712,0.190109248858269,-0.54778163609384,0.478337532483389,0.183635218520442,1.47500177386111,-1.21165333976299,-0.821535219497703,-1.76772353513656,1279943
-0.308327408397887,0.106491027096169,-2.07740761859841,0.611530848089516,-0.238408969571237,-0.178354345452762,0.155955932829503,0.503962636038696,0.108940555841171,-0.0910637565246637,-0.403356578354506,-0.371616540467212,0.453113243466558,-0.401046395099371,0.236652356740146,-0.853331936547579,-1.53366451281408,0.0731726955289649,-0.679950235214485,1329352
-0.537386234359312,-0.390390444853649,0.000517180962155909,-0.132387119666051,-0.132961324197739,-0.547847502744224,-0.434812498197396,-0.217031739122887,1.13809590196391,-0.300213173411455,-0.185037670316022,1.0898088179965,1.9183918134835,-0.34168376004541,-0.190311874723793,-0.635573604659515,-0.938134462342474,-0.0906798515972351,-0.625496400026542,1330263
-0.310539747984436,-0.339801220298842,-1.22926734914628,-0.44580463076501,0.0713237880780497,-0.584590095183886,-1.47307548395034,0.808101014406065,-0.995824721624438,-0.303302370530274,-0.405761886511329,1.80358063084961,-0.257309233479302,-0.427546342797265,-0.312811222446989,0.578383413386816,-0.320067640132657,-0.141015015753723,-0.714010495369928,1364384
-2.51777412499956,-0.598382531740447,0.530063063028451,-2.44377567887441,-0.100821180574597,-1.36789595501357,-0.371856378713339,0.472283770196826,0.898432362885438,0.596427378345729,-0.38368760327567,1.82662101168827,0.7842080655567,-0.347203355107851,-0.119252550083735,-0.579636172132998,4.16908582094603,1.5971251119358,1.10249655273008,1386095
0.431190549269085,-0.293128140626363,0.215164774187042,-0.123092453083278,-0.25166285720822,-0.654876373873866,1.28618444139324,-0.204029070630397,1.28003026993151,0.707693869911693,-0.397585836458713,-0.594690567491575,-0.556930062505819,-0.436716465813987,-0.0783568171517537,-0.691822514742492,-0.704591869555709,0.162298604909004,0.219324111831318,1458656
-0.908397511253021,0.148877690930868,0.192779722566888,0.286138259476044,-0.0338641452743281,-0.506424322643075,1.2459138219214,-0.964658100394139,1.0965903692103,-1.42659043815283,-0.0977114839882468,-1.13249998326862,0.0864806434385659,0.261163339053455,-0.281928323837381,-0.470323971952683,-0.178607004054546,0.855316923859727,0.263176023941522,1485662
