"mkm10d_ctv_original_shape_Flatness_250","mkm10d_ctv_original_shape_Sphericity_250","mkm10d_ctv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm10d_ctv_wavelet.LLH_firstorder_Mean_250","mkm10d_ctv_wavelet.LLH_firstorder_Median_250","mkm10d_ctv_wavelet.LLH_firstorder_Skewness_250","mkm10d_ctv_wavelet.LLH_glcm_Correlation_250","mkm10d_ctv_wavelet.LHL_firstorder_Median_250","mkm10d_ctv_wavelet.LHH_firstorder_Skewness_250","mkm10d_ctv_wavelet.LHH_glcm_ClusterShade_250","mkm10d_ctv_wavelet.LHH_glszm_SmallAreaEmphasis_250","mkm10d_ctv_wavelet.HLL_firstorder_Kurtosis_250","mkm10d_ctv_wavelet.HLL_firstorder_Mean_250","mkm10d_ctv_wavelet.HLL_glcm_Correlation_250","mkm10d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_ctv_wavelet.HLH_firstorder_Median_250","mkm10d_ctv_wavelet.HLH_firstorder_Skewness_250","mkm10d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm10d_ctv_wavelet.HLH_glrlm_LongRunLowGrayLevelEmphasis_250","sub"
1.30881026026862,0.800584781239504,0.464136284933226,-0.0438283709229106,-0.338903008369487,0.099154462971822,0.282660494661932,-1.08929822771267,-0.447288606988195,-0.113369619529279,-0.716594047600601,-0.647323860073661,0.384705446467459,-0.894312406479429,-0.975143349273924,0.476652193635215,-0.0573500657745157,-0.643882908898911,-0.230948763080784,1085983
0.207712242144571,0.603637414643192,-0.185211076655205,0.462973735641199,0.29989516345933,-1.02998587691555,0.957068453958547,0.423963055532458,-0.60139276741708,-0.0869096839306632,0.751664183696136,-0.655934544205062,0.191144595001161,-0.710883769917454,-1.02479140375611,0.808300142949776,-0.279787285684213,-0.342846274986362,-0.190217364221027,1125173
-1.77978312813069,-0.472203251817337,-0.420423311509716,-4.54072563392055,-4.4854303489581,0.272635244774474,-0.6130827503818,-0.640194682359774,0.158301072388425,0.403919984559245,-1.28969292766205,-0.862488731162742,-1.63125863166659,0.818392816306132,-0.603280216486691,-5.20537848582612,0.392141430693884,-0.902854023486909,-0.277901005356563,1154608
0.947046439148062,0.512255643198397,0.487228801931813,0.194796386348164,0.255733685598007,0.388227484485979,0.405860246508654,-0.121915476195377,-0.654258007188584,-0.110258372482517,-1.03307627800063,1.94936045938555,0.483743896346649,-0.0756657749694337,-0.571121618442893,0.247436129965434,1.37224133613091,-0.174154613853118,-0.408438507273848,1181124
0.498026448452127,0.506177227649935,-0.608763166267588,-1.56597171095659,-1.48604547582644,0.482551159660906,1.26742237542751,0.63977812185549,0.707765894655048,0.184396790268591,-1.22444672973816,-0.214878286230468,0.691520030806075,-1.1959350621679,-0.698537775464336,-0.743630156342875,0.115318579028363,-0.788022590113303,-0.367027397202481,1183075
-0.040555282256636,0.885648114442777,1.04223035001211,-1.07720121306003,-1.36494927361392,0.370536035540793,0.260367450660827,0.0105298315838285,0.105023584798723,-0.0792413867752305,0.837535036978098,-0.637985414939195,-1.35730502443409,-0.241351405325295,0.360130939553942,-2.90031273217821,0.798354551479519,-0.934274715283479,-0.200802881951664,1232870
0.326442447809471,0.714335481417378,-0.439720388614353,0.0461276419894325,-0.402512042631594,-0.668844364872446,0.63273368818504,-0.830349856402481,-1.41405582895493,-0.237026275336721,0.261974520899637,-0.78277005150138,1.01932038770616,-0.845162592618966,-0.440188949274985,0.949833258666376,-0.0828154278730145,-0.0572813463601646,0.0726816511381604,1279943
-1.12719639939352,-1.48133400742435,1.00436726748743,-1.19898552624178,-0.299304203851859,0.200151047420641,1.1118622572241,-0.125083810343332,0.826664118305214,0.452481010389586,0.750537951282325,-0.739799920974851,0.350749749587826,-1.1454013183587,-0.550276525800381,0.605402008138288,-0.279794834751595,-0.710995125947529,-0.242036676568957,1329352
-1.34905215456648,-1.06866605295259,0.363184247562012,-0.0319927695531998,0.501581680421663,0.383962881826855,-0.203116059805207,-0.308721436641019,-0.865012804214903,-0.281972639276748,-1.18144937949461,-0.449599155280151,0.242821184179238,-0.55291851571176,-0.218025594060461,-0.711884718444366,-1.47230831466779,0.110423636298562,-0.250684486644103,1330263
-2.0016901349136,-0.180199441281054,-2.11327211256472,-4.09956672913117,-8.45641302628161,1.92427446856297,0.485268325387785,-2.29814426080559,-0.219179693301055,-0.0659321352184363,0.210007739212242,-0.733911421601823,-2.7542134645061,-0.614880843451179,-0.291527187559464,-5.43573044293807,-0.689545588294052,-0.917045875806768,-0.313346807209902,1364384
0.619699225547716,0.475938388643323,0.0551454000595524,-4.86585989107902,-0.0994637243949442,0.329706887971916,1.80604521796897,-0.573998124610102,0.254737818061894,0.0597192470908024,-1.28622743774428,-0.447890342216997,1.15025702155277,-0.718995435216074,-0.86593258829346,-1.49658631189417,2.45085824620236,-0.896953485652862,-0.378086792561468,1386095
-1.23162889338185,-1.32559025059151,-0.51803107011898,0.859732743926763,0.569289572152638,-0.495974410063765,-0.517833877227418,0.92873390314186,0.210673091392992,-0.110001018827238,0.446891388997588,2.53116384880583,0.82934434619631,-1.0555969718099,-0.990286117243656,0.45612647217372,-0.200949437465952,-0.0257276988300943,-0.297030185191699,1458656
1.6065714486148,0.388489437145123,-0.0950545863070948,0.910207451709666,0.401855396246649,-1.49424540698663,-0.903739049183933,0.498050318431545,-0.708420019184144,-0.196633451062511,0.11547576191974,1.13553768101358,0.892127498034028,-0.277033446539991,1.30173285096121,0.170621384030335,-0.0258619255701842,2.16125844998636,0.96951831133193,1485662
0.282152634392141,0.473403687051222,0.972342677336318,0.318066249619177,0.611652400568087,0.540805731424946,-0.29337555385418,0.851365101072509,0.807421133772674,0.0433029565348657,0.51189921214077,-0.409548317373081,0.694492327460918,1.10659444179219,0.134402143481799,0.168415990878914,-0.417187654194064,-0.356605720184485,-0.331798778941088,1497807
