"mkm2d_ptv4_lbp.3D.k_firstorder_90Percentile_239","mkm2d_ptv4_wavelet.HHH_firstorder_Skewness_234","mkm2d_ptv4_wavelet.HHH_glcm_ClusterShade_229","sub"
-0.406897556142254,0.407596736015425,0.30088708130513,1085983
1.08627571651544,0.845010161159834,0.391516206106529,1125173
-2.83290725776994,0.544287687246867,0.169665974900017,1154608
-1.73965233352868,-1.01162598246336,-0.523505349574311,1181124
-0.0159317381722915,-0.0880272712481251,-0.067513500617771,1183075
0.196108007645404,-0.126146630245006,0.234308034757154,1232870
0.137045558597365,0.0566698709136031,0.284381721746671,1279943
-0.305052186265151,-0.545013668065789,-3.28308356959309,1329352
-1.26220051350046,0.367642279555969,0.235868998461153,1330263
1.55799632379388,-0.431409967263996,-1.34930049204237,1364384
-0.201933717752241,0.810453066549504,0.680079549687386,1386095
0.309744539778731,0.985446313071351,0.972239269953936,1458656
0.412077216519796,-0.373735453348108,0.209542661421535,1485662
-1.26452486388108,-0.905178207223105,-0.636903147631597,1497807
-0.409873833863905,1.5448774442758,0.410690020137838,1501387
-1.32394403264589,1.15553978996565,0.492567983133262,1518948
-0.764240965189937,0.257355097387526,0.11948556689065,1526417
0.320015042436701,-0.392904553357527,-0.362417021639848,1565177
-1.57959912933135,0.787884603669344,0.349476304459305,1606693
-0.32969030029972,-0.483014284020472,0.240821828557124,1612262
-0.218518789643811,0.391962774140713,-0.168399904552222,1614566
1.68819246584606,0.229401790223906,0.243599075474579,1644034
0.337559602131808,0.296770402808952,0.0701890595703493,1668599
-0.432375158980245,0.977952051043911,0.832559403539686,1671370
0.493605192663129,-1.11079678871303,-3.80041539427155,1684230
1.10876645348471,0.377572216360803,0.27491811477619,1692385
-0.804474663562518,-1.49161868611959,-1.05118034855554,1720713
0.102185092764118,-0.228866176031756,-0.186003968587562,1738800
1.36085258831134,0.17309335816826,-0.341899582328643,1740845
0.0746907000080149,-0.250762370481391,-1.62590045496657,1742294
-0.294099252318638,0.306273211915722,0.113511819715227,1767700
-1.50772098874869,1.14658874005688,0.339533090559804,1768972
-1.11348292913659,-0.100463865944993,0.0171442574524398,1889409
0.91044390429503,0.352428046188567,0.302545993784564,1915938
1.41221014357598,-0.398330845530553,-0.204021164997316,1916742
-0.90669238327825,-1.7937145382076,0.220041950927514,1919296
0.641343373423021,1.0746085576688,0.313006823146437,1926770
-0.279006100768995,-0.527738464301148,-0.0230942380423658,1938156
-0.468771662434878,-0.729039527208843,0.0145449910595454,1938561
0.162632320189673,-0.557277884450497,0.129148367115045,1966316
-0.285490836651935,0.0444701281997547,0.113554252549928,1967281
1.99702930427709,3.29970862618395,0.577717611476789,1973544
1.26654749174056,-0.253720962021414,0.0503172168535047,1975401
2.22485043120399,-1.95158951298748,-0.530878504389863,1976407
-1.19048346401251,-0.958724884490279,-0.443254963737621,1978972
-1.09667903553891,-0.319745388540407,0.161022446481009,1979045
-0.418761322835531,0.269518763948656,0.287379033015829,1979422
-1.7191902351183,-4.43035922419228,-0.854927229902504,1980052
0.0587210011402111,1.19606243623208,0.393896688746698,2001182
-0.214001684424728,1.27618066936206,4.64212166043435,2002465
1.55372476274733,1.37157758221387,0.297883196895538,2004451
-1.33008213276165,1.00261233476577,0.639900529993171,2006164
-0.228517025662838,-0.0828714728357935,-0.0770408930084654,2007309
-0.00683853662901911,-1.24479393270939,0.301561820270678,2009915
1.45542289275634,-0.306682746542886,-0.0356811262620351,2010259
-0.744320879070047,-0.0743945845318557,0.20126912553324,2010554
-0.772694844329172,-0.137297867742444,-0.154036128354594,2026671
0.963196069788049,-3.24240576009211,-2.48412738235757,2033049
0.649350029397911,-0.493226167843892,0.0998621496603641,2034136
-1.16055329323281,-0.175267136739568,0.154271007702152,2040495
0.194917597396241,-1.87668004408947,-4.67193566061781,2047354
0.142504756806947,0.0225614772960657,-0.125003872923783,2051378
-0.31375892044037,0.222288032707388,0.103506918253952,2055667
-0.589924266395516,0.415756776490286,0.278271544515194,2057358
2.27018131399585,-0.337112372852333,-1.10654973964201,2059713
-1.7060868989216,-1.41426028403961,-1.10930953422528,2069079
-0.389575599634356,-1.34092116353904,-0.182243672568346,2070958
1.45127536428975,-0.0484298548149829,0.0242915183558789,2072215
-1.70514757901724,0.485714872011624,0.311414037780216,2075832
