"lemdfirst_prg_original_shape_SurfaceVolumeRatio_249","lemdfirst_prg_original_firstorder_Kurtosis_249","lemdfirst_prg_original_shape_Flatness_248","lemdfirst_prg_original_firstorder_RobustMeanAbsoluteDeviation_247","lemdfirst_prg_original_shape_LeastAxisLength_245","lemdfirst_prg_original_shape_Sphericity_244","lemdfirst_prg_original_shape_Elongation_239","lemdfirst_prg_original_shape_VoxelVolume_236","sub"
-1.03305457050963,-0.442711828970339,-0.310135452200856,0.440396295427138,0.677223862063798,0.27157862488709,0.0583169583995714,2.02162858127096,1916742
0.298606137036551,-0.332305675975565,0.468613531450938,0.0918927658798245,-2.04292022748968,2.26736587772638,0.688877247703935,-1.27383765719226,1980052
-0.315798338208773,-0.514702352275608,2.84964260983316,-0.507027244236081,-0.841474728241041,1.43567374449709,1.60280737715455,-0.991430952068399,1926770
1.38238840853188,2.85062082292175,0.0573668448000064,-0.181234355047971,1.20463963926196,-1.67546335306405,0.416819813286208,0.42168459157819,2196212
-0.0744798186410225,0.274248922880027,-0.536563652911634,-0.170752968472867,0.798667878648583,-0.792603778980048,-0.190492548661462,0.668384701801331,2393207
-0.112778283142443,-0.461753774422211,-0.598949273915394,-0.295210336226195,-0.774618376716532,0.11016991083759,-0.0830368874453743,-0.573050648181201,2146138
-0.460774765790896,-0.506284188993352,1.20381274182398,-0.977714278223166,-0.836811521621161,1.0446493989686,1.5985664293011,-0.747616223251377,2228399
-0.0645485898598313,-0.471005400326888,0.343779171843127,-0.198637004996736,0.209954565832741,-0.160039481654322,-0.283936901770935,-0.399206418462555,2234271
3.09560793018485,-0.436889771386143,0.570615316427289,2.50411270562424,0.917399327305452,-1.80279686320165,0.882028308777111,-0.508129566543532,2296332
-0.262380957344454,-0.531010253520342,1.80180862000305,0.0944875791767871,-0.755087875573107,0.985321869855975,0.754346377918268,-0.887917894123894,1684230
-0.286375679402087,-0.171529606192122,-1.19190119731126,-0.239523419317915,0.104163156606245,-0.303619704452546,-1.0246976716634,0.168853045867047,1720713
-0.30052389171012,-0.197284774474388,0.77990289333199,0.262114206387565,0.0886851727937718,0.0446228725659195,0.273506137864166,-0.270085600538747,2186951
-0.58193079356746,2.08760896067807,0.294303373386066,-0.42865508808164,-1.19153612814454,1.6474487849597,0.396746758988296,-0.861949461468827,2439458
-0.158095403510815,-0.189377165157141,1.96013133537285,0.733869435945282,1.73499549928869,-0.734635559153553,1.46323432008877,0.687861026292632,2135748
-0.152939530663933,-0.410344632058691,0.590171394763454,0.526402342291782,-0.197361066109192,0.0817545821612186,-0.104493590558645,-0.495866695567528,2141116
-0.461030178744528,-0.497557694294433,1.51649364770679,-0.222114834870371,0.936741605216513,-0.2234824446437,0.434081523904742,0.45306311436973,2108003
1.0935418011783,-0.528385921480804,0.861942698842227,-0.53873857825593,-0.9169238501355,-0.366423068222787,0.968701669274639,-1.02858023767218,2006164
-0.249715336380976,-0.541651469472636,0.654557482028563,-0.559281163344241,-0.0628821129719227,0.0112032239376817,0.832276555535681,-0.31661237571241,308862
-0.883493588008831,-0.279326471580045,1.31168292717136,0.0261418485202642,0.199391858272318,0.810057323802183,1.02769013153375,0.223314619907535,1085983
-0.2590328915466,-0.521954785369851,0.953760217246064,-0.494556901268908,-0.529146734510361,0.571140534001014,0.510966742080502,-0.715155682432543,2004451
0.720309105261632,-0.535885184431522,-0.756044369234142,-0.496037556381559,-0.983153842392481,-0.350642888036409,-0.385059564334497,-0.894049329611896,2359944
1.73170958923749,-0.00676314616306606,-1.04130732793521,-0.556435738794701,-1.4265110965697,-0.262687711808617,-1.21274849309538,-1.17248863530234,2069079
0.0424881071485795,-0.453859197067964,0.35347003954887,-0.570172795831599,0.415156950594133,-0.517374868620896,0.648518761459635,-0.127980566287405,2059713
-1.08129082536637,-0.100524866782143,-1.38723570680384,-0.440574658674404,-1.19995607613269,2.33301466296831,-1.87012351312859,-0.44068377617551,2294873
-0.100933237763392,-0.395498640016247,-0.422258756542308,-0.116787644968758,-0.0615662638341298,-0.247766002613205,-1.1870278728144,-0.263232819699215,2033049
-1.31361709314172,1.39683187053652,1.51968160629526,-0.503107739348013,0.937075105818814,1.34677928327862,0.705670136509656,1.72190958771039,1485662
-0.54813128248572,-0.290507320701197,0.666429207101459,-0.465161872222881,-0.485660391093235,0.624199917092004,1.51096136027969,-0.383697493404667,1526417
-0.308947263716357,-0.391907649427691,0.629068428428744,4.68058899465319,-1.41494350583408,1.63459882541398,0.550834506291019,-1.03940041794512,1386095
-0.562999716037386,-0.14749107630041,1.09382527165663,-0.176821010787171,-0.548866726560464,0.88958972220419,0.409184912905064,-0.545639524823074,2132424
0.0723276300403445,-0.126884180155507,0.852830906433849,-0.189168905236715,1.06512065106378,-0.774713937102934,1.30862935622401,0.241708926371542,2138375
0.578915410021344,-0.532343864430794,1.44173410871606,-0.180882174335937,0.248262772886489,-0.731829770555497,0.681878650725388,-0.520031764843772,2490180
