"lemd_ptv_wavelet.LLH_glcm_Imc2_235","lemd_ptv_lbp.3D.k_firstorder_10Percentile_234","sub"
-1.87003761323815,-0.316336036217051,1916742
1.80148766505737,-0.232288472627888,1980052
1.53454412885592,-0.00273659871965573,1926770
0.477291433209025,1.00072275252387,1979045
-1.7333437524339,-0.312102282445077,2196212
-0.400847425068761,-0.530657479466902,2393207
0.0591664716169525,-0.178096892638972,2146138
0.805119395524854,2.50673285210887,2228399
0.820850878862181,1.09351021375127,2144796
-0.362689082714215,-1.15192230894076,2234271
0.151559152686564,-0.958351683560882,2296332
0.535325104998224,1.82028835112083,1684230
0.3679770115348,-0.00221367217762852,1720713
1.12227782721828,-0.209052973195918,2186951
0.309009069811921,0.128283036628951,2439458
0.861671464129492,-0.674911839253055,2135748
0.427053294743874,0.0757628703560771,2141116
0.676974253222601,-0.324697787721546,2108003
0.277808918297526,0.407882492802376,2006164
-2.52464559991271,0.836666647517159,308862
-0.226258715325809,-0.966718898477003,1085983
-2.76658299276605,-0.174736504240917,2004451
-0.0558271062632321,2.12031862533999,2359944
-0.306344589377978,-0.578160282642134,2069079
-1.86089755355172,0.158939800277135,2059713
1.67911948965686,-0.752524284425786,2294873
0.106282093936367,-0.337484512405174,2033049
-0.306513413743808,-0.727113956920144,1485662
-1.47163277143222,0.272223640489879,1526417
2.0383060482297,-1.58877670312504,1386095
0.0780091402041566,1.12761829257684,983079
0.850386205308614,0.993167634722636,2132424
-1.03165191883926,-0.352768406448834,2138375
-0.177442243765106,0.940237322333592,2490180
-1.91650975924942,1.15356715637203,2034136
-0.205406915436279,0.768781416513516,2510402
0.49894803908451,-0.455009521019974,1330263
-0.152616060303948,-1.1333123679436,1768972
0.77051584823444,0.560259384712221,2306459
0.885938399005045,-0.475727558420141,2181724
-0.764108226787262,1.68535183987496,2217034
1.32380993353965,0.458169294448365,2218615
-0.332289539796403,-0.384492486583918,92173
1.34821875284402,-0.552431906530706,2414406
-0.405947686254766,0.586710101890291,2381907
1.31687241855062,-1.15295021081517,2002465
0.578334638392259,0.109479144518816,2474709
-0.485810611100201,-0.434725434600949,2176530
-0.316145977021809,-0.397146918657285,1279943
-2.21269572020795,1.01865991340278,1976407
-2.62491562998915,0.736177727105499,2250836
0.797171488440395,-0.447245232601936,1915938
-0.443460651122834,0.884711108931442,2133380
-0.542228230910486,1.96305158977482,2271329
-1.76935709677318,-0.475649509682525,2286108
-0.200314830983291,-1.34537625145791,2040495
-0.117724773339988,0.16358135870316,1125173
1.2177340105475,-1.25238118058845,1767700
0.202130944803822,-0.776176954360308,2138678
0.871413713491473,-0.998931953953254,2443354
0.360440849349725,-0.389439996061399,2234422
0.0917484098927831,-0.202901952184397,2151024
0.162042668836631,-0.17275406630547,2057358
-1.70809160407022,1.62853040767207,2425694
-0.391812908059048,-0.274577620130371,2500377
0.0172476379734142,-0.884964406798997,2183356
2.0179312052744,-1.66407968615171,2131601
1.94543240416893,-1.03511378773729,2152442
-0.306040217264537,-1.3037953962493,2306893
0.267351567963788,-0.528228602752298,2009915
-1.10189776880324,0.772392341359323,58325
0.537902122669178,1.25577041730543,2395943
-0.898240176651609,-0.822606587393313,2480330
-0.345196395118235,0.91795284676947,2076301
0.2107607027403,0.0477546906188887,2205389
-0.362289808179639,0.301718648678659,1975401
0.296932671108573,0.477045381640795,2250648
0.190858383604071,-0.727734444384191,2185290
-4.06102758354524,-0.26223343178902,2091555
0.502888761230415,0.268056618388565,1232870
0.592694091664675,-0.115066293115044,2139733
-0.437488879433908,-0.966035581779177,2559453
0.463740446288784,-0.654457606586036,1938156
-1.52940594035711,0.26034501286841,2158101
0.143137952506483,-0.336623634829271,2199403
-0.667343350270325,1.8026758729904,2430773
-1.48029715980361,0.528590719180842,1738800
0.729564069874738,-0.609578021482074,1565177
0.196875154237142,0.296801187965158,1978972
0.100172301723523,-0.881846359731238,2487135
0.211917195011889,1.25307266268974,1612262
-0.609482816133684,2.15224133951231,2051378
-0.244097763815066,-0.454222399501119,1497807
0.846560472742122,-1.02791613315434,2026671
0.389446325261664,-0.994547175873988,2340322
0.231918317799507,-1.61449142070739,2293123
0.676096673385384,-0.539971815813998,2395415
-1.14708433250644,1.61969568081763,1966316
1.05740013698037,0.323017368686685,1973544
-1.10330174739069,0.121676210989756,2010259
-0.414713205457934,0.268778178967819,2145694
-0.109250021788102,1.14193594324881,965005
0.450481595452537,-1.18916950799325,2096627
1.97869937094775,-0.208258046803295,2047354
1.50758562529666,-1.12741773703515,1364384
0.619443280059117,-0.905283615149942,2244172
0.208959816905424,-1.96869766516795,2132982
-0.186835578063742,1.79798124142279,2134220
0.50389969342166,-0.643792246590802,1889409
-0.123576423094785,0.397399766853174,1938561
-1.96426682185715,0.814111342833516,2055667
0.991856402942958,0.550288658481784,2176784
-0.688195959155437,0.145533758860527,923666
0.699336002724003,-0.81748580971833,2086044
0.253486138267394,-1.05731201944634,2078198
0.0462643098349922,1.72936781569719,1501387
1.39389178218433,-1.98853531280781,1518948
-0.0884118387794712,-0.912128489438872,1606693
0.166917789762971,0.748448159389794,2305115
-0.312206351019288,0.403073910077857,2237571
-0.464393627266768,1.03657483039147,2285214
-1.29180938268453,-0.237000665161454,2426863
0.833198936628635,0.17767500949817,1979422
1.23549393087575,-0.238048079220262,2480056
0.122567497127048,-0.594976663648874,1668599
-0.679297892243087,-0.476501021409913,2339674
-0.0954470320259029,-0.3934797987204,2133204
-0.215971646088905,-0.157056904196139,2294852
0.472993550499294,-0.334286075137672,2445526
0.131596132361959,3.46391710681987,2200416
-1.07750338460206,-2.23963137000388,2168082
-0.381396070429738,0.314564690402873,2075846
0.0368112591309863,0.326447610704909,215131
-1.05664955964965,0.491632300457539,2274521
0.650573320129065,0.778926971916223,277752
-1.28697405582682,-0.347209775355814,2078899
-0.390486784687982,0.484156402124993,2172217
1.02454893623643,-0.674197693303869,1614566
0.707307103406315,0.806973785778532,2100050
0.43205733066422,-0.8068337180085,2183291
-2.8842692738541,2.59226958561175,2336735
-0.0448556814358298,1.34206734551269,2352038
-0.118663966696088,2.74781096358823,2305114
-0.719803108952237,0.900913636616837,2448298
0.0352736924735165,-0.30803750419003,1329352
0.439806452834214,0.573490987200267,1183075
1.41831309844425,-1.27486702189562,2110540
0.586265253785851,-0.377255807632161,2070958
-1.06203110348109,0.390601721806821,2340155
-0.93135221453243,-0.726664396191471,2075832
0.416559463660881,-0.0431627228552364,2498991
1.49027353851471,0.877621942093782,1919296
-0.375433616930883,1.37296371878536,2401405
-0.234076720733774,0.337937165369364,1644034
-0.237290980852077,0.24966092117616,2405144
-0.12713532441407,-0.85522276459936,2158329
-0.880482997527031,-1.01172726399802,2319068
0.262031420754245,0.329391999331472,2504802
-0.540097085328215,-0.257190312607967,2331869
-1.66843382032486,-0.503528518758961,2317120
-0.94500218936034,1.84991799338199,2072215
0.289686760012502,0.636398269718764,2228400
0.990594437151537,-0.660748334837878,2145166
-0.789819835235933,0.796634669506539,1692385
0.0339799551293343,-0.469976927432596,2109902
1.75295308122184,-2.62989105807509,2219842
0.808681619699451,-0.2008984410898,2520618
-0.703079776349018,-0.511739245956164,2419459
-0.21501011068737,0.420614193125986,2276121
-1.94875003930528,-0.493218280519887,2350037
0.602158397631773,-0.92377336109118,2001182
1.41325630087989,-0.349576213080333,2278618
-0.248746379176872,-0.0390019446529303,1740845
-0.979485019030129,-1.47459530242971,2321962
0.10717223217652,0.407200737079303,2212664
1.15162219855085,-0.578422526400521,2453577
0.364124664966293,-0.686378759783599,2224150
0.114823581605016,1.80496738392681,1967281
0.176796199739156,1.44739177546335,1742294
0.709602978783832,-0.815474493749971,2488660
0.488384110371298,-0.301742093013926,2085349
-0.8675760053896,0.123900990255492,2247869
1.60140533754195,1.7616347248024,2157529
0.899109355540183,-0.144190179556454,2119177
0.790184019110809,-2.1021091040808,2010554
-0.437698158431443,0.0176333413107471,2493534
0.232737662979771,1.49875838139427,2200813
-0.322405060343236,1.26488807083373,2116787
1.51391525766706,-1.07792039837015,1154608
1.1943526668735,-0.915838145937752,2267382
0.52325739573738,-0.965968850108517,1181124
1.0718837730783,0.167815502718828,2137799
-0.406851081667322,0.651118651876828,1458656
1.01146929950286,-0.730860686569398,2269346
-0.878334916093175,-0.551481663150231,2092954
-1.24392199555469,-0.389265166889136,2007309
0.624325267915198,-1.23515894614609,1671370
