"mkm7d_ctvper_original_shape_Flatness_250","mkm7d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm7d_ctvper_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm7d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm7d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm7d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm7d_ctvper_wavelet.HLH_glcm_ClusterProminence_250","mkm7d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm7d_ctvper_wavelet.HHL_glcm_ClusterShade_250","mkm7d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm7d_ctvper_wavelet.HHH_firstorder_Median_250","mkm7d_ctvper_wavelet.HHH_firstorder_Skewness_250","mkm7d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_250","mkm7d_ctvper_lbp.3D.m2_firstorder_90Percentile_250","mkm7d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm7d_ctvper_lbp.3D.k_firstorder_RobustMeanAbsoluteDeviation_250","mkm7d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","sub"
1.40288253780765,-0.257762952184255,-0.021508247143107,-0.638600554261015,0.867542302533812,-0.303211634236903,-0.1677719987096,-0.304190973694734,-0.869776996446031,-0.441508582478394,0.337895232755355,-0.306982508042105,1.34687200243458,0.172343912035519,0.126365529293446,-0.801480216362414,0.76096668536377,-1.32816875064233,-0.278545121285659,1085983
0.200657181245088,-1.77284018680749,-0.31853489391836,-0.854150465286602,0.489708375870843,0.383733385079564,-0.132491663768361,-0.30589615063218,-0.955496577609682,-0.511129172164624,0.73187472222863,0.00621088817672801,0.264593334227565,0.0218102494246344,0.499723532530819,0.0448141428033884,-0.639817260993682,0.725538235783493,0.547400842773094,1125173
-1.31277195749427,1.01335329165494,-0.204426431181966,2.2006782085331,-0.746158645029493,0.0198328815527278,-0.0970810569239811,-0.263524853808611,-0.486070552026669,-0.356084712618719,-0.353424063386447,-1.14633101132638,0.303510148792392,0.0501481139347878,-1.70038023332062,1.17225673568314,0.818099375188515,-2.22518509520193,0.471652680115183,1154608
0.850921800261826,0.910031799791513,-0.397280001297128,0.125420425783906,0.138069764320136,-0.0437855545123439,-0.0490196164732041,2.1301848254735,3.27657177365133,2.27523771893966,0.416600034475184,-0.242320645999494,-1.61478517767387,-0.375717461043575,-1.25274721854621,-0.0985967539725298,0.884488249709354,-1.1349554102373,-0.213438324450608,1181124
-0.460845108394831,1.00473748943387,0.370474057243544,-0.737576077976261,-0.490209937943925,0.223541461785401,-0.143942883809751,-0.246497780554488,4.35511548400528,5.2737519153065,-2.93752752767486,-2.53662566859111,-0.499645676071565,-0.888073547918724,-0.401825560139767,-2.01116682870906,-0.59836305151088,-0.167684370188413,2.53628954542228,1183075
0.0637789562715629,0.555035480219192,-0.0339991138314983,-0.418086393105387,0.529552683442826,-0.696197625714634,-0.190494263251563,-0.306971390314309,-0.568337907459611,-0.394582508148109,-1.4851210042827,-1.56951088072282,-0.0845797046743136,-0.0443689701396203,1.07062421353106,0.695306357142115,-0.416615113682533,-0.483228606066908,3.68610891320619,1232870
0.346969164738446,0.101293953879418,-0.21722883718374,-0.630795720485881,-0.892648808727606,1.10544246105909,0.0830720536344509,-0.31994833656918,-1.07360596599673,-0.488326006598369,0.12373554761668,0.0356151552625392,0.786409766299849,0.0195125797504376,-0.778984298540619,-0.96523719919445,1.87290669850143,-1.08928298988619,-1.26110752999875,1279943
-1.00254485212489,0.39403467064959,-0.164561466151784,2.51217716349244,-0.43422912072563,0.48881178829162,-0.0615142374578485,-0.222006559008349,0.472671191624284,0.285777708496986,-0.176850855049879,-1.32804115354209,-0.637412541026446,-0.637937596480004,0.223533208230526,0.693124156021135,0.615281151718508,-0.660778418547058,-0.248852250642833,1329352
-1.39734278488104,0.321949287858597,-0.506888801420796,-0.255123492272296,0.384696596876845,-0.315301344419349,-0.089175930392577,-0.130284550899269,-0.15441058580457,-0.213775750708585,-0.185560370101215,0.320646883583056,0.517672833268924,0.0736450524489783,-0.911492896448889,1.05763032356832,0.753704774099289,-0.197062648810016,1.42683979887566,1330263
-1.21982328972274,1.14190660414369,7.95469720770438,1.14779915221346,1.04881247340174,-0.905423310852586,-0.413203970835183,0.235369159635963,0.732288129218687,-0.0556672442332949,3.09355095283934,-0.267642975641935,0.0261864057916809,-0.296473917057737,-0.0860109360055709,0.403444560322951,0.731245813504956,1.19844828136314,0.484114487293368,1364384
