"mkm10d_ctvper_original_shape_Sphericity_250","mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm10d_ctvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm10d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_250","mkm10d_ctvper_lbp.3D.m2_firstorder_90Percentile_250","mkm10d_ctvper_lbp.3D.k_firstorder_InterquartileRange_250","mkm10d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm10d_ctvper_lbp.3D.k_glcm_Idmn_250","mkm10d_ctvper_original_shape_SurfaceVolumeRatio_249","mkm10d_ctvper_wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis_249","mkm10d_ctvper_wavelet.HHH_glcm_ClusterShade_249","mkm10d_ctvper_lbp.3D.m2_gldm_SmallDependenceHighGrayLevelEmphasis_248","mkm10d_ctvper_log.sigma.2.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_247","mkm10d_ctvper_wavelet.LLH_firstorder_90Percentile_247","mkm10d_ctvper_wavelet.LHH_glcm_Correlation_246","mkm10d_ctvper_log.sigma.4.0.mm.3D_glcm_Correlation_245","mkm10d_ctvper_wavelet.LHL_glcm_ClusterShade_245","mkm10d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_243","mkm10d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_242","sub"
0.0158421053703826,-0.17529465818694,0.787869965448268,0.123854577583875,-0.726348128375333,-1.18761314043385,0.5454153553892,0.839154277698266,-0.376488492046076,-0.114371391350881,0.203555485373105,-0.319842427362616,0.176734263583993,-0.651206971190921,0.384284143439569,0.434855433251198,0.844779209164417,-0.130118375440511,0.688625997275134,1085983
-0.858247149825437,-0.133954660035963,-7.39025136455892e-05,0.419532411664352,0.101060869007501,0.678903310661631,-0.597079290492427,-1.29237166595483,-0.50024549647137,-0.101175274297677,0.0559215306293702,-0.280212293799626,-0.245367073970896,-0.854034107292707,0.904598246474904,0.50262468130595,0.504636209118605,0.450824507700536,0.435431739262201,1125173
1.77112991594406,-0.101042444652777,-0.0487070013405802,-1.6431265054852,1.10558775111434,-2.102787855033,0.977826774729208,-0.106381491087347,-0.610144363924551,-0.12214083702687,0.0686243933490106,1.91018834625013,-0.159057206236851,2.28062493427996,-0.592889402901506,-0.66897757731697,-0.693678889113837,0.648925563742804,0.109325540725273,1154608
-0.119052065307708,-0.0286831737325161,0.256232227273219,-1.2253377664139,0.016047958919234,-1.18996193322672,0.940097284198143,0.863277960431688,-0.486791169712425,-0.0146145722104375,-0.413724674783484,0.050003038547263,-0.265630890861332,0.181877112918775,0.462606358070917,0.27110217956838,0.144319985784872,-0.230424972002664,0.338063120923275,1181124
-0.481428769758493,-0.157137628520436,-1.30343167648321,-0.263503544226321,-2.07381506244736,0.0176050869425493,-0.603455137475948,-0.0296182791815604,4.62380123850603,-0.132920336579535,-1.08016965627,-1.60795056830211,0.98745237547767,-0.686363066733625,0.62771956160813,0.926014903328267,-0.572135568521096,2.38423539058113,0.661019767136625,1183075
0.27629413978159,-0.205709809595507,1.45021995997513,1.0814064347723,0.717585371126988,-0.456853756978669,-0.13749363576527,-0.57551904094604,1.72377373431647,-0.129113383189464,0.0526728060298767,0.869407215591818,0.478473277890496,-0.422298722531503,-0.395835142102861,-2.55422308294519,0.440116331714475,3.33014966594253,-4.80782902251978,1232870
-0.533778645389151,0.0863497982056634,0.366908528541606,-0.662583955911067,-0.903959372353163,-0.918858599574024,1.55803491477016,0.839765308668252,-0.420258259356406,-0.0475943760558057,0.0467836393425346,-0.414089952839346,-0.226340410729195,-0.646727815904516,1.30000735961812,1.25373075295665,-0.893892233312217,-1.18438019660787,0.556587667659993,1279943
0.0412918027578702,-0.0275118865892733,0.787597510441253,0.319208955299813,0.560838644655882,-0.603431926062802,0.632797602945398,0.721472362747761,-0.407780503133313,-0.060846151031829,-0.790850052249448,1.27177355217218,-0.183633717115454,2.44119380378283,-0.720289336653671,0.198274948588313,-0.370584245164192,-0.185363133290743,0.317724863133677,1329352
-0.3371789917031,-0.0801765272870097,0.0603914004585612,-0.934724404966519,1.05683102312559,-0.461746062886458,0.939286058310757,0.145763357564771,-0.47469346575687,-0.125774121401243,0.0806026384418599,1.58057041312152,-0.236756231710292,-0.270335036245859,-0.769579487060659,-0.631950299253848,0.396997613307671,1.39306296285781,-0.0775093171194052,1330263
2.77727042251111,-0.394013089164526,-0.605765646305676,-0.185958149966348,0.325781421399398,0.307815984953323,0.940575718028355,0.915618799692212,-0.24232960098913,-0.144087300432829,-0.382523902045315,1.2995525073307,0.115917541375127,1.19170892168733,1.0703855373605,-1.1557219054475,1.05848768795157,-0.553624037261147,0.771343044710432,1364384
