"mkm10d_ctv_wavelet.HHH_firstorder_Skewness_249","mkm10d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_249","mkm10d_ctv_wavelet.HHH_firstorder_Median_242","mkm10d_ctv_lbp.3D.m2_glcm_ClusterShade_242","mkm10d_ctv_original_shape_Flatness_239","mkm10d_ctv_wavelet.HHH_glcm_ClusterShade_239","mkm10d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_237","mkm10d_ctv_wavelet.LHH_glcm_ClusterShade_230","mkm10d_ctv_lbp.3D.m2_firstorder_Range_229","mkm10d_ctv_lbp.3D.k_firstorder_10Percentile_226","sub"
-0.0966789026199414,0.329422723097816,0.200824424414699,0.578648650250844,1.30881026026862,-0.215727013508603,-1.17078113161527,-0.113369619529279,-0.0504675916296384,-0.558997447442884,1085983
0.469830134207325,-1.28763171271567,-0.546537561120231,-0.26847876177651,0.207712242144571,-0.0106483010467077,-0.788943950757041,-0.0869096839306632,0.0829222323311711,0.408916750879343,1125173
-0.387783671857779,-1.02738695766718,2.69508411108845,-3.01033396702049,-1.77978312813069,-1.22486271092366,-0.562051142128801,0.403919984559245,-0.0504675916296384,-0.794099449163862,1154608
-0.00477480156056382,-0.596442774877354,-0.207441013674353,0.532142962523978,0.947046439148062,0.0512596624063393,0.812109415574228,-0.110258372482517,-0.0504675916296384,-0.510465349281908,1181124
-0.128474130756795,-0.340402215374294,1.09057392192156,-0.590850188596143,0.498026448452127,-0.588662906036694,-0.194396109986646,0.184396790268591,-0.0504675916296384,0.994246716895448,1183075
0.32352089359228,-1.02566515061545,0.663836780016243,0.461962965955764,-0.040555282256636,-0.0469232299359148,2.39253747971886,-0.0792413867752305,0.00513408762332094,3.40929732890277,1232870
-0.00278404131006227,0.168897943515297,-0.271013414120183,0.743510578256128,0.326442447809471,-0.103925256156611,-0.762484419360872,-0.237026275336721,0.0829222323311711,-0.26891209142437,1279943
-0.38119383556942,0.518502689963938,-0.527489515326905,-0.905227850950268,-1.12719639939352,-0.315302581245318,0.373292175083596,0.452481010389586,-0.0504675916296384,1.87087386691658,1329352
0.0446848270005789,0.147835958059764,0.560834732829829,-0.894462949165588,-1.34905215456648,-0.0622213264630803,2.67751570622691,-0.281972639276748,-0.0504675916296384,0.11573962079638,1330263
-0.382079336262441,0.255209378250312,4.19430206345911,-1.72273154387464,-2.0016901349136,-0.606990901552673,-1.4316816077561,-0.0659321352184363,-6.90309195689478,0.415165728504085,1364384
-0.819845238647172,-0.715543514921693,0.0131505247637564,-1.3526048601239,0.619699225547716,-0.851644953862341,1.64107627475168,0.0597192470908024,-0.0504675916296384,-1.03493620796473,1386095
0.217762547825126,-0.229676702670338,-0.388763778423594,-0.598416823856435,-1.23162889338185,-0.0129599593839114,0.310371628249266,-0.110001018827238,0.00513408762332094,0.10263897695131,1458656
-0.25389792885069,-0.67296509294601,0.456902708338408,-0.650645143939216,1.6065714486148,-0.0672091799173502,0.802411722184535,-0.196633451062511,-0.0504675916296384,0.191184437222081,1485662
-1.03250860795717,0.118899536326018,-0.556385422949777,-0.121585820122084,0.282152634392141,-0.273016328469029,0.97643937444865,0.0433029565348657,1.08086862117293,-1.20445159089172,1497807
-0.10078996834853,-2.39954852247038,0.144094804673954,-0.145653131124079,0.642043114724185,-0.0561293855560419,-0.828928526899622,-0.115022623328679,0.0829222323311711,-0.604421644551007,1501387
0.10481265151633,0.364616600601475,0.237766637654656,1.26954545053061,-0.559060039216753,-0.0657993714357886,0.0159484731592388,-0.26019531137205,-0.0504675916296384,2.49616697099285,1518948
0.484996216192982,0.479013260131048,-0.611411976300392,-0.271739368798111,0.497182512383408,0.754241442498159,-0.0493044820175279,-0.0200608866906662,-0.0504675916296384,0.405631452953931,1526417
-0.729921512740468,0.138039009445196,0.715641369578261,0.533983146744826,0.533346297044829,-1.56828003737111,-0.448970007204173,1.68116396322155,0.00513408762332094,-0.585426816826295,1565177
0.449736193211479,0.306750553189972,-0.174287212824472,0.0664528477872372,-0.474379824368576,-0.0443258688228721,0.86575079277708,0.172977054041851,0.453991061316368,-0.530131520495723,1606693
0.13104171226778,1.67318719695859,-0.859634211829808,0.954445385023764,-0.0118805872187325,-0.0421118665066949,-0.730903214473297,-0.173512711079758,0.11424970459772,-1.44517684308699,1612262
-0.900162911326977,-0.197474567894053,-0.25996130862913,0.395824486697272,0.560164658066285,-0.0157103231724487,0.569202197058423,1.56935989104947,0.746212864283596,-0.585489481695558,1614566
0.610032139091595,1.27402756124428,-0.227403858474245,0.599870146438767,-0.697454558639788,-0.020769472920836,-0.151123841520149,-0.0968481414287814,0.00513408762332094,-1.52247165546928,1644034
0.120664530982066,-0.646629213904012,0.382053741158012,0.154711970827338,-0.925870237246028,-0.0311954558583934,-0.866644130850561,-0.0910171367853772,0.00513408762332094,0.334728918007707,1668599
0.088047933456418,-0.486095393682748,0.476073195224446,1.21139696122799,-0.330403089081099,0.00230648316684215,-2.23968847474763,-0.0319389146063946,0.00513408762332094,0.763521579829949,1671370
-0.519523354416156,0.185654164877599,-0.0588297017320005,-1.09353482770645,1.71468162878226,-0.651214397375458,-1.67106804755062,-0.440917487595038,-0.0504675916296384,1.07867196201207,1684230
0.0255687807273287,2.03628750283547,1.14677979523749,-0.0791536633142692,2.42442289358085,-0.112667096534381,0.298516187776376,-0.6993077849649,-0.0504675916296384,0.454812777591333,1692385
7.49745945754589,0.767019826576967,0.264969636509127,-0.046831843108591,-0.849335205294719,0.70476500969731,0.600285411824709,-0.0747578008805424,0.00513408762332094,-0.503598016844271,1720713
0.172590552605687,-0.102079138069111,0.497425086868251,-0.341634527050617,1.47093682366307,0.0159618639511295,0.212263137841693,-0.013276932086295,-0.0504675916296384,0.645185885790358,1738800
0.0846231229327407,0.9403890694579,0.481749540606133,-0.918783558666243,-0.984289282577566,-0.0235400632124658,-0.820477500395983,-0.109835399410429,0.00513408762332094,1.64726533945248,1740845
0.372868207621347,0.0186742960857068,-0.554333963875179,-0.507767107263686,-0.0162214967025699,0.58176159382609,0.415787061845997,-0.0967423176108808,-0.0504675916296384,0.954623167134173,1742294
1.07311147679596,-0.344643045489323,-0.463754360396821,-0.336618308588978,0.301188642516276,1.69992258990711,0.0945558755846427,0.0747864728559693,0.0829222323311711,0.407515545971737,1767700
