"letd_gtv_original_shape_Elongation_250","letd_gtv_original_shape_Flatness_250","letd_gtv_original_shape_Sphericity_250","letd_gtv_original_glcm_Imc2_250","letd_gtv_log.sigma.2.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","letd_gtv_wavelet.LLH_firstorder_10Percentile_250","letd_gtv_wavelet.LLH_firstorder_Kurtosis_250","letd_gtv_wavelet.LLH_firstorder_Median_250","letd_gtv_wavelet.LLH_firstorder_Skewness_250","letd_gtv_wavelet.LLH_glcm_ClusterShade_250","letd_gtv_wavelet.LLH_glcm_Correlation_250","letd_gtv_wavelet.LLH_glszm_LargeAreaEmphasis_250","letd_gtv_wavelet.LHL_firstorder_Mean_250","letd_gtv_wavelet.LHL_firstorder_Skewness_250","letd_gtv_wavelet.LHL_glcm_Correlation_250","letd_gtv_wavelet.LHL_glszm_LargeAreaLowGrayLevelEmphasis_250","letd_gtv_wavelet.LHH_firstorder_Median_250","letd_gtv_wavelet.LHH_firstorder_Skewness_250","letd_gtv_wavelet.LHH_glcm_ClusterShade_250","sub"
-1.07505543658741,-1.04156429003104,0.165966156322838,-0.0311458591511273,-0.48760050303631,-1.29719979759311,0.256745935599058,-0.696454260076037,-1.84113971617248,-0.614047641628434,-0.77604619476163,-0.278438449485359,-0.795209053952937,-0.298737796752966,-0.079134865334522,-0.0799317443584775,0.0820141530914669,-0.111055482792093,-0.154588989743785,1916742
0.724369989837638,1.51083038228316,2.13241691337061,0.333176497018479,0.075272256252292,1.95504221061618,-0.508401915870572,5.43881637379624,0.0468490701816818,0.124759728049541,-0.704582363338286,-0.287915734988996,-2.65526662399852,-0.866217382299228,1.12280368691073,-0.133222749916805,-6.40863976689818,-0.135041392757616,-0.321302157116035,1980052
0.465868682838081,1.24261732565142,2.02059680309164,0.339382398732464,1.62368111960762,0.532009368518465,-0.221931217826148,-0.470382969867115,1.11562098086877,0.133427025226003,-1.31334963587951,-0.255646661806692,-0.522957791379099,-0.496547081834854,-2.40821602671412,-0.198180595734436,0.701885591835603,-0.163275346234679,-0.177188596426256,1926770
-0.715320796197588,0.248450787040014,0.0649160218972702,0.340167052728059,0.074085652285963,-0.538043586766475,-0.448367791152473,-0.175466137829491,0.0974744329774771,0.119709903170389,-2.41627800102228,-0.283882707573988,-0.27542268674415,0.427152776683301,-0.160324155733241,-0.114525983324368,0.0544099576066516,-0.113210249431608,-0.166363380247656,1979045
0.522149898909086,0.132235205884603,-1.45073041743816,-0.554055966953687,-0.530795379395112,-0.287917170834839,0.0372082531550694,-0.672476122863224,-0.329166286773781,0.118249139915084,-0.488186708771117,-0.268930449174991,-0.109318465807647,0.891528197741407,0.541802507177871,-0.262811052272967,-0.139934944825403,0.0690113547114376,-0.116558179397524,2196212
-0.534818026978808,-0.138753393804436,-0.0467966110737512,0.180387863899315,-0.548169221264743,0.246282328407624,0.478662982061832,0.142902644463021,0.0127449717008894,0.134076146605697,0.83754747103113,-0.146286818023086,-0.395247732420914,-1.75394044819171,0.827552891772761,-0.266919488474544,-0.233291106124769,-0.633195895401928,-0.310740240038975,2393207
0.430932745803,-0.953001473942068,0.0093303139057025,0.28286383566565,-0.450766222815387,0.188642921071941,-0.425706781378166,-0.413757447009336,0.21317153580279,0.123994460887255,-1.21355132484521,-0.265615400537623,-0.00351633262043727,0.0499790071364156,-1.27126978924635,-0.207675925633778,-0.4896702395755,0.171408537219247,-0.0873307934015193,2146138
0.639406012847322,0.230554452343721,0.309586939076493,-0.979716871755849,4.46989200252052,1.32370180344776,-0.464993427977555,-0.0770349463676495,-0.0939394648211548,0.118876637179038,0.118529960810054,0.205075737261776,0.433590556230878,0.129191177960769,0.722428440155585,1.84804596573801,0.167291188978485,-0.0569911055671137,-0.151669355006471,2228399
-1.72881522336202,-2.61442064818273,-0.805701450934693,0.345994269008448,-0.0117215788478688,1.0769201723114,-0.457857306517904,1.8831767793526,0.105447102831105,0.125392352294901,0.587538581684231,-0.282481936401371,0.409731659290505,0.410549299641438,-0.494824258006489,-0.103644935891243,0.484273599486807,0.293193647301245,-0.0196613002520817,2144796
0.636098524346544,0.583935127827547,1.06314731481979,0.132720077908573,-0.471776901823241,0.722433635615675,-0.270124553411161,0.1103871708202,0.0105722243051344,0.120431698968924,-1.68746667658538,-0.230573051516537,-0.078466049530986,0.550020101029399,-1.73417208176646,-0.251678813859015,0.456874731705321,0.0461232329999967,-0.0270270353673815,2234271
0.634379621384653,1.60752028344988,-1.40661883067572,0.259026751034062,-0.530361876718872,0.425392029821049,-0.0988143731651755,0.126429924473556,-0.198944897229984,0.118387294128994,-0.0359277553198527,-0.0969908729980342,1.68309498285723,0.972602090069426,1.79263717816936,-0.235628896145577,-0.305017955729414,-0.411887419174002,-0.180812272991722,2296332
0.617111669685214,0.655775401902247,0.211723473596286,0.348382766180209,-0.422011141784708,0.240066179272439,-0.474411785098048,0.540369161042136,-0.263782989576806,0.116091064097206,-1.59672670546664,-0.276444263938787,-0.435732706248723,-0.109896885349127,-0.493503664812562,-0.185564572867285,0.103827350900566,-0.0875095672637309,-0.144310637050064,1684230
-0.270497300014697,-0.409742473295761,0.456450771519304,0.275653851175347,-0.514884548476674,0.63701710968309,-0.243688003275155,0.229471148200258,0.756025812814658,0.170330502068063,1.77248895471228,0.324878530841738,-0.753830743275717,-2.25100671838243,0.77370086301494,-0.259024359561804,-0.264263046002057,-0.732480931855959,-0.201124978429527,1720713
0.33687900120171,0.776031308911669,0.615375068623662,0.347677473457117,-0.532895971220697,-1.35027349088756,0.371383205298498,-0.923114144978078,-1.33815091614357,-0.530536956303594,0.614066668634549,-0.269646912270719,-0.852035073057755,-1.76428110637847,1.19299916217366,-0.264931941526529,-0.0218116803172989,-0.0201637329779689,-0.376687254648327,2186951
0.462913751248934,0.434506320698784,1.36077727207993,0.334767097787953,2.50358491632359,0.968010451979262,-0.361805455342241,-0.271743114458824,0.5041006838949,0.120284205246529,-1.53481451550729,-0.221621650617861,-0.271182755978018,-0.0202062869764581,-1.95867111581674,0.584108070175381,0.0160994434399679,0.140173265694931,-0.132641260788403,2439458
1.66769860023569,2.14080463159443,0.79420961918743,0.333393079663882,-0.546504246246957,-0.133452030479057,1.27403759270014,0.125313681771855,-1.83558498553513,-0.288476265617775,0.968925314060581,-0.134391326220063,0.0571617823433931,-2.20665734475883,1.18589440755719,-0.271463981625457,-0.284724035990202,1.55072989827825,0.809981168368833,2135748
