"mkm10d_ctvper_wavelet.HHH_glcm_Imc1_248","mkm10d_ctvper_wavelet.LLH_glcm_JointAverage_244","mkm10d_ctvper_wavelet.LLH_glcm_Imc2_233","mkm10d_ctvper_original_shape_Sphericity_229","sub"
0.290978071619874,-0.740402406240707,-0.82999120648649,0.0158421053703826,1085983
-0.381414132909924,-0.765810355452037,-1.24816539937297,-0.858247149825437,1125173
0.870374146223067,-0.0911598614971501,1.12269618670557,1.77112991594406,1154608
-0.868183380382879,0.5846781504665,0.848804353916934,-0.119052065307708,1181124
-3.27645961814655,-1.02290582074004,1.31775709678773,-0.481428769758493,1183075
0.32799008554266,-1.10406145593346,1.08017374232029,0.27629413978159,1232870
0.267793195334486,-0.655085399838035,-0.698384915843419,-0.533778645389151,1279943
-0.550489455709722,-0.115420626845441,0.473716659411512,0.0412918027578702,1329352
0.295409049955272,1.59086648507853,0.752574100821302,-0.3371789917031,1330263
-3.1218659912092,0.357254680546131,1.37476830234817,2.77727042251111,1364384
-0.058261277962332,-0.160626765747364,1.25657482917839,1.73485700874195,1386095
0.0533960202869939,-0.28186708273246,-0.708109517365324,-0.718554912253947,1458656
1.09752354607918,0.634516401011696,1.01620340531154,-1.1805596975398,1485662
0.549293285008046,0.109438208593307,0.307857502414837,-0.0244077183150048,1497807
0.0484389447340675,-0.72756336864093,-0.907461623095047,-0.188007722655309,1501387
0.514634350722602,-0.967744332607281,0.708300342063277,2.08219795640244,1518948
0.201968243691712,-0.501983123658895,-0.659434633270615,0.314605161956758,1526417
0.288296556283985,-0.168163683281645,0.383624534620327,-0.350234429526118,1565177
1.15844748364946,1.31604627082791,0.794243063362627,-1.5658102325665,1606693
0.821895454492613,-0.578583831942368,-1.07711421488932,0.624690850246987,1612262
-0.472932864320211,1.00954582424793,0.970429871019561,0.195535786923866,1614566
1.24211945439548,-0.132166359262827,-0.328484472886159,-0.67256874186939,1644034
-0.868580423857607,-0.88482579463248,0.461917038086416,-0.890069923186857,1668599
-0.918907488930684,-0.247068486105875,0.587986503287782,1.2491515961538,1671370
0.467454711882932,0.295830426398563,1.07559438780315,1.8972476581262,1684230
