"mkm2d_ptv4_lbp.3D.m2_firstorder_Maximum_250","mkm2d_ptv4_wavelet.LHH_firstorder_Skewness_249","mkm2d_ptv4_wavelet.HHH_firstorder_Mean_249","mkm2d_ptv4_wavelet.HHH_firstorder_Median_249","mkm2d_ptv4_wavelet.HHL_firstorder_Median_244","mkm2d_ptv4_wavelet.HHH_firstorder_Skewness_244","mkm2d_ptv4_original_shape_Flatness_243","mkm2d_ptv4_wavelet.HLH_firstorder_Median_243","mkm2d_ptv4_wavelet.HHL_firstorder_Skewness_241","mkm2d_ptv4_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_241","mkm2d_ptv4_lbp.3D.k_firstorder_90Percentile_239","mkm2d_ptv4_wavelet.HHH_glcm_ClusterShade_233","sub"
-0.516244438604108,-2.1080808140226,0.524170934874721,-0.0291815755185405,-0.474715134788193,0.407596736015425,1.06854900054944,0.445887883875749,-0.684715390712946,-0.212197526927916,-0.406897556142254,0.30088708130513,1085983
-0.424793059106971,1.06972352913705,-0.437819171639459,-1.10671138055212,-0.32687405184453,0.845010161159834,0.354501163226146,1.85141132737858,-1.05554979969592,-0.813198698408912,1.08627571651544,0.391516206106529,1125173
2.06200838339309,-0.0275212532260597,-0.141197515980527,0.966021167622813,1.55084030458421,0.544287687246867,-0.0765557024615884,0.462419008250078,-2.08744640412836,0.192754807823667,-2.83290725776994,0.169665974900017,1154608
-0.516244438604108,-1.11677171700574,-1.51607107702269,-0.103514514680647,-0.425089544802557,-1.01162598246336,0.940097272090689,0.206789575283789,1.65960728482047,-0.911212533156382,-1.73965233352868,-0.523505349574311,1181124
-0.516244438604108,-0.937972324009577,-1.20024980414604,-0.643358016305352,0.625610151001074,-0.0880272712481251,0.263638859654381,-1.84709717713981,2.61453330964848,-0.224326312105995,-0.0159317381722915,-0.067513500617771,1183075
-0.516244438604108,1.58667559754667,0.946050305847529,-0.56660362343352,-0.764749148407526,-0.126146630245006,-0.783737688736107,1.27672804505703,1.05619687044363,2.97791660471856,0.196108007645404,0.234308034757154,1232870
-0.424793059106971,-1.06579322347244,0.215896409476412,-0.296856819353341,-0.218887065414217,0.0566698709136031,0.217784317271122,0.667595921076709,-0.54860486905946,0.0606085815169876,0.137045558597365,0.284381721746671,1279943
-0.516244438604108,-0.225127303594605,-0.25144172971758,-0.223578686557399,0.282756099706322,-0.545013668065789,0.0872473650047468,1.57613218588079,-0.262202200197899,-0.658047484193885,-0.305052186265151,-3.28308356959309,1329352
-0.516244438604108,0.232717683797016,0.694754600125017,0.278052887194478,0.730653236847899,0.367642279555969,0.336280957137563,-0.807371237311792,-0.570522067009197,0.619299319143207,-1.26220051350046,0.235868998461153,1330263
-0.516244438604108,0.33069057147445,2.54535039684587,-0.900405887339338,0.587726084119132,-0.431409967263996,-0.144506452321763,-0.619611736357557,-0.72096264282145,0.837985774656541,1.55799632379388,-1.34930049204237,1364384
-0.516244438604108,-0.388824409672789,0.0136539695320358,0.169060056842884,0.704206280233756,0.810453066549504,0.398415274521501,-0.495246749647874,-1.11477586634405,0.494898263090939,-0.201933717752241,0.680079549687386,1386095
-0.296850284039126,-0.830917007003994,0.769711305357691,0.263685921706429,0.685200074664258,0.985446313071351,-0.0809947408050252,-0.283305809863652,-1.53023761955137,0.714293951556718,0.309744539778731,0.972239269953936,1458656
-0.516244438604108,0.17400586990572,0.155772663369598,-0.214148873116759,-0.286205158007602,-0.373735453348108,1.12333587222391,0.525168594821479,0.417660919310999,0.0470107198753431,0.412077216519796,0.209542661421535,1485662
1.03328850033241,0.21738275585491,0.296993750820764,0.235091245757512,-0.297981363316134,-0.905178207223105,0.254443162346087,1.21184699426999,0.432298168713368,-0.794905230229638,-1.26452486388108,-0.636903147631597,1497807
-0.424793059106971,-0.953246257257386,0.166066407769268,0.598449946752123,1.16143239449935,1.5448774442758,-0.400284443105829,-0.341146016654477,-0.291281951391398,0.283488797353437,-0.409873833863905,0.410690020137838,1501387
-0.516244438604108,-0.631487992592595,0.512406878604986,-0.242093106973362,2.31536741367895,1.15553978996565,-0.450057641241647,1.68557682785125,-1.32951959915826,-0.792672607207121,-1.32394403264589,0.492567983133262,1518948
-0.424793059106971,-0.655601753230818,-0.0354816698799467,-0.245789573047856,0.0823623424847419,0.257355097387526,-0.525074134691773,1.76558493544168,0.636102152729573,-0.369354190472203,-0.764240965189937,0.11948556689065,1526417
3.12948276130599,-0.660347172386694,1.00292530780816,0.669409121105441,0.0942672493686003,-0.392904553357527,0.444061371837965,0.450968899425815,-0.160962462955722,0.224716480136949,0.320015042436701,-0.362417021639848,1565177
-0.296850284039126,-0.15615908849474,0.456380067634116,-0.240911824219697,0.110999001304596,0.787884603669344,0.221615235466569,0.972460139507387,-1.38773550517865,-0.836196338234633,-1.57959912933135,0.349476304459305,1606693
-0.424793059106971,-1.6569726387789,0.788174411669534,-0.47697891096695,-0.636363085116187,-0.483014284020472,0.21928706026013,0.942268306163188,1.98468917967278,-0.222855525424138,-0.32969030029972,0.240821828557124,1612262
-0.516244438604108,0.218220897623281,0.229866192424363,-0.651502624195285,-0.0155172154660253,0.391962774140713,0.18267410233689,-0.9388120490826,0.207349190381435,-0.44613507799257,-0.218518789643811,-0.168399904552222,1614566
-0.516244438604108,-0.279415187790336,0.28820681183379,-0.777520930126932,0.21317182222206,0.229401790223906,-1.07505745225567,-0.877579123400873,-0.125366805434372,0.751426706330339,1.68819246584606,0.243599075474579,1644034
-0.424793059106971,-0.634370870368707,-0.150245462798465,-0.448349338305503,-0.784583260414728,0.296770402808952,-0.19271172103873,0.0074548970880928,-0.664526768054112,-1.08270731846402,0.337559602131808,0.0701890595703493,1668599
-0.424793059106971,-1.70392455907532,0.522635958482024,0.345926495331924,0.422159424295109,0.977952051043911,-0.44522034030958,-2.18380802057021,-0.531115504219753,-0.666232533204154,-0.432375158980245,0.832559403539686,1671370
-0.516244438604108,0.610971385468193,-2.55228625500253,-0.479164352154063,-1.9080248722017,-1.11079678871303,1.40585379166578,-0.528199420686845,0.818547006987028,0.324469750777302,0.493605192663129,-3.80041539427155,1684230
-0.516244438604108,0.801071875550024,-0.642277536112999,-0.227437552309145,-0.146846877853559,0.377572216360803,0.184773060648873,1.32574470675777,0.800483516085071,2.49866413631622,1.10876645348471,0.27491811477619,1692385
