"mkm6d_ptv2_original_shape_Elongation_250","mkm6d_ptv2_original_shape_Flatness_250","mkm6d_ptv2_original_shape_Sphericity_250","mkm6d_ptv2_original_firstorder_Kurtosis_250","mkm6d_ptv2_log.sigma.3.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm6d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm6d_ptv2_wavelet.LHL_firstorder_Kurtosis_250","mkm6d_ptv2_wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis_250","mkm6d_ptv2_wavelet.LHH_firstorder_Median_250","mkm6d_ptv2_wavelet.LHH_firstorder_Skewness_250","mkm6d_ptv2_wavelet.LHH_glcm_Imc1_250","mkm6d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm6d_ptv2_wavelet.HLL_firstorder_Kurtosis_250","mkm6d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm6d_ptv2_wavelet.HLH_firstorder_Median_250","mkm6d_ptv2_wavelet.HLH_firstorder_Skewness_250","mkm6d_ptv2_wavelet.HLH_glcm_ClusterShade_250","mkm6d_ptv2_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptv2_wavelet.HHL_firstorder_Median_250","sub"
1.01806690669307,1.37792999372443,1.17661246002629,-1.54113063533299,0.448149939962239,0.397618724400261,-0.878671959881473,-0.730302526027134,0.526732376048956,-1.37446352571701,1.39986917155297,-0.620281161136079,-0.772146354844489,-0.132232521597668,-0.0419749456860666,-1.1000310481965,-0.41190002955495,-0.118300414422552,-0.26782175201506,1085983
1.23435282731084,0.23240611901754,0.390269998199815,0.876139684910138,0.146686271602165,0.116584903204769,1.77212634947486,3.98623889687255,0.0896363151892647,-0.757364918506897,0.345147225656962,0.101839889076747,0.602394777331418,-0.176192744673417,-0.159754093122056,0.000736760522721821,-0.335801956242767,0.0148745528400536,-0.289662571520461,1125173
-0.162581048667446,-0.539354981104675,0.425768918230762,-0.790489069320363,-0.499571038529795,0.564202300436181,-0.214489088202422,-0.489891090107426,-1.87010770052932,-0.803017844363153,0.996855302992286,-0.488640860241692,-1.14175833501835,-0.175133116724822,2.32453363497618,-1.0603537234838,-0.306058021587823,-0.220770547548241,0.983754291178565,1154608
1.28049653327086,0.952066697046514,0.86945292609582,-0.87138753411481,-0.262259565447496,0.863039168003935,0.442944996060542,1.56567309300069,-0.0528922066019466,0.669432057001476,-0.379097736665065,-0.344611331742992,2.10000226972456,-0.095856843999717,-0.467500621239621,-1.12650342341843,-0.199860765770176,-0.209028955448176,-0.278964367834844,1181124
1.64129793827272,0.730707021701294,0.214411087201333,-0.659929415124944,-0.0209064139646035,1.46623168400725,-0.966291273943935,-0.663707902320055,1.74042019587112,-1.23641039302303,0.430404157093459,-0.632873034457143,0.153687948728882,-0.177404584479725,1.60224272123857,-0.845778594142901,-0.272557553388093,-0.216207456093059,0.547535820562722,1183075
-0.458228363792898,-0.388228755804,0.848605357827612,-0.611874626139515,-0.0137056030998962,0.640207616244335,-0.76830491462964,-0.605158870731552,-0.480647883210565,-1.04251359147899,1.09483418272205,-0.713988545293087,-0.984980228475722,-0.170068744407092,-1.06281749721313,-0.691288183122179,-0.344950536443038,-0.218540717875542,-0.880287131102272,1232870
0.1396104376246,0.153430801556624,0.520721967599033,-0.459187306312516,-0.0139781310048018,0.469710572370799,0.182394949246655,-0.018396089382147,0.584537235355416,0.0515395165653473,-0.451652550177432,-0.399519976844348,0.0396730174885761,-0.103614080150556,-0.539810133655294,-0.941744288766076,-0.428889823323596,1.22598794554577,-0.300143105846196,1279943
-0.209564862005007,-0.552993831554433,-1.58504275440021,-1.18351618647169,-0.411419236702762,-0.976959295557044,-0.353294837496613,0.461669353012447,-0.777497997647535,0.674302707597669,-0.382393632474415,-0.0806929681286387,-0.731193169329725,-0.158991175834083,0.617684605868385,-0.175724840214658,0.187685572620215,-0.219782745439471,0.113914013012477,1329352
-0.0507225658878753,-0.603327620828842,-1.37305750018093,-0.759290263401755,-0.565659443045866,0.445189809094294,-0.197145539098773,-0.459589325592381,-0.513896221057972,-0.0866785062781771,-0.584734331701527,0.180995813296273,-0.334802701754382,-0.135621964369265,-1.11182193546826,-0.528215877708957,-0.00755220972584303,-0.187382582113865,0.801924293246455,1330263
-0.827246529542077,0.167508266395981,1.27443261241107,-1.35725054830835,0.177325605169328,0.767435445672736,-1.21736467699394,-0.736427496313666,-2.17850094986835,0.861127985819881,-2.7507096405989,-0.154721450403559,-0.963343161036031,-0.181068326138414,-2.35662785012846,0.13001311375586,4.92297775432605,-0.222674016400691,-0.276958587735967,1364384
