"mkm6d_ptv2_original_shape_Elongation_250","mkm6d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm6d_ptv2_wavelet.HHH_firstorder_Median_249","mkm6d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_248","mkm6d_ptv2_original_shape_Flatness_247","mkm6d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_245","mkm6d_ptv2_lbp.3D.k_gldm_DependenceVariance_243","mkm6d_ptv2_wavelet.HHL_firstorder_Skewness_241","mkm6d_ptv2_lbp.3D.k_firstorder_10Percentile_241","mkm6d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_239","mkm6d_ptv2_lbp.3D.m2_glrlm_GrayLevelVariance_238","mkm6d_ptv2_wavelet.HHH_firstorder_Skewness_236","mkm6d_ptv2_wavelet.HHH_glcm_ClusterShade_232","mkm6d_ptv2_lbp.3D.m2_firstorder_90Percentile_227","mkm6d_ptv2_lbp.3D.m2_gldm_SmallDependenceEmphasis_227","sub"
1.01806690669307,-0.464395795219354,0.109876993965969,-0.266759956655793,1.37792999372443,-0.620281161136079,0.897538264587863,-0.474360155477002,1.53234417309551,-0.99594085032883,-0.0126781101236616,0.537129102977673,0.267605644954619,-0.218525145127586,-0.668286342125206,1085983
1.23435282731084,-0.200888631896455,-0.520091533107101,-0.100337544140988,0.23240611901754,0.101839889076747,-0.885125781596051,-1.79371726452181,-0.237628608996546,-0.0197220485988966,0.789510969900941,1.11678019182463,0.304430605474747,-0.379855559253892,0.266851343354917,1125173
-0.162581048667446,-0.464395795219354,0.580106855858978,-1.25733354860593,-0.539354981104675,-0.488640860241692,0.807541098382606,-1.10419714916779,-0.553300323459825,-0.227828257248975,-1.42954742338978,0.637855673746142,0.236679290493605,0.895891499666542,-0.0531814238251891,1154608
1.28049653327086,-0.464395795219354,-0.0106599192407838,1.12358665987646,0.952066697046514,-0.344611331742992,1.6492396363693,2.79162810949221,0.343510356808986,-0.832117766371862,-1.44015628346737,-0.465494818771748,-0.0218991483757305,-0.260058295272331,-0.737070781760651,1181124
1.64129793827272,-0.464395795219354,-2.77790025750183,-0.242974823827337,0.730707021701294,-0.632873034457143,0.123825982708418,0.802985836658101,0.0691040717263743,0.99652640699476,0.865956703635839,0.731310797697032,0.320522914063749,0.474291561716503,1.38413919033855,1183075
-0.458228363792898,-0.464395795219354,-0.3120345579907,0.456390420263662,-0.388228755804,-0.713988545293087,-0.4641929753802,-0.996814397418464,0.517232929413041,1.07857802871119,0.709461262811605,0.0704160212466345,0.248758301100451,0.740277251390078,0.0684188555980074,1232870
0.1396104376246,-0.200888631896455,0.0245032758441847,1.31378173973867,0.153430801556624,-0.399519976844348,1.45706826857102,-1.42830087427348,0.116949104879181,-0.527733333033373,0.541763078487037,0.362600705120292,0.242211867271071,-0.180180511415385,-1.91787487462351,1279943
-0.209564862005007,-0.464395795219354,-0.71569686149303,-0.338048961144888,-0.552993831554433,-0.0806929681286387,-0.00464324444961857,0.44274538102843,0.20131187188336,0.351779260839524,-0.00675444007589795,-1.43175077419627,-2.49077753968541,0.235702760251399,-0.0504172376956068,1329352
-0.0507225658878753,-0.464395795219354,0.654502506761397,1.42623329348789,-0.603327620828842,0.180995813296273,1.52691239732202,-0.275075784533328,-0.662076660222164,-0.364201312833852,-1.1893002021946,0.359646254277571,0.138471862537243,1.03132250701357,-2.00880277166969,1330263
-0.827246529542077,-0.464395795219354,1.9056997676555,2.17450316997007,0.167508266395981,-0.154721450403559,1.83199626937694,-0.548771602769109,-1.9002583529051,-2.26303245475577,-1.90485539620288,-1.42745463912044,-3.03109772727301,-1.40996542178849,-0.566149885756697,1364384
