"mkm5d_ctv_wavelet.HHH_glcm_JointEnergy_248","mkm5d_ctv_lbp.3D.k_glcm_ClusterShade_241","mkm5d_ctv_original_shape_Flatness_231","mkm5d_ctv_lbp.3D.m2_glcm_ClusterShade_227","sub"
-0.754829020727476,-0.492696653274258,1.30881026026862,0.392739265928911,1085983
0.0812522093530455,-0.169661251731619,0.207712242144571,-0.319112254250881,1125173
-0.944563421717656,1.38178016984173,-1.77978312813069,-2.55572633971578,1154608
0.52643562526684,-0.193057028666791,0.947046439148062,0.499976431794096,1181124
-0.662167797562721,-0.481040424568981,0.498026448452127,-0.59481848812442,1183075
-0.505431991005181,3.65230928831513,-0.040555282256636,0.231107983155841,1232870
-0.513904193119833,-0.218159826326461,0.326442447809471,0.660769568361915,1279943
-1.06241444820523,0.664825365572223,-1.12719639939352,-0.868086004669458,1329352
1.39521711134988,0.213869626977093,-1.34905215456648,-0.649947992412232,1330263
-0.87033334977029,-1.26715006568503,-2.0016901349136,-0.965439552875707,1364384
-0.810873477568644,3.59721357419548,0.619699225547716,-1.45736649276615,1386095
-0.722667511950579,-0.539615515389778,-1.23162889338185,-0.72678690800415,1458656
0.686921028647173,-0.589423783083562,1.6065714486148,-0.549420306202114,1485662
-0.101967001895625,-0.904787774303367,0.282152634392141,-0.00205381079794117,1497807
0.788013453783707,-0.415365793811702,0.642043114724185,-0.0305778894186619,1501387
-0.518082409940365,-0.371104231543487,-0.559060039216753,1.02986652897562,1518948
-0.966732422450238,-0.694684533892974,0.497182512383408,-0.171774154394806,1526417
-0.961654715076928,0.229895419947023,0.533346297044829,0.571056487480614,1565177
1.47474493758406,-0.48483392385679,-0.474379824368576,0.252924555669463,1606693
1.83949048206507,-0.280708631391854,-0.0118805872187325,1.05516875526921,1612262
-0.190980731645943,-0.723028408640808,0.560164658066285,0.440967999512788,1614566
1.81415031915744,-0.911671130775411,-0.697454558639788,0.429927894260242,1644034
-0.611565075515318,-0.956790499216175,-0.925870237246028,0.0884369108307244,1668599
-0.947894691503102,1.01218915546814,-0.330403089081099,0.987826307719102,1671370
-1.18962192564622,-0.964299461501336,1.71468162878226,-0.93744826793255,1684230
1.46494489524332,-0.91455313938161,2.42442289358085,-0.166236762215351,1692385
0.465089054440887,0.149054968843377,-0.849335205294719,0.285065002621882,1720713
-0.127324409121215,-0.513795568470069,1.47093682366307,-0.318723512650894,1738800
-1.08219178164469,1.52938418991195,-0.984289282577566,-0.882650754710099,1740845
-1.19144752621179,-0.0109762537448481,-0.0162214967025699,-0.566519905190747,1742294
-1.13866325968033,-1.30467469100886,0.301188642516276,-0.330157505570125,1767700
1.65034903713763,-0.422669379187924,0.0893497944395825,0.690085066370434,1768972
-0.385324472397871,-0.332053603823993,0.0394145328552414,0.9623702082171,1889409
2.23563777157279,0.600033739419195,0.594829207078501,0.416091465733326,1915938
-0.0660471507010646,0.100832771002963,-0.486494399234392,-1.47099275576342,1916742
2.2851750296566,-0.820432585551061,1.27358243545127,0.608286147866945,1919296
1.3580472722032,-1.05503643205038,2.96017490846824,-0.901924147592448,1926770
0.376080670993938,1.13160338748218,-0.731952187154632,1.11946324965605,1938156
-0.280108787507669,0.857366643354749,0.370953770244652,-0.547608731062595,1938561
0.0190660622463334,0.389522078254904,0.107728608831464,-0.7270556399865,1966316
0.444641736331296,-1.30962809358577,0.0398414333604586,1.02738873697818,1967281
2.61889474041635,-1.51100736374523,0.894423515290486,-0.19201827724995,1973544
-0.793122379393557,0.0048751419365055,0.735253043721172,0.50939995372181,1975401
0.171599508442912,0.159749232984924,0.991809379189976,-1.75065961349571,1976407
-0.628847782346224,-0.472110683556703,-0.643122020969219,0.780328794047536,1978972
0.0821294265184919,-0.134476768441173,-0.4752551970598,-0.98022378817033,1979045
2.73158546148694,-1.14364684004497,-0.846939739064889,0.209178042695644,1979422
-0.515987350367982,3.00623533613372,0.459911057257567,-0.805007090603352,1980052
0.122287440823215,0.708993092154938,-2.05266178536875,0.761988147170564,2001182
-1.22271684321767,-1.36423456284672,1.05662134191496,1.38323555232807,2002465
2.66491121226687,-1.20553935782718,1.09256704739349,-0.978884377985609,2004451
-0.635065521568702,-0.557308484258226,0.801086004382802,-0.633881262018606,2006164
-0.118791746536522,-0.654455040266323,0.711180764637534,0.414215651144004,2007309
2.80735755732997,0.0432756867121821,-0.370166192252703,0.80054663753678,2009915
-0.486433165485262,0.63650566182731,-0.546574851551305,-0.596442170499207,2010259
1.09572866559011,-0.345249235927374,-0.0301582773296114,-0.595464769722867,2010554
-0.825931618991576,0.38361258984701,0.45537602821071,0.707228891145225,2026671
-0.71030741287113,0.132661150877274,-0.704459117444778,-0.263694912240396,2033049
-0.297545300467959,0.226001379826018,-1.3885810501338,0.183759546943597,2034136
