"letd_ctv_wavelet.LLH_firstorder_Skewness_250","letd_ctv_wavelet.LLH_glcm_Imc2_250","letd_ctv_wavelet.LHL_firstorder_90Percentile_250","letd_ctv_wavelet.HLH_firstorder_Mean_250","letd_ctv_wavelet.HHL_glcm_JointEnergy_250","letd_ctv_wavelet.HHH_firstorder_Skewness_250","letd_ctv_lbp.3D.m2_glcm_JointAverage_250","letd_ctv_lbp.3D.m2_glcm_ClusterShade_250","letd_ctv_logarithm_firstorder_Skewness_250","letd_ctv_wavelet.HHL_firstorder_Median_249","letd_ctv_wavelet.HHH_firstorder_Mean_249","letd_ctv_wavelet.HHH_glcm_JointEnergy_249","letd_ctv_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_249","letd_ctv_lbp.3D.k_firstorder_10Percentile_249","letd_ctv_wavelet.LLH_glcm_Correlation_248","letd_ctv_wavelet.LHH_glcm_ClusterShade_248","letd_ctv_wavelet.HLL_firstorder_Median_248","letd_ctv_wavelet.HLH_firstorder_Median_248","letd_ctv_wavelet.HLH_firstorder_Skewness_248","sub"
0.150897922868373,0.133267022071821,-0.972240881831634,0.464117169755576,0.0745463867879449,0.032764259649211,0.390121693410867,-1.31307176472584,0.728912787237915,0.25357162296966,0.0531946457755567,-0.0826955013255036,-0.0825590669685932,1.0921581675768,-1.40101949744206,-0.0658771639731445,-0.702706884197889,0.201314482087542,-0.0557959889956425,1916742
-0.0967650036531425,1.4549082745993,3.83087610704674,-0.305873385306372,0.698196613501188,1.71710946083746,-2.89323543028955,0.556084560694247,-0.181829351547459,-0.696333748785547,2.10160727530371,-0.620990181821828,-0.362729324572212,0.405080460594356,1.01447209741021,-0.425868340356486,-1.64268253130089,-1.65177337370564,0.0576740666219712,1980052
1.19157228345363,0.95135853815819,0.0243581572220475,-0.122362957032229,-0.537572836279135,0.533307909357697,0.827284048740091,-0.803704592943475,0.547598996154426,0.750673577825866,-0.271615896294626,0.655939800508814,0.311715867298866,0.0373910684018297,-0.460747481694595,-0.0576524774551339,-0.750697132833007,0.0599364691311458,-0.558117815817758,1926770
0.124824674648553,0.999239982497892,-0.807262004873837,0.128728967674337,0.49268808284176,-0.245290951021582,-0.31362856705801,-0.301253334295288,-0.229403859448477,-0.175509590179509,-0.417023873031263,0.238547183091633,-0.180655916643641,1.12185726801142,-2.72094922462545,0.0116953586238943,-0.617502765191217,-0.171218825193437,0.120250524463682,1979045
0.00665595662864352,-2.20329997704815,-0.182610680829406,0.00562062380282615,-0.472786391222321,0.0940198322027359,-0.199565394283247,-0.214119799804695,0.936124133656943,-0.382674315224825,-0.0845293346034697,-0.397715897989468,-0.0392477385573966,0.93069718771427,-1.00227201996459,0.0104825826391871,0.0594918249481315,-0.226015713798191,-0.136405955242116,2196212
-1.08029424320605,0.346314979785535,-0.816443162244571,-0.240522449876453,0.817797852472925,-3.89878292220696,0.499855681306307,0.4636670738922,0.846810514373344,0.0224358243695692,0.0795775228639764,1.0409688998483,-0.248329829866127,-0.135505190898538,0.511711944345727,0.289579775131228,-0.556462064571461,0.0475341011362381,0.223163541541652,2393207
0.748555568846376,-0.189310980122418,-0.309897958383473,2.34698167873394,-0.700862012982862,-0.178028510594032,-0.417547135237521,0.364864174785205,-0.371950015991207,0.42018678608836,-1.45342820251371,-0.708971056298839,-0.357691983028848,-1.80001423622744,-0.203652275977332,0.0165608802072238,-2.08964659543454,2.10109806007033,0.00103494261193231,2146138
-0.771863251410087,-1.41192105063219,-1.24381059183916,-0.20174211708148,1.00561780477679,0.142247878078562,0.299935253116524,0.642734793530452,0.618365572979911,-0.176815786089719,-0.101312795326505,3.1762217552825,3.34437508495166,-0.260896483713389,0.753005754761717,0.0201952688112053,-0.0627327904587917,-0.211647584632535,-0.0963025915253568,2228399
0.457789468010084,1.18131836485062,0.863116760722,-2.44104665763134,-0.708681411635874,-0.228745618298132,-0.325580456540737,0.412936802625454,0.465772923364997,-2.75683790474229,5.44298869675589,-0.892420950950031,-0.364416142935132,-2.2658436282198,0.742552913752855,-0.00516643505870928,2.78319112872354,-3.11013949433524,-0.623105994225588,2144796
0.736853285065362,-1.12880970359421,0.165775971405121,-0.413810505182179,-0.994743119975064,-0.082953884183595,-0.478295566276786,-0.59957357232967,-0.126575520554044,0.122991191080837,-1.57183961568433,-0.927684981260135,-0.364429675522646,-0.390362640944915,-1.22058709194831,-0.078118125211804,0.632328981228084,0.648366035775337,-0.0886924628466292,2234271
