"mkm8d_ctv_wavelet.HHH_glcm_JointEnergy_250","mkm8d_ctv_lbp.3D.m2_firstorder_Median_248","mkm8d_ctv_lbp.3D.m2_glcm_ClusterShade_248","mkm8d_ctv_lbp.3D.k_glcm_ClusterShade_233","sub"
-0.776070947413876,-1.2995970208693,0.500720340243082,-0.480251541492552,1085983
0.213024165127286,-0.666199264947473,-0.283395478596158,-0.237024517787079,1125173
-0.999466998272393,3.87857316825738,-2.8174218867631,2.56808164947707,1154608
0.627530115069432,0.458327847016151,0.528152669153757,-0.256069490349931,1181124
-0.700456639618537,-0.0842406077950873,-0.586862271461418,-0.737903752441441,1183075
-0.493706998439629,-1.14103450490683,0.350782228870861,2.91827076330418,1232870
-0.498056672604949,-1.53204871038828,0.705714421065159,-0.352896587663332,1279943
-1.136533011459,0.0780216171583008,-0.907588874513472,0.83011475281045,1329352
1.4411407181884,1.77439859354362,-0.784107837403973,0.622598149921744,1330263
-0.941133433128968,2.11639388530209,-1.48283872943354,-1.18577665037847,1364384
-0.828447451177805,1.6068473599511,-1.36579459589029,3.47463981866024,1386095
-0.724812377488238,-0.32388801900016,-0.653196211537009,-0.694688549974533,1458656
0.821150406309304,0.474706985343222,-0.64648899284423,-0.518066183494307,1485662
0.0104279264167229,1.32654741774895,-0.0706756935600716,-0.888490944399528,1497807
0.942272037938318,-0.805753139428052,-0.10841521868206,-0.406613248618514,1501387
-0.514804912704785,-1.87162546379814,1.17142393650812,-0.432666773480928,1518948
-1.04217504267253,0.127093686985186,-0.209937255385662,-0.751726342500168,1526417
-1.01200556453016,-0.787612094973265,0.530834191727409,0.167451242422139,1565177
1.41716539881048,1.16876175011581,0.164520182276234,-0.430814021792194,1606693
1.95935057015679,-1.09691463609544,0.982324539260873,-0.343842865103646,1612262
-0.137277391976194,0.351117145727584,0.450018463553026,-0.758913789086626,1614566
1.757037727033,0.359115276955222,0.516418021258452,-1.04094194564017,1644034
-0.621917665313555,-1.08994623101525,0.141085377121492,-1.04093702663187,1668599
-1.01914083905795,-1.11764447955757,1.17123611163451,0.688694676793244,1671370
-1.29411817972754,-0.0474711324054391,-1.00773912783963,-1.14989168440314,1684230
1.50917586841436,-0.346229112639168,-0.0881127447681922,-0.934993735933111,1692385
0.594725709183657,0.185170527818511,0.0684436178166076,0.224432422308302,1720713
-0.0886499215541982,-0.0357181362324875,-0.328282338820189,-0.513319203473846,1738800
-1.16372488027289,-0.512514629030911,-0.906261847607945,1.67779526125786,1740845
-1.30961719532087,-0.522375478978279,-0.578336069480444,0.249009593335342,1742294
-1.23809186121898,-0.152440289163024,-0.352467781291507,-1.4188929164323,1767700
1.50026925168524,1.04533192018446,0.768949371663071,-0.298601535656874,1768972
