"mkm7d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptvper_wavelet.LHH_firstorder_Mean_250","mkm7d_ptvper_wavelet.HLH_firstorder_Median_250","mkm7d_ptvper_wavelet.HHH_firstorder_Median_250","mkm7d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm7d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptvper_lbp.3D.k_firstorder_Kurtosis_250","mkm7d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm7d_ptvper_wavelet.LHL_glcm_ClusterProminence_249","mkm7d_ptvper_wavelet.HHL_firstorder_Mean_249","mkm7d_ptvper_wavelet.HHH_firstorder_Kurtosis_249","mkm7d_ptvper_wavelet.HHH_firstorder_Mean_249","mkm7d_ptvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_249","mkm7d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_248","mkm7d_ptvper_wavelet.HLH_glcm_ClusterShade_248","mkm7d_ptvper_wavelet.HHL_firstorder_Median_248","mkm7d_ptvper_wavelet.HHH_glszm_LargeAreaHighGrayLevelEmphasis_248","sub"
-0.164499714029035,-1.06491893410315,-0.50703363662245,0.0809569662821751,0.236757295292415,0.250121134622262,-0.10631194099721,-0.283806061651547,-0.193711960370586,0.465861179736479,-0.33085650281203,-0.893068493101887,-0.473540781884808,0.0330009700354083,-0.866639391192422,-1.5496689360505,-0.335587668925832,-0.570424360488684,-0.500983057744249,1085983
-0.196430433228334,-0.654130925536399,0.589392789415114,-0.122598457436477,0.401705914987118,0.307036666751865,0.358113306053243,-0.419207648752492,-0.351990307290434,0.00873974241434333,-0.180289461888109,-0.315421340984774,-0.607006454707118,0.40129867773768,-0.207612403569944,0.143501227976039,-0.138561696995248,-0.470711967043847,-0.0440092940495454,1125173
0.0593058886875053,-0.58192948340338,1.26461220460337,0.75323625390586,0.751859969643982,0.286859945866659,-0.277875324068429,-0.0495338091404525,0.279886540009081,0.489415337675834,-0.132547481872268,0.240285882968356,-0.781789691396335,0.402586727127035,0.696634078905849,0.560715668015682,-0.262250643510777,0.964626155262525,-0.787968526641721,1154608
0.0104018830863221,0.417409557992806,-0.430378843035749,0.0744508681939876,-0.42458059752293,-0.0213446385786758,-0.320684447573288,-0.0407905847909104,0.784279647575379,0.890313455222929,0.286273372706191,0.193169490026949,0.168125567511631,-0.90203271846698,-0.692482869701389,0.479819662106756,0.163406407115654,-0.507637506294964,0.152694782016491,1181124
0.0648293127885086,1.13893318353344,1.70748177994555,-2.43941124645079,0.837701981133067,0.402144554724758,-0.424403969413991,0.0549877727155498,-0.772541802935106,-1.42787585347789,-0.257054821968281,0.365166925217358,-0.119378512632521,-0.930412105914757,-0.284356454022073,-0.66370519712769,-0.267564081767247,1.24463302884825,-0.712509129283015,1183075
-0.0937957513483401,-0.650501194411673,0.634541930823191,-1.72162697418292,-0.0700383189596979,0.313294283978803,-0.440946970073452,1.55103642899586,-0.828409750507643,-0.266234235070507,-0.300690237845697,-2.44822088385228,-0.79668328977898,0.784969875854535,2.01107504767505,1.38395834800246,-0.399842696251527,-1.53548064863764,-0.854788976468725,1232870
-0.153930547183989,-2.22074875544875,-0.730798986786353,0.141287002681653,-1.79716372293302,0.0262834822048074,0.341310847583787,-0.363986902459314,0.195620125027201,1.41933505259374,0.293550198144822,-0.663584066912807,0.237163674201657,0.731458264154961,-1.00255450940277,-0.101313685572777,-0.146713871569322,-0.606555281717385,0.876738263967599,1279943
-0.172377066681679,0.0573098996445847,0.475905753481301,0.653527348343838,-0.705506540412191,-2.05138205499564,-0.450985327285706,-0.275040105807632,-0.238581755825085,-0.0529473816654924,0.200771001888809,-0.0421286418770457,0.185691233287546,0.200839553344385,-0.399543296715674,0.460518348187216,0.177317996182856,-0.0288054593739284,-0.215888255595439,1329352
-0.173801281001259,0.00838037270477886,-1.07128731003489,0.214719991326305,-0.483091906812272,0.107962004129699,-0.189106558390622,-0.349178441997239,1.2206925249201,-0.390563589848873,-0.184905075102223,-0.285926667278786,-0.0337430317541602,-0.335753217330464,1.50707629427476,0.523420049599447,-0.143535154619385,0.211598554879029,0.272134642117029,1330263
-0.145896371935453,1.93111209565384,-0.625736854815817,-1.66687931819934,-1.08952528723993,-1.6887749302838,-0.453296338354053,0.277399415149286,-0.781984137017523,-0.333666181329673,-0.309847430428646,-0.492164708724166,-0.153981775234548,-3.4219830134648,1.97816849398354,0.258137828459896,3.50064492150509,-0.212719892336707,-0.766791012019367,1364384
