"lemd_gtv_logarithm_firstorder_Minimum_240","lemd_gtv_wavelet.LLL_firstorder_10Percentile_239","lemd_gtv_wavelet.HHH_firstorder_Skewness_236","lemd_gtv_wavelet.LLH_glcm_ClusterShade_226","sub"
1.07330508865772,0.676725646775406,-0.179104763765554,0.0297833505848596,1916742
-1.00203960135324,-1.49255790776472,-3.21688731905783,-0.0111022985314723,1980052
0.834437600971625,0.72273236586891,0.44440150715342,0.174926589483605,1926770
1.32382163844686,1.25892714322838,0.0107433507559749,0.170878744120541,1979045
0.206487085743922,0.67957987892552,-0.0280458814686603,-0.324611505590818,2196212
-1.16439261862007,0.63471274937828,-0.235410123994342,0.170485192590369,2393207
0.83671082576687,0.746276754279735,-0.259797544417853,0.173232486499094,2146138
0.324321844111701,0.18572728245673,0.379658018489857,0.171895024388743,2228399
1.31439525186534,1.27443616600101,0.377374019975819,0.169529570945455,2144796
0.835055285025025,0.758365859544699,-0.252409816838193,0.171979918192963,2234271
-0.722277504007045,-1.08020982497656,-0.213078812237162,0.0674927036795555,2296332
1.01828034712447,0.729571935760655,0.32665878102233,0.173570997654826,1684230
-0.137893189227302,0.108615292158244,-2.34427070770951,-0.101132700720834,1720713
-1.42012127087552,0.0964354262524103,-2.13981491045206,-0.0615836079286227,2186951
0.844796245328238,0.75282963720071,0.057343892504735,0.171607162855591,2439458
-0.9448031880945,1.12143369813831,-0.568467787313836,-0.0093638431504479,2135748
-0.650220593027098,-0.922612235124908,-0.0997694710608381,-0.00404903149591683,2141116
-0.52408961673739,-0.878787173831626,0.324451506905635,0.171733270550142,2108003
0.83510659057683,0.763304316577254,0.179903348022417,0.168594270546401,2006164
-0.934578960789166,-1.36762946477611,0.204714368214049,0.171947791814463,308862
0.734534279984668,0.733760446543533,-0.127261237670588,0.173420010924343,1085983
-1.32268696184921,-1.9183077226911,0.419944247047951,0.170372056572044,2004451
0.797402339329928,0.685281891885157,0.645259706662699,0.171653109189095,2359944
-0.947428063916922,-1.46744553428025,1.4778425521577,0.162415538947079,2069079
-1.3216713032368,-1.87011488288368,-0.474414200529568,0.167736268776798,2059713
0.575821992435627,0.315199634394969,-1.04998516961492,-3.85319345676707,2294873
-1.35354692880868,-1.88393489166576,-0.043540043627829,0.163844893784428,2033049
-0.896762367386741,-1.37623816016858,-0.562631223891949,0.171901071096249,1485662
0.00365220029441646,-0.373244262158169,0.508129250073991,0.173103603699175,1526417
0.571281175893275,0.456352005905295,1.65110408560659,-2.43222682020647,1386095
-0.884372591016086,-1.35283212208228,-0.448717083692862,0.17241785194577,983079
-0.457502779295389,-0.840824569454651,-0.245654736935932,0.110719160587997,2132424
0.038076863241718,-0.283868361777154,-0.180961644396695,0.143169848273587,2138375
0.854301502396048,0.705022994083262,-0.0335407405672867,0.172411435395952,2490180
-5.66664694410316,-6.91482794040622,-0.110949968349047,-0.025505626244757,2034136
0.780767910246621,0.698085770337416,0.146182125014565,0.152194531165176,2510402
0.445711521477815,0.196416844499558,-0.389547361078352,0.162409843082768,1330263
-1.00698865679909,-0.991150924029624,1.08142459956557,0.0867719562540981,1768972
0.861518113687571,0.67797243462486,1.39043497997506,0.172461770021307,2306459
0.525995632279591,0.178106879417562,0.239975092963458,0.183680197520121,2181724
1.23511522225338,1.21733190385341,-0.0906690445229184,0.171442125884108,2217034
0.589167745690187,0.200384684084527,-0.208919699411971,0.169568918961,2218615
0.397448962133043,0.165636835747079,0.32482861526433,-0.12695171389498,92173
-2.59321633182826,0.655034295480214,-0.649482471161489,-2.0487559193532,2414406
0.808834614733756,0.720033231016487,-0.0512864034347119,0.171829421325863,2381907
1.32858158958089,1.32254496163173,0.437691658223479,0.172015670486266,2002465
0.771555001614708,0.706835202166681,-0.321400787727176,0.17243846610103,2474709
0.913578248322305,0.674462905345198,0.441831141532828,0.166295624024764,2176530
1.2247164576476,1.22123531840703,-0.0462610838242378,0.039311090054629,1279943
-0.897682033868923,-1.3890035957009,0.152295041100543,0.167425877106836,1976407
0.465086432840891,0.187233361173087,-0.201730142613537,0.172663077474375,2250836
-0.926471316343451,-1.42262033844683,0.0417913488793846,0.171363209778016,1915938
-0.00542952260053863,-0.316689733765707,0.0692134231907462,0.154547258845589,2133380
0.848147116753119,0.688250038802632,-2.64724947250493,0.173878962116893,2271329
0.869991684156668,0.682463274670069,-0.0747541791782504,0.155443424914847,2286108
-1.74567237706579,-2.71396940901653,-0.331585633794067,0.0218870899793631,2040495
0.421217121194512,0.200338773516921,-0.0227525086186803,0.168495115674515,1125173
-0.907666951766939,-0.927839234993335,-0.00108242687736413,-0.939407401265903,1767700
-1.26348617398405,-0.340631277308049,-0.184627107506734,0.201221386634888,2138678
-0.125040389330056,0.679099298239006,-0.654963246475016,0.052151701097718,2443354
1.0900631142786,0.715321454649782,0.238650054596929,0.187782235317527,2234422
-0.103721305444745,-0.351398078688872,0.277272502085719,0.164517840618551,2151024
-0.522888237208028,-0.881103602787959,0.383904881185878,0.157364363514193,2057358
0.861475999655975,0.739119301208627,-0.0258749006982617,0.169257173853942,2425694
0.543160016203415,0.690795401975297,-1.74050279720398,0.123351646390997,2500377
0.770039519502652,0.596649486413232,-0.244974350954968,0.0800589938612607,2183356
-2.00642413492282,-1.1084936951688,1.08664250023146,5.15310641042675,2131601
-0.36057530399204,-0.852913232846972,0.143013990975059,0.166219643815389,2152442
0.771102388743309,0.740179972300853,-0.199522425976271,0.163464278649858,2306893
-0.879924722763378,-1.35057119232991,-0.0897745413733813,0.170188690454108,2009915
0.939474728087455,0.710395900298402,0.124174971240311,0.167833700880086,58325
0.796834662616909,0.723780134279961,-0.281428152759284,0.168964654676317,2395943
0.946079913703703,0.673231848161833,-0.185858447885797,0.136484124021174,2480330
