"mkm5d_ctv_wavelet.LLL_firstorder_10Percentile_250","mkm5d_ctv_gradient_glcm_Imc1_250","mkm5d_ctv_gradient_firstorder_Skewness_249","mkm5d_ctv_wavelet.LLH_glszm_LargeAreaEmphasis_246","mkm5d_ctv_gradient_glcm_Idmn_242","mkm5d_ctv_logarithm_firstorder_Minimum_236","sub"
0.535860361106556,0.301745593758296,-0.219768180869543,-0.355983028332116,-0.595208095493987,0.286933220730462,1085983
0.0569485929758648,0.885180014816119,-0.410955048218602,2.0470646375414,-0.051656347533404,0.470996698464276,1125173
1.2582635163495,-2.38986471564228,-0.53676221026369,-0.475948109836872,-1.9399918096668,0.417621958271139,1154608
-0.372667363948351,-0.595152752383036,1.58438422636992,-0.398865176542087,1.20636887400918,0.598700784211889,1181124
-1.76872999561306,1.08965834635339,-0.730216265906486,-0.472433938778751,-1.46480097115621,-0.635076051673586,1183075
-0.465521321771966,0.358231680010244,0.890032903775993,-0.44998602379615,-0.328719815415627,-0.0617777308201581,1232870
1.14823744277001,0.662179186040655,-0.538209756203443,1.26792396406536,-0.105384042323373,1.33146897942469,1279943
0.0330557299452352,0.254795318813426,-0.0824489058415141,-0.447567154116209,0.872816774494349,0.361489241849434,1329352
-0.0272938419786446,0.412998056611053,-0.732385843510645,-0.431481844668234,0.734035204364153,0.207985657594885,1330263
0.969332533020333,-0.374070516606925,-1.29863688232952,-0.476263588884849,-3.33997049394308,0.462405440039181,1364384
1.33077412935244,-3.5444048919231,-0.286521118637687,-0.473142504550977,-0.342478253005958,-0.22529667736147,1386095
0.222007807285493,0.697195252456043,2.61462781129139,0.20128145075293,1.23371113659267,0.470235069102895,1458656
-1.52610961171851,0.0864233295863757,1.60060140248764,0.272805430953487,1.15105363611421,-0.75593801506158,1485662
-0.0302172341337803,0.814883341536722,-0.89985811914358,-0.466981046366533,-0.0168549460687827,0.538692878352567,1497807
0.76936422231808,-0.575871029505799,-0.532196644525174,1.1391504683706,-0.147878104126858,1.012359021738,1501387
1.53328715215473,1.46917918388345,0.591738903196717,-0.470577445496731,0.394718131261849,0.302962077034785,1518948
-0.5643673707195,0.477135362633443,-0.814047460089538,-0.458520148213376,-0.271539770003872,0.0989926172607958,1526417
-0.734059147183692,-0.79618981860572,0.437006640487496,-0.193227521639795,0.912297376711937,-2.6805200115064,1565177
-1.79020245590844,-0.398155135281779,0.471943696787088,1.3554460841623,0.965355699215672,-0.694712498307459,1606693
0.400966774297131,-1.26450095353269,-0.56989017162928,2.62692476224836,0.0590774368987066,0.623908877856149,1612262
-0.254928413635509,-1.0513303489221,0.420344015385831,-0.45022730375046,0.911573353700818,0.206916659933862,1614566
-0.462064393376402,-0.712896058490871,-0.502349590073746,0.616531149885996,0.357846825937121,-0.5142581443586,1644034
-0.753533555024987,0.975500710827686,0.113375614699966,-0.145545664952027,0.410369709006902,-0.449589741640203,1668599
1.06817573390964,1.28298951664795,-0.953749479620018,-0.473575683022796,-2.09702536269275,0.942768990497377,1671370
1.06114197945176,1.52379772549139,-0.727029884706219,-0.472279393895278,-1.45490176036731,1.25665618119355,1684230
-0.35265433803725,1.1067444653958,-0.730161325556816,-0.45056660859824,-2.04355550396979,-0.144114885339582,1692385
-0.35719777272272,-0.614919776318706,1.48693202799875,0.294060852349564,1.30721101904448,0.415999473879572,1720713
0.778912477121133,0.483290762057365,-0.485054160672009,-0.130407267182118,0.0746658542621155,0.824229063628631,1738800
-0.359155952361678,0.466993151625597,0.0553321280974213,0.835501294885676,0.438221589643524,0.00220765136988476,1740845
-0.933519163259571,0.625519141423686,-0.744889118372949,-0.465648432700319,-1.14620874571241,-0.425012388229685,1742294
-1.01649181100089,-0.608889032742488,0.0636843621854537,-0.459147061333322,0.492459756207366,-0.569693810172983,1767700
-2.21259752419624,-0.831079804159976,0.363395572864596,-0.181537485143591,0.917700359469389,-1.15896313406973,1768972
-0.100087362098389,-1.79849273924091,0.691171003608818,-0.246499855140593,1.03715432974035,-1.5957313653069,1889409
-1.16819860238582,0.0157780984157774,-0.191872317833563,-0.447544689453488,0.37625356437246,-0.746414241105655,1915938
0.583182188743151,0.42074843400656,0.259821900667464,-0.455445251615998,0.371636336368444,0.649195257435918,1916742
-0.386223450958128,1.1694249240235,-1.16142985309189,-0.473711013584357,-2.7943539335291,-0.0582195496918149,1919296
1.40848066159528,-0.396554570755711,-0.722020524402863,-0.417026585110544,-0.296096913597961,0.906993158933004,1926770
-0.814853421294422,-2.17240651860087,1.45447353054061,-0.106735681542178,1.06956249893202,-2.4760684021329,1938156
