"lemd_prc_original_shape_Flatness_250","lemd_prc_wavelet.HLH_firstorder_Skewness_250","lemd_prc_wavelet.HHH_glcm_ClusterShade_250","lemd_prc_wavelet.HHH_firstorder_Median_249","lemd_prc_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_248","lemd_prc_wavelet.HLH_glcm_ClusterProminence_246","lemd_prc_wavelet.LHH_firstorder_Skewness_244","lemd_prc_wavelet.HHH_firstorder_Mean_244","lemd_prc_wavelet.HHH_firstorder_Skewness_244","lemd_prc_wavelet.LHH_glcm_ClusterShade_239","lemd_prc_lbp.3D.m2_firstorder_Maximum_238","lemd_prc_wavelet.HHL_glcm_ClusterShade_237","lemd_prc_logarithm_glszm_LargeAreaLowGrayLevelEmphasis_237","lemd_prc_wavelet.LHL_glcm_Correlation_235","lemd_prc_wavelet.LHH_glcm_ClusterProminence_228","sub"
-0.4623670994657,-0.110523517864251,-0.0236486911920783,0.491574081381621,-0.0289578157674123,-0.133500073137055,0.889158513312318,0.525200901913898,0.295697819373248,-0.152447858637091,-0.107269097935865,-0.291632220699454,-0.316885873971113,0.944344139266611,-0.0775878484631435,1916742
1.37700705184394,-1.44650093289903,0.116575145219544,1.71174872452163,0.146020260159986,-0.249410917095998,0.573488350837977,-0.019629030236625,0.70808504234895,-0.0925633790190317,-0.682189597946179,-0.27004790950314,-0.300417802647236,-0.44867907314447,-0.126331442987939,1980052
1.63032286950499,0.0763456636242567,-0.0434132862985071,0.952682983158766,1.23707927508896,-0.266633863426356,2.07050496438433,0.176047460300905,-0.980215227028657,0.514000946192108,-0.260052023509916,-0.302400857574303,-0.0319532449322081,0.745523805320406,-0.0533796940742414,1926770
0.0217609510748518,-0.532284312808573,-0.0473905400840932,0.844336490338031,1.15585033206537,-0.252195589543187,-0.443175278146781,0.393938748927918,-0.227280741891563,-0.294465243744046,-0.355761538371824,-0.261830432733304,-0.213091455168628,-0.509622236508978,-0.17210830270604,1979045
-0.395939666445105,0.656307110679273,-0.0946002351685113,-0.0888048858600318,0.169897289440434,-0.221532581340905,0.403545035935586,-0.752579605202999,-0.619718068725914,0.012227849615867,1.0017345422434,0.138730040454782,-0.316787279672806,0.896375926163136,-0.142442225396747,2196212
-0.237738205342645,0.130592986411777,0.670607924048361,-0.0884542006715577,-0.345694458781414,0.195710507283994,-1.8703968127682,0.408587572538857,4.41937060507479,-0.474246282199527,1.69134344972761,-1.66372012111008,-0.310677331296589,-0.677629199309489,-0.158160759449927,2393207
-0.752260725158333,-0.192390982985503,0.174830773550915,1.11417173806813,-1.12188854026244,-0.214348405572334,-0.385699688481727,1.49992271484986,0.68681263065469,-0.204043541998423,1.0017345422434,-0.436099418486392,-0.305252444497344,0.624293993745388,-0.145945173559368,2146138
0.909120020681207,0.467696874999458,-0.00538924117432922,-0.631152336095951,-1.69428801963966,-0.267045174295693,0.90741874233943,0.120569996194248,0.204130396438769,-0.235772595387784,-1.01389746656581,-0.186122841974978,-0.0890128299534594,1.17215721906429,-0.194759524688758,2228399
-2.18358983681797,1.82174242904533,0.790008259069693,1.76451540293763,-1.52778471230573,0.298932642857304,-0.822493854075442,0.0286362292141888,-0.61089714353132,-0.358058513899857,-0.571434157215615,8.3682231913202,-0.128706483831766,-0.0285726125273638,-0.110826689908203,2144796
0.592483730435698,-0.17736051547238,-0.244972886388103,-2.51532423878454,-0.16592843589542,0.18759307504456,-0.189667852110425,2.50034565171955,0.127908734433567,0.000120638688787708,1.0017345422434,1.70466256137759,-0.287074725509729,-0.561608242132238,-0.0641770428663361,2234271
0.300651962068788,0.363451086480058,-0.032617677190336,-0.696257980652361,0.823719933199606,-0.262517594361533,0.594873096234646,-0.78532055936926,-0.609632986638482,-0.0336993588374403,-0.876959904639519,-0.116296246104711,-0.32182056685412,-0.366662971427559,-0.154063629942238,2296332
