"mkm8d_ptvper_original_shape_Flatness_228","mkm8d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_228","mkm8d_ptvper_wavelet.LHL_glcm_Correlation_228","mkm8d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_228","mkm8d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_228","mkm8d_ptvper_wavelet.HLH_firstorder_Median_228","mkm8d_ptvper_wavelet.HHH_firstorder_Mean_228","mkm8d_ptvper_wavelet.HHH_firstorder_Median_228","mkm8d_ptvper_wavelet.HHH_firstorder_Skewness_228","mkm8d_ptvper_wavelet.HHH_glcm_ClusterShade_228","mkm8d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_228","mkm8d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_228","mkm8d_ptvper_lbp.3D.m1_firstorder_Kurtosis_228","mkm8d_ptvper_lbp.3D.m1_glcm_ClusterShade_228","mkm8d_ptvper_lbp.3D.m1_glcm_Correlation_228","mkm8d_ptvper_lbp.3D.m2_firstorder_90Percentile_228","mkm8d_ptvper_lbp.3D.k_firstorder_Kurtosis_228","mkm8d_ptvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_228","mkm8d_ptvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_228","sub"
1.28773345349569,-0.195947618205679,0.989025355562597,-1.13348160466294,0.664970065189542,-0.50305995046022,0.0306955940325597,0.102927855665824,0.236879040908118,0.250523061762833,-0.150559865173039,-0.207022925404061,-0.0980328273621531,-0.30465837523994,-0.821175110917813,0.313577107176352,-0.181641711307214,-0.292035872107029,-0.858297755385938,1085983
0.0020267008965909,-0.228955180775693,0.485528087031584,0.196279324546205,0.0422103003039235,0.597812909833099,0.375073637534964,-0.150399359149512,0.387264214967744,0.314802800315128,0.311833068345885,-0.263669071020153,0.360130350823402,0.546156113847225,-1.2049681575193,-0.252913525466416,-0.357488081618856,-0.747630471391571,-0.205295205546038,1125173
-1.05817960667768,0.0414010634422028,-0.652521349943527,0.914728710392903,-0.182013378478771,1.28000807292429,0.40010013556895,1.11981972269694,0.73618523395254,0.268014683661382,-0.304170827568508,-0.0908494443828901,-0.613366647048716,0.827269902429432,2.21414593536423,-0.328421557698639,0.289409238586926,-1.63110410004946,0.756835098159127,1154608
0.780671015151353,0.207002149906725,0.728191603848289,0.420672295981119,-0.149636739094259,-0.416662958391086,-0.910060680969681,0.0838189937619717,-0.342846967418574,-0.0198382742508303,-0.329028662825826,-0.0638546579660719,1.15004003829287,0.095836948744804,1.39125758091782,0.863281640173774,0.889671717011049,1.11522308469039,-0.57651183906865,1181124
0.406249523139593,0.0487216604555288,-0.408097798067305,-0.689944215787378,-0.0809644280175419,1.6783140151387,-0.916456902521504,-2.25586388162846,0.847560666639979,0.335335306400921,-0.445764030129268,-0.0492987859580461,-1.20970289336451,-2.35819991260167,0.00602203217060492,0.243841372956386,-0.760860322094403,0.329104963136048,-0.306529760815762,1183075
0.132815037026108,-0.118573623068758,1.11466763851978,1.40013383032961,-0.15620369865358,0.556006470741404,0.826091106366428,-1.86014350361555,-0.0407583614539935,0.30181417097652,-0.468929671135072,0.203074506407172,-1.80746918233552,-2.8332889130372,0.22631452764954,0.0453182955129288,-0.828418549267494,0.736423963756673,1.75211683436933,1232870
0.0528274881475076,-0.134759971989516,0.933698340554022,0.0831230830854766,-0.17962036894116,-0.702711154688681,0.742116341247604,0.194807307183623,-1.78340684033377,0.0229505142983964,0.429520320105416,0.144252626751584,2.18389549666145,0.202332623929328,-0.531178300342065,0.59756470094039,0.157688609613309,-0.528084284959434,-0.925697958185147,1279943
-0.782064036551383,-0.215969288389876,-0.874729516018182,0.438720424691938,-0.188415938541676,0.476533842140628,0.203416463444399,0.71344289114525,-0.702735411783009,-2.05339098041488,-0.478638671563047,-0.198835604600132,0.326511499089632,0.0228095254925089,0.566372652240171,0.0147674799480326,-0.226050870805161,0.0116742705120971,-0.476004473231724,1329352
-1.36273625294635,-0.201787736901672,-0.372634290736229,0.372917695372133,-0.150782054203353,-1.19067087409968,-0.293916246068974,0.209676050289508,-0.446849579926504,0.0716599179625626,-0.160235884747433,-0.221678899364539,-0.670888824765489,0.885637718546109,2.00260474819547,1.08452111421434,1.35735814800451,0.363456151523752,1.47773306609909,1330263
-0.797302960312305,-0.17775619748594,-0.699525801757572,0.849640449108885,-0.195195364581035,-0.819027392905673,-3.42217197634948,-1.81221422231643,-1.12239064219373,-1.68034938333695,-0.480322104243392,0.0507076298906037,-1.54979062474299,0.774673825499476,-0.1683618969154,-1.14623094309541,-0.823158069078779,0.152264944968342,1.97147330831711,1364384
1.13132504707476,0.0178180606876085,1.31741832662984,-0.153876256411789,-0.133012714373484,-0.286515463336551,0.0429969044804095,0.631472511403131,1.4286624434787,0.466750492542246,-0.425248307632903,0.0656223042931626,-0.183059533503603,0.786420799835177,0.851582999780621,0.902822640354019,-0.713903754230261,-2.11813964173416,1.27355782273205,1386095
-1.45151532626446,-0.211994046397746,0.928708484832204,0.189830841338331,-0.123705786379738,1.53943748593309,-0.553492755845693,-0.423462651829145,0.204516635037386,0.157120330458613,-0.462566236866434,-0.264909081530126,-0.371350887102182,-0.435301048586555,-0.670566436266827,1.23400382493667,-0.373524190064289,0.533730048273656,-1.20246597017249,1458656
1.33641822073201,-0.210403085345654,-1.25221962201285,-0.74424898198285,-0.183410845451056,2.36207388714094,-0.882036492417619,-1.70325110582448,0.352977536678726,0.230500070922763,0.0842563853028158,-0.218680490611899,-0.421447161195867,-1.22456169740654,-0.076173139491791,0.998968793012463,-0.742279178032873,-0.0596027189937988,-0.39894254303114,1485662
0.25646500049719,-0.223486839133511,-0.0672550467080084,1.16250602493831,-0.18516280388309,0.358818575333283,-0.716915850984603,-1.11926105092896,-0.629820110307657,0.0114804602825332,-0.41655019849492,-0.222500390662723,-0.531380828465622,0.762344345967043,0.712591517685412,0.601670089302348,-0.291183528467155,-1.27260360673325,-0.59410414632928,1497807
