"mkm7d_gtvper_original_shape_Elongation_250","mkm7d_gtvper_original_shape_Flatness_250","mkm7d_gtvper_original_shape_SurfaceVolumeRatio_250","mkm7d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm7d_gtvper_log.sigma.4.0.mm.3D_glcm_ClusterShade_250","mkm7d_gtvper_wavelet.LLH_firstorder_Skewness_250","mkm7d_gtvper_wavelet.LLH_glcm_ClusterProminence_250","mkm7d_gtvper_wavelet.LLH_glcm_Correlation_250","mkm7d_gtvper_wavelet.LLH_glcm_Imc1_250","mkm7d_gtvper_wavelet.LHL_firstorder_Median_250","mkm7d_gtvper_wavelet.LHH_firstorder_Median_250","mkm7d_gtvper_wavelet.LHH_firstorder_Skewness_250","mkm7d_gtvper_wavelet.LHH_glcm_ClusterShade_250","mkm7d_gtvper_wavelet.HLL_firstorder_Mean_250","mkm7d_gtvper_wavelet.HLH_firstorder_Median_250","mkm7d_gtvper_wavelet.HLH_firstorder_Skewness_250","mkm7d_gtvper_wavelet.HLH_glcm_Idm_250","mkm7d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_gtvper_wavelet.HHL_firstorder_Mean_250","sub"
1.02769013153375,1.31168292717136,-0.883493588008831,0.262013974847696,0.805674999750943,-0.372077536237087,-0.19426379781209,0.884968782765516,0.909672407255353,-0.422745967500289,0.729647269694757,-0.330730112107976,-0.145870277748567,1.0733614366807,0.554758656649976,-0.0660099010280569,-0.509725946109114,-0.219545576824425,1.05819261237031,1085983
0.903315011727641,-0.684619025977092,-0.101898225844604,0.480229291993952,0.645673531146008,-0.317786045457368,-0.185845005462906,0.952593052206333,0.592296068294435,0.92771948730714,-0.380787336004341,0.558277846269365,-0.0713378920902979,1.01777206655869,0.20028701200107,-0.375347925974645,-0.153190797852329,-0.240964238129039,0.471384291357119,1125173
-1.09125817683295,-1.6945783928603,1.75088930515183,-2.1687519865862,0.0820526576766397,0.393047992276764,0.0202309487363063,-1.5357929936508,-4.20092841735194,-0.481435529713316,-1.86500519037456,1.50215658094208,0.522917223082477,-1.85946960098183,-5.23112437453259,0.255134487836803,-0.950135993102562,-0.251529571351683,-0.619201546571447,1154608
0.128547106063381,0.978025873237056,-0.103970383034318,0.769700351410774,-0.59908727349561,0.763766177937594,-0.146386846753186,-0.610511738604491,0.143593202898882,-0.668504708325965,0.23246634214385,-0.178957058080718,-0.1844140724971,0.46027445876165,0.173477506701786,3.15660023024904,0.364660684892816,-0.23560279223934,-0.171238361309743,1181124
1.3884677017123,0.612247159021528,-0.236949225246524,1.3620642826767,0.553444544870872,0.405200764830412,-0.148695046405936,0.827473905757448,-0.636860772728873,0.669460758093008,-1.74468367207786,-0.402779256156717,-0.173256215968847,1.0838407463345,-0.269429606307534,0.0915150451732286,-0.803488341362228,-0.2502484310049,-2.84931920189128,1183075
-0.515882743954256,0.174462190666563,0.645630178101319,-0.602478782238248,0.850156598495403,0.482755194219146,-0.21931381837463,-0.405700585291576,-0.423830536310504,-1.23840959939763,-0.220844390488254,-0.684610798887231,-0.168745140377186,-0.875400170866408,-1.81596930542017,0.281405102181059,-1.33169095640675,-0.251402985208342,1.71694503870888,1232870
0.0607759317154871,-0.314533799260688,0.153425922093812,-0.28406149746054,-0.298558996945481,-2.03100692831064,-0.208955133570545,0.740684490653207,0.746199300139697,-1.39757303442101,1.62030686655546,1.24070411844936,-0.0589049932952664,0.634302866861585,1.19855031175336,-0.0284525106667152,0.790750720900061,-0.071404045554562,1.48495262493404,1279943
-0.201139121923733,-0.906227840114156,-0.541548722030418,-0.263341104350965,-1.79238712019578,0.437117854221945,-0.183522511570062,0.490726012069996,0.206520384791855,0.0416331043837987,1.34375046442252,0.498921760537752,0.0089155854506448,0.429339173814678,1.05760459626349,-0.122807707480004,-0.930709428475869,-0.248376497682728,-0.467327960235253,1329352
0.300674203552877,-1.04583905399901,-0.393082761067541,-0.0506543501711023,-1.04126116653578,0.529816675092451,-0.130066627282592,1.07485632732319,0.0987072791835879,-0.881384493765771,1.32892234025827,0.242657190602245,-0.0343076262927485,0.272041511329159,-0.802499557912991,-1.14318541998532,0.375860103060104,-0.205672424991819,-0.0529331938967503,1330263
-0.778798785706111,-1.81078084550867,-0.0505483638997014,-2.82667865498324,1.31421298319304,1.81055636626903,-0.189464464617993,-0.194524529433171,-3.48744395163772,-0.388466484867022,2.84005761131544,-0.705703459934302,-0.167021218005389,-0.829025333514474,-3.8134547603144,-1.38733595090529,-1.26678250946362,-0.251173043453761,-1.2709484411733,1364384
