"mkm8d_ptv_original_shape_Flatness_250","mkm8d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm8d_ptv_wavelet.LLH_glcm_Correlation_250","mkm8d_ptv_wavelet.LHH_glcm_Correlation_250","mkm8d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm8d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm8d_ptv_wavelet.HHL_firstorder_Median_250","mkm8d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm8d_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_ptv_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm8d_ptv_wavelet.HHH_firstorder_Median_250","mkm8d_ptv_wavelet.HHH_glcm_Correlation_250","mkm8d_ptv_wavelet.HHH_glcm_JointEnergy_250","mkm8d_ptv_lbp.3D.m2_firstorder_90Percentile_250","mkm8d_ptv_lbp.3D.m2_gldm_LargeDependenceEmphasis_250","mkm8d_ptv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_250","mkm8d_ptv_wavelet.LHH_firstorder_Mean_249","mkm8d_ptv_wavelet.HHL_glcm_ClusterShade_249","mkm8d_ptv_wavelet.HHH_firstorder_Kurtosis_249","sub"
1.35119706091473,-0.020853975826701,0.809874578810031,-0.0926442976103341,-0.525506331095881,-0.379436382851525,-0.129244057985855,-0.531572727579021,-0.190182051426079,0.182817696275312,-0.121614787612369,-0.579654549429877,-0.629241088552041,-1.0730972700355,1.28937732478295,0.0576876409551196,-0.0645050992107907,-0.327285605269209,-0.610774967312877,1085983
0.110236965876068,0.856627169568022,1.17905247847898,0.444844891134103,-1.02790766838521,-0.352544780962896,0.163966021223294,-0.729646829342306,-0.201753382965959,0.151842632670276,-0.582319239838582,0.131119347003809,0.296828565503597,0.274409331615984,-0.351940099422862,-1.07845799290783,0.432249561208873,-0.512931539384461,-0.609313398480625,1125173
-1.53027357938603,0.0415839358390085,-1.13259285874301,-0.633851500886795,-0.734482597269322,-0.391897841252659,0.694084979428287,-0.515872009529389,-0.207222449373136,-0.634057403986746,-0.157809813530461,0.682291651063182,-0.854584614800743,1.67408126560452,-0.124971411711582,1.73658559841898,0.611259869335231,-0.363745818306816,-0.636791868805944,1154608
0.884728474582034,-0.414488998403616,0.400759938367712,0.598462274731413,-0.200886657121571,-0.02174563263516,-0.258393495763835,0.411690529044314,-0.164611705424447,-0.134557437934147,-0.0550268970641633,0.422081940704035,0.641948247701849,-0.528514327251226,0.64252709419804,-0.461913982755504,-0.441562957981205,0.517143584214271,1.41446598138297,1181124
0.245789447239916,-3.08080416240219,0.409321498754162,1.11070346900525,-0.491802925325179,-0.327864039255612,-1.02751061349218,-0.561112103677274,-0.214117594553416,0.195527930691458,1.44970276985312,-0.52984336648434,-0.675825304703981,-0.285090756400029,-0.790209373836757,-0.198868716553007,-0.927621353943452,-0.304236565771241,-0.0263446886146874,1183075
0.0380830206982791,-1.53099789117359,0.469184162708789,-0.276287896150184,0.37906540164785,-0.387038541643819,-1.18889428402895,0.0614631498352002,-0.171616016095706,-0.349917700132701,-1.49660774076517,-0.594215873784255,-0.416505518436503,-0.152080477901751,-0.341685533886073,2.9762643477239,-1.73238883537222,-0.426305188699403,-0.780204015939126,1232870
0.194384973611451,-0.741072357787019,1.12588023584175,0.293862002792468,-0.279461653514363,-0.381135120388591,0.668840416579487,-0.520380862404753,-0.168016435595192,0.169023535493229,-0.0688609601898595,-0.452524423080298,-0.254247634478003,-1.08311628240692,0.428651160982515,0.315429954608503,0.0523765459477626,-0.443985205938265,-0.717739127496661,1279943
-1.02730961234489,1.13078508403144,-0.163876796428635,-0.0803394948777263,-0.56907073675744,-0.379205967195565,0.0680236058341908,-0.644432999842181,-0.207823770094458,0.783582439601032,0.142692470689969,-0.758592352685465,-1.14731255817838,0.71327070470033,-0.160524086970613,-0.636452606377195,-0.436999532286095,-0.137168189228074,-0.146830538589958,1329352
-1.32400921503537,1.11401432664074,0.134413118846779,-0.134360764018675,-0.301684035859434,-0.257099687708397,0.646064193538173,-0.192184946351637,-0.155123448015106,0.0991103001940848,0.250628835698867,0.742466834199023,1.13319621809299,1.08027393011896,0.0865043014441916,1.76222809387385,1.09256331235578,-0.216241603892789,0.943785090101345,1330263
-1.15899980052833,-0.0869424199319189,-2.1722085250791,1.25057006944395,-0.624304894917595,-0.393220052967915,-0.704487026130707,-0.738475598141916,-0.214273270017832,0.681715022895367,-0.495545353757866,-1.71073490853578,-1.02499854285685,-0.215116357389035,-0.164578130168639,1.00510847294593,1.03917137625539,0.133729439955964,-0.437699595747025,1364384
1.10959173052513,0.267394937414917,0.104871742006147,1.10566573662016,-1.00684199009665,-0.379800968366057,2.15509631814355,-0.579672031204874,-0.212505528392838,0.619356506450853,-0.599616632359814,-1.32775776982172,-0.912428002598672,2.15584226012109,0.340793868065672,0.911151617805222,1.29776595873764,-0.368225721825349,0.086866099613722,1386095
-1.33133499214597,0.343023741430195,0.799945555530848,0.0985346144759677,-0.99112927676932,-0.243012190914358,1.41862515869654,-0.863739352638026,-0.214366262084895,0.81869629415225,-0.815338761696243,-0.418673264971931,-0.81974381784765,0.72000559275471,-0.449781165100985,-0.997505597573056,0.776506309095846,-0.0354903546320259,-0.225051615461074,1458656
1.48871148548033,0.307106692979624,-0.388427243438695,-0.135085486804,1.60757669134873,2.59169967690543,-0.990178030901006,-0.154037467883655,-0.0749135892207045,-0.368129111522591,0.135372383655586,0.395554460867091,0.795357571427787,1.19730543733978,-0.413148764026024,-1.28498092882061,0.376204277727048,-0.322530273826074,-0.661163445510947,1485662
0.264573856819893,1.01810474913304,0.25471469345142,-0.385077896378779,0.0903408231982517,-0.358246028602882,-0.729174903859793,-0.148813492959026,-0.133144177620331,0.161342508326495,-0.175229954504821,-0.476693732102679,-0.177235070815684,0.445771770629034,-0.049229938354165,-0.477800126817239,0.0592829661325255,-0.35378457632153,0.294675789439026,1497807
