"lemdfirst_prc_original_shape_Flatness_250","lemdfirst_prc_original_shape_SurfaceVolumeRatio_250","lemdfirst_prc_original_firstorder_InterquartileRange_250","lemdfirst_prc_original_firstorder_Median_250","lemdfirst_prc_original_firstorder_Skewness_250","lemdfirst_prc_original_firstorder_Uniformity_250","lemdfirst_prc_original_firstorder_Variance_250","sub"
-0.4623670994657,-0.496490057859436,-0.237287519244161,0.80196932394393,0.0415903939335703,-0.385132602308816,-0.421979102367527,1916742
1.37700705184394,1.72574657444834,-0.696630714874909,-1.56304947525988,-0.170063623531819,1.1662130972487,-0.360994063645002,1980052
1.63032286950499,-0.718633382061856,-0.561367859255076,0.813360647768199,0.265249528274647,0.386826064970737,-0.437024455490391,1926770
0.0217609510748518,-0.622362736893239,-0.116989360832238,1.39701518894097,1.03810695056701,-0.278779010239079,-0.516302811620874,1979045
-0.395939666445105,-0.535841825975262,-0.704243881029524,0.837349366392485,-2.26502972854089,0.485325753615525,0.0121951851912542,2196212
-0.237738205342645,-0.515617559586213,-0.619717470375289,0.867143473288631,-0.828000832758114,0.627708959851072,1.65102644064507,2393207
-0.752260725158333,-0.531718547024396,0.213032172447712,0.761394464357533,-0.0334983049666023,-0.490485779853169,-0.386641424986461,2146138
0.909120020681207,-0.291524181297379,-0.559111152682734,0.118683983325074,0.741340737800294,0.428000754581355,-0.543371070736215,2228399
-2.18358983681797,-0.659923694899941,-0.41108797940707,1.44669127110845,1.15876938409511,0.175890038130638,-0.546365531506698,2144796
0.592483730435698,-0.559951987111238,0.100647022322393,0.762957467645823,0.958528939618701,-0.48072028562526,-0.488929158768281,2234271
0.300651962068788,-0.511841063691595,1.18432133906422,-1.16090034510592,0.399572308289997,-0.958982146872687,0.201640402748637,2296332
2.0424851190512,-1.14629809197799,-0.818676429646128,0.985693890854412,1.21467174978714,0.991166900390286,-0.570255790437565,1684230
-0.648442907020276,-0.411952592587916,0.286768419288439,0.0309646510835358,-0.391208678950325,-0.856399820981951,-0.191710835464818,1720713
0.484925006428526,-0.611650515263535,0.434995086531798,0.0227548403025752,-0.211152299346854,-0.854203696455525,2.65284045256027,2186951
-0.150093691221457,-0.503671285149518,-0.129630073870323,0.76434990801648,-1.73523119795298,-0.00655102053974195,-0.11414242581373,2439458
1.91474410892739,-0.314692475092777,0.125546378091873,1.28901871949609,-0.160781160776281,-0.732453852385349,4.71026952808917,2135748
0.393879047941912,1.56402049341272,-0.17800266646018,-1.23706661282543,0.456909104105512,-0.512603038598629,-0.460499155044163,2141116
1.53844019720649,0.743813029816946,1.75725486746161,-1.12308904589613,0.594693201872491,-0.351842932811132,-0.098292388002533,2108003
1.12472467021306,-0.526710676119591,-0.166476602012483,0.694350004398811,1.10623912761874,-0.221130213880622,-0.530305427964851,2006164
0.686621011673155,1.02021476200649,-1.13918025935137,-1.56949079854791,0.357809143576298,2.98045618394499,-0.583485106453084,308862
1.40288253780765,-0.376488492046076,1.58104653377893,0.597642300472125,1.16660085705973,-1.26902199332466,-0.312319126131302,1085983
0.690574061559542,1.51180204353747,-0.772761545833437,-2.16765348030916,0.87397295331782,1.36619202824996,-0.566811153564095,2004451
-1.10839304691755,-0.339287746344768,-0.599046636195722,0.811563488060662,1.04958674298797,0.686793308419414,-0.55733161885486,2359944
-0.354370749371292,-1.65420495023245,-0.999014444991557,-1.51603586553292,-2.48297632618177,1.57825527276766,-0.243108619738413,2069079
