"lemm_prg_m004_249","lemm_prg_kurtosis_247","lemm_prg_gradz_242","lemm_prg_v42_238","lemm_prg_grady_238","sub"
-0.330792052618933,-0.153057642699699,-0.741990905705072,0.976082071627879,-0.108914741229189,1085983
0.31473853824242,-0.269400107260805,0.60734750110246,-0.988433773524551,-0.0600751765110555,1125173
-0.184269297971046,0.295861041455387,0.869114564407603,0.918557786238319,-0.629684808312812,1154608
-0.341541569921177,-0.00176163310297141,-1.01890153770957,0.937981245415809,-0.939581498279607,1181124
-0.304345629382531,-0.529552319822421,-0.302671682814449,-1.01301068822797,-0.192735042084618,1183075
-0.316254397315216,-0.523838332281377,-0.711154080901233,-1.01301068822797,-0.103488976090841,1232870
-0.00891463256705604,-0.542934815374924,-0.193990132631662,1.0307133750783,0.143979562932263,1279943
-0.283046003952979,-0.417437350700544,-0.627771382639723,-1.01045219540961,0.0862502410563863,1329352
-0.282076938721584,-0.467981796347719,0.433400377366441,-0.97960810735925,-0.283884066702371,1330263
-0.341300793876328,-0.496908986333961,-0.116690831528462,-1.01301068822797,0.164896042379976,1364384
-0.327703068552522,-0.384971029636053,8.26832098583172,0.665593298803165,1.97360027887575,1386095
-0.296024274256327,-0.523361887446544,-0.51669058286389,1.03052580862609,-0.179204390516526,1458656
-0.311535704206153,0.55829453274568,-0.136446808297588,-1.01301068822797,-0.196277373997583,1485662
-0.346521297829036,-0.250923595272946,0.107050633982883,1.01037283537171,-0.190546006431251,1497807
0.516984095795468,-0.521020486945591,-0.392282879591705,1.0307133750783,-0.0275169804869547,1501387
-0.358576931683769,-0.434615865622943,0.000281230468387598,1.02388578912071,0.595938237046588,1518948
-0.284723402144983,-0.512361054178514,-0.502593672140367,-1.01301068822797,-0.0650262692856753,1526417
0.558513344528951,-0.274273742777482,3.64858845432412,-1.01301068822797,-1.34089718724471,1565177
0.0993398170339549,-0.461849928900967,0.818476306941913,-1.01301068822797,-0.152188919048456,1606693
-0.0253792089934193,-0.526552106510357,-0.402238495373068,-1.01301068822797,-0.437554462658888,1612262
-0.141164142023291,0.207223657021514,0.946771332955973,-0.949605107620345,0.809922415739927,1614566
-0.0695147913355295,-0.121037849819571,-0.188714353322459,-1.01301068822797,-0.227702829763916,1644034
-0.254345345389091,-0.174412251666825,0.00202405469195996,-1.01301068822797,0.272898856802723,1668599
-0.314474082363815,-0.534423996460217,-0.641829699652351,1.02952585383291,-0.229900299499214,1671370
-0.305935556916994,-0.525501762874202,-0.413420221820686,1.0307133750783,-0.218119252754596,1684230
-0.314525294607523,-0.538938008762024,-0.309866388522095,-1.01301068822797,-0.0805061560092732,1692385
-0.214737135694968,0.378361317314747,-0.14675829407262,-1.01010354162298,0.343995144249502,1720713
0.100560512306566,0.233309221974932,-0.56532850888717,0.965833246084448,-0.453154214211784,1738800
-0.141386479548924,-0.464364616358097,-0.753918644578719,-1.01301068822797,-0.13497810988414,1740845
-0.325135630730066,-0.265956356854638,0.220423345793373,-1.01301068822797,-0.174955883817374,1742294
-0.352084349417411,0.0489905661059448,1.33135320983461,-1.01301068822797,-0.436451669904656,1767700
-0.292715276043708,0.382965227677619,-0.291681774400453,-1.01301068822797,0.164675365510159,1768972
-0.197695427310749,1.13054018871667,0.318670223558032,0.95700275016786,0.246931962062959,1889409
-0.209777635297653,-0.243735855915598,0.315162242296855,-1.01301068822797,0.476376188656268,1915938
-0.272487738088748,-0.492756326123627,-0.229221396768053,1.02761010643553,-0.358206648230616,1916742
-0.351700729366061,-0.539970009048785,-0.0297513288912044,-1.01301068822797,-0.279350909442779,1919296
-0.352946133889968,-0.535322273602254,-0.257315613424256,1.0307133750783,-0.206545926903477,1926770
-0.269093319994848,0.761867572763393,0.998204799281136,0.937660171521351,0.267740251835337,1938156
-0.132167188024269,-0.477816912855437,-0.0918129202619496,-1.01301068822797,-0.459494319897751,1938561
-0.28789258365734,-0.526863931056931,-0.338437066074632,-1.01301068822797,-0.172755097545936,1966316
-0.346714131936333,-0.530558573435434,-0.341896628668527,-1.01301068822797,-0.254625273163925,1967281
-0.111918998464731,-0.541813437589659,-0.0402987156913507,-1.01301068822797,0.024659478495427,1973544
-0.211719288427743,-0.535035077163885,-0.444331750316734,-1.01301068822797,-0.17216679780849,1975401
-0.284642710386464,-0.521217635435042,-0.432223123519611,-1.01301068822797,-0.20751459644967,1976407
-0.332402183188814,-0.441430530096896,-0.647619630156103,-0.933766853378072,-0.130060032199716,1978972
-0.364483928177354,-0.489443331144582,1.93696618508417,1.02157477154319,0.202566642840094,1979045
-0.313966706711116,-0.149908168706228,-0.196517751029655,-1.01301068822797,0.0484085199968522,1979422
-0.329509948259452,-0.520637159204447,0.366390042142771,-1.01301068822797,0.403537813831017,1980052
0.209239389180147,0.0698813028340223,-0.592605006217991,-0.964781211807764,0.447463863136947,2001182
-0.333707656096195,-0.535993416056897,-0.465037592689549,1.0307133750783,-0.0918109687256235,2002465
-0.218668095118647,-0.537707581626241,-0.281323848678816,-1.01301068822797,-0.0931080649577896,2004451
-0.202709574347704,-0.539078377367872,-0.448065847303343,1.0307133750783,-0.192223576392128,2006164
-0.0986987266244132,-0.513214382666199,-0.66014189459171,-1.01301068822797,-0.330750378129485,2007309
-0.302742701752217,-0.502681159865895,-0.460087055177116,-1.01301068822797,-0.171577695152078,2009915
1.70755950355201,-0.491810225604191,-0.291076282788958,-1.01301068822797,-0.180001319007335,2010259
-0.0381370121012666,0.115684621876178,2.166087832414,-1.01301068822797,0.0333944583552402,2010554
-0.323824965383624,0.612908202530821,1.13017372321616,-1.01301068822797,-1.28658127236446,2026671
-0.275658846294268,-0.400093063695679,0.546180600686662,-1.01301068822797,-0.227282466917062,2033049
8.22788752533946,-0.505431006187712,-0.292065475106232,1.0307133750783,0.0331824969965831,2034136
1.20347677151823,-0.513103692884812,0.464066887316566,-1.01301068822797,6.8384779361505,2040495
-0.344095980161351,0.633712845769191,0.488857635404076,1.00337258493373,-2.35498369722671,2047354
-0.334948276956683,-0.530992715751431,-0.471863591831453,-1.01301068822797,-0.242819610209916,2051378
-0.310098273773458,-0.527497039509531,-0.376112735160756,-1.01301068822797,-0.313347796809194,2055667
-0.357934906208735,-0.133616422997428,-0.182556022009643,-1.01301068822797,0.225728083522922,2057358
0.135537915184805,-0.512515358699147,-0.0404011116359483,-1.01301068822797,-0.498935505083427,2059713
4.42679602698056,-0.51076098294061,-0.542982087380211,-1.01301068822797,-0.382838934353269,2069079
-0.258467710692664,0.494164844304399,-0.0640011965933379,-1.01301068822797,0.0635434796419658,2070958
-0.13734365758654,-0.51758199685734,-0.331906479632894,-1.01301068822797,-0.295294306121073,2072215
-0.0289747165918059,-0.526013607238744,-0.422849391317904,-1.01301068822797,-0.426085118080905,2075832
-0.301805480844517,-0.531361798073677,-0.429498306259296,1.0307133750783,-0.346232932448495,2075846
-0.299379076213463,-0.361758141483706,-0.19924511663696,-0.950685011285996,-0.220589409738038,2076301
0.0111991365558185,-0.0202207889274954,3.24475382702415,-0.989295287517539,-0.197271030308798,2078198
0.432265705159255,-0.39346883231093,-0.326895540424941,-0.997258123396856,-0.0930972077027808,2078899
-0.345926969137595,1.83065562316325,-0.118664296868665,-1.01301068822797,-0.209513339384409,2085349
-0.0319312358745859,0.6738647109203,-0.263805596117351,-1.01301068822797,0.783316423012338,2086044
-0.331532282863246,-0.528030798746702,-0.187309599225337,1.0307133750783,-0.232477557071234,2091555
0.17889103523451,-0.428063721531915,0.0736213102390413,-1.01301068822797,-0.0425486359547156,2092954
-0.246529680707215,-0.378300592069001,-0.302435976825292,-1.01301068822797,0.0148811355287258,2096627
-0.0545740928931878,-0.532939448079154,-0.107828100185648,-1.01301068822797,-0.198927197118308,2100050
-0.339547724600176,-0.512473895099821,0.101132690037403,-1.01301068822797,-0.0868391222942137,2108003
-0.127148950447257,-0.5157173748585,-0.409611925455525,-1.01301068822797,0.0600899006215742,2109902
-0.229069572546465,-0.108987894908348,1.77996599420982,-1.01301068822797,0.641626101796581,2110540
-0.308048780639947,-0.486137706926685,-0.495970736739447,1.03005325748679,-0.300819947973126,2116787
-0.315938009894898,1.02851457986627,0.747620985961521,0.962646679883864,-0.447772691824721,2119177
-0.330525328720655,-0.164974755054175,2.73761025828487,-0.738696076905073,0.557591181235481,2131601
-0.348558524936316,-0.234911514871105,-0.0324963980475058,-1.01301068822797,-0.308847466775366,2132424
-0.165628109288802,-0.226422686519874,-0.318817806512742,-1.01301068822797,0.0594067666492707,2132982
-0.286256433739878,-0.215206041791503,0.0916348571838343,-1.01301068822797,-0.195058628647628,2133204
-0.285368356457912,-0.524534838623249,-0.338610407325185,-1.01301068822797,-0.167335477651806,2133380
0.514382291863526,-0.53387253719863,-0.31999229086358,1.0307133750783,0.65206885300686,2134220
-0.308708670902547,0.137357573244256,0.61300176812291,0.921070665915045,-0.957139995311326,2135748
-0.365765652224908,-0.21906873877354,-0.0662031903581196,-1.00419202991813,0.16840122928108,2137799
-0.109417139821022,-0.335883975508657,0.0297410391905632,-1.01301068822797,0.0134877861577099,2138375
