"mkm8d_ctvper_original_shape_Sphericity_249","mkm8d_ctvper_wavelet.HHH_glcm_Imc1_248","mkm8d_ctvper_wavelet.LLH_glcm_JointAverage_228","sub"
0.0158421053703826,0.277076353483023,-0.731126003023081,1085983
-0.858247149825437,-0.307488938816579,-0.7639751751576,1125173
1.77112991594406,0.817435693855481,-0.0801348031627843,1154608
-0.119052065307708,-0.868779625934155,0.590853768071615,1181124
-0.481428769758493,-3.29342876032182,-1.0130893445727,1183075
0.27629413978159,0.152735291221631,-1.08340324411281,1232870
-0.533778645389151,0.295171691555209,-0.633642693206242,1279943
0.0412918027578702,-0.463113772589296,-0.137917084335335,1329352
-0.3371789917031,0.326070212887958,1.62531516375248,1330263
2.77727042251111,-3.23407582816028,0.368340207213491,1364384
1.73485700874195,-0.0947487013380178,-0.164393287534023,1386095
-0.718554912253947,0.129768868546293,-0.279156542654069,1458656
-1.1805596975398,1.16527526986982,0.646817595657109,1485662
-0.0244077183150048,0.48796091409944,0.13978068857878,1497807
-0.188007722655309,0.150588158418058,-0.70016210106629,1501387
2.08219795640244,0.370998652796618,-0.972817888770183,1518948
0.314605161956758,0.293535746924122,-0.516147115842344,1526417
-0.350234429526118,0.322702320912641,-0.0792072688038909,1565177
-1.5658102325665,1.12850887949685,1.28979812366305,1606693
0.624690850246987,0.815171196126048,-0.566733424499278,1612262
0.195535786923866,-0.434990380408563,1.00929865700437,1614566
-0.67256874186939,1.22630877772089,-0.111636760412293,1644034
-0.890069923186857,-0.942148945319542,-0.867841084049,1668599
1.2491515961538,-0.888008191721696,-0.291575738270102,1671370
1.8972476581262,0.446949445084268,0.311615634886595,1684230
-0.351890318749218,0.93137855745758,0.0349540551937687,1692385
-0.452369735427332,-0.169647898648808,0.328118207631711,1720713
-0.25651334149228,-0.114602041041957,-0.837302497841686,1738800
-1.51668037796442,-0.121177486611939,-0.680910437423918,1740845
0.142407376047208,-1.719771833846,-0.910138234859624,1742294
-0.501020095691933,-2.04595359140154,-0.744015647397682,1767700
-0.837303757149521,0.450350908229129,0.569871676569367,1768972
-0.409450168919993,0.517735098089399,0.93610497175485,1889409
0.0877113779781523,0.108209126498396,-0.610455191676079,1915938
-0.630721973386332,0.584076820970665,1.62791619802258,1916742
1.8278893844243,1.38960330124273,-0.244302016861669,1919296
1.86760276649251,0.855451642020607,0.820984806195652,1926770
-1.019966701359,0.225576870517815,4.11285310156316,1938156
-1.11175247099657,-0.424018706124171,-0.0917416447312695,1938561
-0.192437690786326,0.239070643937361,-0.601539623578899,1966316
0.602775169957382,0.494590445386026,-1.06668685221915,1967281
0.556115040299761,-1.22966835753195,2.08542213273938,1973544
-0.245497293833724,-0.884729927913007,-0.838480418380757,1975401
-0.788377269286484,0.637188471953682,-0.706413693647375,1976407
1.08341429307083,0.37175391732301,-0.182167966331787,1978972
1.34848066317752,1.26197458842111,0.0820036066350277,1979045
3.41651767558533,1.50046460184286,-0.946293790047358,1979422
1.59509211066336,-1.04167698026843,-0.65271802951015,1980052
-0.726422379539646,0.465470824858575,1.45272274948811,2001182
2.06679382676215,-2.82956063603759,-0.420620364906589,2002465
-0.26924833528707,0.79293374414724,-0.607054838000475,2004451
1.22629724128375,-0.78326369728796,-0.797510068131791,2006164
-1.32026568430728,-0.514407726577754,-0.655311389889787,2007309
-0.536846771197054,1.03826081862735,-1.05864415123517,2009915
-1.17504995709326,-0.179604738414101,-0.722116387006215,2010259
-0.781501569781339,0.671064127623768,1.26458851183451,2010554
-0.605555281574611,-0.316561127604484,-0.33944308165513,2026671
-0.927638631404064,-0.400576543646616,-0.518507472563935,2033049
-0.938489937010057,1.30824986240715,-0.0826715372683943,2034136
-0.823401548561235,0.6201376465628,-0.79256576493141,2040495
2.33498216387781,-3.93945750886729,1.34809011958899,2047354
-0.796763235375155,-0.851032709643083,-0.920294001040696,2051378
-0.729018024538545,0.309287362896409,-0.50171180896756,2055667
-1.00628900264267,0.685604989064668,-0.849734534223133,2057358
-0.856637862399995,-0.68841313852187,-0.965503622304062,2059713
2.77607487695553,-0.917047783342114,-0.0509781104982583,2069079
-0.823792356798178,0.37022188264236,0.504607974720374,2070958
-0.748662596580261,-0.236949306548793,-0.728019228482974,2072215
-1.15128078696609,0.51581732337104,-0.818283549639578,2075832
-0.289542043015764,0.639733703690454,-0.803405174557535,2075846
-0.710630823427307,-1.03482484911326,-0.747270627533727,2076301
-1.06968589642802,0.720668879497343,1.97870231097658,2078198
-0.85275938874449,-0.749054726653752,-0.263687519707581,2078899
-0.778153605140739,0.130897854071426,1.01341880907863,2085349
0.150623947240178,-0.120637992698348,0.0991776629772108,2086044
0.0183330464635783,1.08963171086337,-0.686066890755869,2091555
-0.958344427478114,1.12194297266605,0.125556002131582,2092954
-1.2407642293597,-1.62437879046647,-0.241988262364185,2096627
-0.141782324315068,-3.05376443894046,-0.694017865765572,2100050
-0.842470148402222,-0.0763100609683528,-1.10540065543487,2108003
-1.22990141417903,-0.121771314332236,-0.718711738560233,2109902
-0.848231301154314,0.978478602559553,0.734550503439749,2110540
-0.225011528567599,-0.22447056439218,-0.606701391440707,2116787
-0.258930703250705,0.697716407487902,2.41045832064642,2119177
-0.0284206898095759,-0.358291722771491,3.39792516561438,2131601
-0.166025860783821,-0.589654788450495,-0.909506609743298,2132424
-0.976150151792935,0.483228372490303,-0.619432283249125,2132982
-1.29215143254127,0.815600169458737,1.20489592774025,2133204
0.286468633689351,-1.80008813969975,-0.452616022818319,2133380
-0.232169689117573,-0.619370781451309,-0.319047382180274,2134220
-0.606352243174752,-0.104844090603529,1.04012597020081,2135748
0.625046317252684,-1.29170658111858,-0.798542661828725,2137799
-1.29315845977273,-0.360496715829252,0.34695545963664,2138375
-1.60196723406449,-0.956536705137152,0.527966097709865,2138678
0.531119374641014,-0.671868821816911,-0.644603356297992,2139733
-0.694590216829242,0.392133055256428,-1.0041714330656,2141116
1.88385858674901,-2.63430188998318,-0.429549724942807,2144796
1.62963654183816,-1.59576698729516,-0.706768884182872,2145166
-0.87732349855586,-0.644753301089201,-0.842762067599988,2145694
