"lemd_prp_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_prp_wavelet.LLH_firstorder_Skewness_250","lemd_prp_wavelet.LHL_firstorder_Kurtosis_250","lemd_prp_wavelet.LHL_glcm_ClusterShade_250","lemd_prp_wavelet.LHH_glcm_ClusterShade_250","lemd_prp_wavelet.HHL_firstorder_Mean_250","lemd_prp_wavelet.HHH_firstorder_Mean_250","lemd_prp_wavelet.HHH_firstorder_Median_250","lemd_prp_wavelet.HHH_glcm_ClusterShade_250","lemd_prp_gradient_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_prp_lbp.3D.m2_glcm_MaximumProbability_250","lemd_prp_lbp.3D.k_glrlm_ShortRunLowGrayLevelEmphasis_250","lemd_prp_original_firstorder_10Percentile_249","lemd_prp_wavelet.LHL_firstorder_Skewness_249","lemd_prp_wavelet.HHH_firstorder_Skewness_249","lemd_prp_lbp.3D.m2_firstorder_90Percentile_249","lemd_prp_lbp.3D.m2_glcm_ClusterProminence_249","lemd_prp_lbp.3D.m2_glszm_LargeAreaHighGrayLevelEmphasis_249","lemd_prp_lbp.3D.k_glcm_InverseVariance_249","sub"
-0.36487524041309,-1.59237613673192,1.20127002877149,0.150240594307847,-0.0399745442531232,0.794067934403594,-0.348867732713699,0.0147628133845881,-0.350377053041594,0.760959112022329,-0.860857809195335,0.440968978913496,0.763362988009899,0.306910739319899,-0.925867112801014,-0.679653199957534,-0.359965687959812,-0.180914146132227,1.11889493044835,1916742
-0.0147490618225653,-0.790006466821003,-0.253520725130816,1.12694966257619,-0.0333454527596213,-0.537677456438203,1.97478059919435,0.728706118795381,0.519784882310211,-0.650455356308082,-0.242970499089487,0.620335007619527,-0.512446900531078,1.68250995574767,0.53181420817422,-0.708379175548309,-1.25511475883006,-0.714115189612945,1.07769474204279,1980052
-0.174213641190619,-1.1490354559539,-0.836119644642113,-0.538580025509186,0.053224748873943,2.40865000156003,0.226099460652996,0.601374146855332,0.170775522951967,-0.585214146755719,0.663154894453809,1.24554045050694,0.184849778554144,-0.186250888098597,0.670666206584909,1.31964181092221,4.72321606959296,-0.76534524480449,-0.407109289495982,1926770
-0.275420122280255,-0.282627471570762,-0.344992597501057,-0.780827209281783,0.0371663024560761,1.11200832379148,0.262454325786258,-0.0534383220147076,0.133568231059411,-0.766390534790668,-0.530868831932349,0.93781801311233,0.72474550372471,-1.0217121437206,-0.227759231373988,1.07786304684922,1.39581663626756,-0.835048660149054,0.0877271882725074,1979045
-0.322177737832376,-0.0124673678019372,-0.338139841031135,-0.537604678378367,0.00384778577562861,-0.71337468651404,-0.254408964346089,-1.20933967726854,0.286106985361464,-0.508137438841666,0.0984907698385437,0.321821876877053,0.692456087214836,-0.12548843750317,0.57725394743555,-1.58275351663856,-0.77000672772993,0.777109588108586,0.219805066574864,2196212
-0.335396343509326,0.750969160720422,0.379125726672446,-0.131967303258556,-0.284840778265198,-1.34374468856143,0.474354243296421,0.567402026871078,0.0251422727939717,-0.351578656676344,-0.516244554611632,-0.24569487373557,1.31064338919064,-0.836215791970496,-0.0968759910394066,0.0599219305169811,0.065016240101744,0.795170063867369,0.206764709526376,2393207
-0.308823988591848,0.722273960756195,-0.438598873617004,-0.339693917388915,0.18734947766608,-1.01433116533552,0.446586698884811,0.393709268198341,-0.213550648898221,-0.456636627517987,1.96565413514413,0.66624179538227,0.401214735811638,-0.797282280070776,-0.627478203285491,0.753741288337767,0.623170922246984,0.48801401336649,-0.441562742736877,2146138
-0.193364124408702,0.346563987424059,-0.378343542304834,-0.352906866492224,-0.25906869903432,0.127857437038214,0.311307535569643,0.175151751171849,0.163415104014378,-0.729720083404958,0.910907831937114,1.42897064357073,0.329212968685355,0.103832056396534,0.0296807503728599,0.798836474507863,1.97623214276985,-0.759221438096154,0.538751757512714,2228399
-0.249237876669437,0.0703482951377566,-0.507096636348569,0.511021982631285,-0.76538338359426,-0.539325560193173,-3.65496922255648,-6.42516056160328,3.88589757814417,-0.603797667977548,-0.577568522980102,-0.991270593489111,1.06587279277436,1.29348400723185,0.752323964649338,0.368259889515201,0.353554857460491,-0.776168727305053,1.16216357238868,2144796
-0.338516934183401,-0.0244915749980772,0.192025124670055,-0.479457658898087,-0.298105770116378,0.897176989330245,-2.98394199799972,0.301104563446813,-4.51258908638058,2.7484948806307,0.627046360469309,-1.16898463001528,0.802052016423927,-0.982618405530895,-0.516349226600953,1.11015178962601,0.624507230982965,-0.612792659145734,1.60297620681816,2234271
0.0615125584225297,-0.0391368053707738,-0.371927333062931,0.315276264684743,-0.122657272398929,-0.77736898092916,0.389943918146663,0.0554701805532761,0.20336279117541,-0.758497945768834,-0.844187794089157,0.635166611348423,-1.51807695142233,0.581288274808356,0.904861165436148,-0.170078145749837,-0.487485002024006,-0.751886978113923,0.672041196761795,2296332
-0.283031221874655,0.106064664539643,-0.86426543153455,-0.623064571812272,-0.305350390919586,0.986329632520315,1.09518781102625,0.270824293674979,-0.64647816172397,-0.692011352852632,-0.659375949799433,-0.986831243385575,0.907429849088119,-0.0272284352385705,-0.256499194619211,0.0962662168853497,-0.195988025007543,-0.684365303290875,-0.00153039698714838,1684230
-0.327833676851302,0.158326132285495,0.654075785218209,0.0943104128094717,0.235164285186916,-0.758786790397926,-0.261329361576438,-0.469817157276275,-1.28017371770493,-0.549606661128014,1.80393455119611,-0.988004672024262,-0.307794786009395,0.379913804083733,0.787168674763739,1.20187634060547,0.683541882921523,1.4858981149021,0.906156027789103,1720713
0.895281762108769,-0.0903107678014724,-0.272094159351466,-0.662280041266072,0.104471765023608,1.1247709649242,-0.555942483891806,0.188829025225843,0.337715277749135,-0.195306200948155,0.872751263141047,-1.17264892610233,-1.77024925391192,-0.676611730107668,1.55816892983605,0.930210206843581,1.41258368876411,-0.22080891837847,-1.68024508333864,2186951
-0.256932364269415,-0.116008334750418,-0.32534760698219,0.180323001624282,-0.15830915148783,0.569574223654703,-1.43827725596044,-1.14739385571739,-0.16172923931474,-0.316685615727027,-0.081534367706071,0.647929798177002,0.729534286021413,0.733840805927098,-1.9104844577274,-1.14851155353329,-0.321841810004166,-0.987604135044204,-0.215834110486495,2439458
0.582941932749147,0.229403796147641,0.0839564498166031,-0.302076779312525,0.483327136230349,0.00653279110834002,-0.537899138825431,-0.797001821224367,0.347445418363094,2.33410193171698,-0.0834745346241293,-1.20535099817052,-1.27878723668643,0.126702923564975,0.485295619502097,0.893918144526696,0.424553993509043,-0.0643548801719094,1.3462950944843,2135748
-0.288733972120368,1.23962989819147,-0.728715042125904,0.292854900102928,-0.529875689709458,-0.130579478161502,1.06235731895984,2.27403136551957,0.17862080212552,-0.759682591738695,-0.501396797138166,1.16095768426927,-0.404349170284661,0.477363089892526,-0.0334470887241494,-1.43946543036101,-1.53837209076581,-0.770923832658996,0.430190572846316,2141116
8.91532900282237,0.821229587830122,-0.661799264910325,0.0454335830839478,-0.254407187795971,1.71909421516002,-0.48263924076842,-0.750538723347537,0.113933447681483,0.0885641455611543,0.545408794612175,-1.02614980455875,-1.22647040639269,-0.605650556173993,-0.386834647257911,1.48945131992363,1.40079774977121,-0.31280092585972,0.342100843404285,2108003
-0.26477371404743,-0.422758704195236,0.135161761331188,0.624271045552761,-0.168387974935649,0.267076847902989,-0.146417759843597,0.0520374317585086,0.380249511542155,-0.349905187456283,-0.0671563771256633,0.624775435900944,0.784308149513892,1.69216408864803,0.673689409680494,-1.76914685935527,-1.92531952589736,-0.972149457891578,0.637305375930613,2006164
0.381557302693222,-2.83017070693795,-0.364783288881569,0.115423743668239,1.88008733272807,0.522130627506142,-0.603826157682674,-0.0871387460483673,0.112244764300411,2.96878376420041,-0.698516156671267,0.480244603273963,-0.271790969821746,-0.552770987623312,-0.992372237270268,0.46792274007159,0.10059195244925,-0.930954960780321,0.540974444889362,308862
-0.293856216419328,-0.0703417596298902,-1.04097114823348,0.115389019870941,-0.259106558779769,-1.16144962637647,0.217453494396728,0.280453231982693,0.113653630759403,0.677824623182339,-0.537795870017064,0.0470476679610911,1.12657055777124,-0.473246304417612,0.0213881219237831,0.539946610753106,-0.360236717825563,-0.595554335136304,0.636900699839314,1085983
-0.255695336500943,-2.93375865721912,-0.618664621631174,-0.0450825652451255,0.388496384674236,0.599303100833203,0.421686827359686,0.767483441816856,0.189195031623177,-0.136177145547567,1.02495713940646,0.862624760550895,-1.15221159021807,-0.162352996665972,1.34720347164059,-0.908571444917135,1.6100623193068,0.331870598037958,-0.533311619612099,2004451
-0.292730867850303,-0.407264322845198,2.86374870024357,-11.0581363634053,1.04652467191102,0.105905360250889,0.559866946783591,1.19764625481428,0.160392800377294,-0.23733435950742,0.672594530704677,0.852103141383713,0.569866160293623,-5.27789246262848,1.12259189045065,-0.00441220827356658,1.18564804261456,-0.756780823656621,0.0107437722778624,2359944
-0.173618953670336,0.409557010799047,1.45570360940788,0.343537688563874,-0.288524089612436,0.324036811997888,-1.67699074928044,-1.76461319863855,-2.09048061539262,-0.419356996360966,-0.265467014874085,0.474918034345572,-0.193412069283724,0.36245188284219,-2.58563661973983,-3.86954067321202,-2.27982215073796,0.686209740352891,-2.09851232561945,2069079
-0.322454577786269,-0.431141470521418,-0.671767033463509,0.326938477908106,0.00702858143873638,0.0684417623017531,0.868983008146049,0.041707543553792,0.26460708480575,0.126147101596268,-0.743415381422139,-1.20615663981995,-0.815051889057456,0.139994886218391,-0.168631874886135,-0.551218375571467,-0.731051599770624,-0.751071985760396,1.72031359628057,2059713
4.49474228664406,1.43567326661197,-0.210015791412837,2.31371218777902,-0.269464711669402,-0.00675165324993494,1.19527013080162,0.522377504534644,0.189289104783233,-0.36495859334183,0.511248701137857,-1.03431376806519,-2.85194049413617,1.81827765458054,0.894823607915677,0.790439829301479,2.58655395886781,-0.78917284022976,0.529277407206666,2294873
-0.258513106215095,1.11298189904462,-0.388644956987915,0.222697353443722,-0.144034156766607,-0.581760479844146,0.906638660391737,0.612666729671742,-0.405187646736768,0.204890371684145,-0.021522723238152,-1.09497002886523,-1.47769733196883,-0.564719703169698,-1.05544902745429,1.07545490272593,0.846496204992395,1.55218209274566,-1.40276968626329,2033049
