"mkm8d_ctvper_original_shape_Sphericity_250","mkm8d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm8d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm8d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm8d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm8d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_250","mkm8d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm8d_ctvper_lbp.3D.k_firstorder_RobustMeanAbsoluteDeviation_250","mkm8d_ctvper_lbp.3D.k_glcm_Idmn_250","mkm8d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm8d_ctvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_249","mkm8d_ctvper_lbp.3D.k_glszm_GrayLevelVariance_248","mkm8d_ctvper_wavelet.LHH_glcm_Correlation_247","mkm8d_ctvper_lbp.3D.m2_firstorder_90Percentile_246","mkm8d_ctvper_wavelet.HLL_glcm_Imc2_245","mkm8d_ctvper_wavelet.LHL_glcm_ClusterShade_244","mkm8d_ctvper_log.sigma.4.0.mm.3D_glcm_Correlation_243","mkm8d_ctvper_wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis_243","mkm8d_ctvper_wavelet.HHL_firstorder_Skewness_243","sub"
0.0158421053703826,-0.274644693201623,-0.638871626429642,-0.17076320905489,0.191478377714378,0.114702224060275,0.673844115457162,-1.35981006490597,1.05075677041356,2.72926726258597,-0.238942509916495,-1.31291776881452,0.341811097435666,-0.781790411488035,-0.41262036391514,0.857957069436343,0.376948742887234,-1.14498080005281,-0.879680409165778,1085983
-0.858247149825437,-1.7652478142864,-0.855776634652972,-0.132489455447982,0.0297558683243622,0.474276351340423,-0.628513789360121,0.715406659233433,-1.04522884557104,-0.454629375639627,-0.214976722282478,0.74260836828727,0.89475513427248,0.0694968217320611,-0.85010253460962,0.49532657336788,0.530511828852657,-0.318813752897192,-0.9477195270746,1125173
1.77112991594406,1.0369457944515,2.20054421378341,-0.1001411879896,0.0986907715617884,-1.67568745120634,0.87183326410037,-2.22141772142414,-0.00546393670519486,-0.218663479458281,-0.410337440222958,-1.98200347634985,-0.586611675256455,1.14370060706893,0.763060903611424,-0.727314102272183,-0.632590036857045,-0.156370861448186,-0.479150093385456,1154608
-0.119052065307708,0.926746564849801,0.136329169035982,-0.0456731708553862,-0.454451539793808,-1.24833429857901,0.896382222838266,-1.11996213407452,1.00229024866439,-0.430769164439457,0.360524484641227,0.0998185196880512,0.418099401687726,-0.0292845572684859,0.481731298277805,0.141932285149336,0.318727143865371,1.03265440020287,3.25254880734237,1181124
-0.481428769758493,1.03004500481697,-0.721809626098298,-0.146798165027367,-0.933568053625694,-0.355898252514253,-0.595340689581792,-0.142880795247426,-0.16838372259108,0.311363177183338,2.15269163968951,-1.43728140718721,0.466590194566173,-1.99392428694904,0.848249558375899,-0.525710184471335,0.932079681679684,0.0756486110306438,4.404221166746,1183075
0.27629413978159,0.522171675951583,-0.41297085023952,-0.195265046103014,-0.0197247444328355,1.11239577529375,-0.331300081956138,-0.488360285087319,-0.945068860688584,0.00864249623029613,0.371968747150147,-0.788561341749606,-0.362953143645008,0.675719018169253,0.81818241008435,0.501889682599209,-2.67659419784419,-0.569462848519783,-0.566037128061346,1232870
-0.533778645389151,0.127735905399899,-0.64113273538732,0.0928118216357142,0.0337390266895616,-0.744101030295489,1.79314716489134,-1.0554112879684,0.781556931159598,-0.321861129288066,-0.549202665267941,0.806099976722817,1.32730170339913,-0.934153719283623,-1.84430254604187,-0.890006232687915,1.22206246342753,1.34998409646993,-1.0862762619927,1279943
0.0412918027578702,0.372548763279945,2.4963654192963,-0.0748317570355276,-0.515738776796828,0.257018052347611,0.681924696102626,-0.653903932109325,0.556055113050388,-0.380389247819877,-0.310165663341986,-0.492719724398036,-0.692287628578236,0.648567982850591,0.0798663394722638,-0.415283063342604,0.215898398109145,1.56537574602143,0.459691995022905,1329352
-0.3371789917031,0.293329451303125,-0.270259042902768,-0.0896211075999812,0.0501844038672671,-0.908337780241439,0.804295493524323,-0.233470613729943,0.187760317890432,-0.434979251831744,0.174655132754605,1.29646301409177,-0.786913218903974,1.06273121443777,0.38638157316604,0.389162402837605,-0.501954908969354,-0.442986627303435,-0.156381097523832,1330263
2.77727042251111,1.17368410622465,1.17738088714004,-0.375194963769709,-0.195524886070745,-0.0916363025758967,0.881141686364688,1.09053925064433,0.911310724051134,0.448432511641211,0.391964680621897,2.91394217165659,0.956657183537575,0.360587049008241,0.842699645628225,1.06088711078091,-1.00521041517981,-1.26330547533061,0.735277864130957,1364384
