"mkm5d_gtv_wavelet.HHH_glcm_ClusterShade_250","mkm5d_gtv_original_shape_Elongation_249","mkm5d_gtv_wavelet.LHH_firstorder_Skewness_248","mkm5d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_246","mkm5d_gtv_wavelet.HHL_firstorder_Median_244","mkm5d_gtv_wavelet.HHL_glcm_ClusterShade_240","mkm5d_gtv_wavelet.HHH_firstorder_Median_240","mkm5d_gtv_original_shape_Flatness_238","mkm5d_gtv_wavelet.LLH_firstorder_Skewness_238","mkm5d_gtv_lbp.3D.k_firstorder_10Percentile_236","mkm5d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_235","mkm5d_gtv_original_shape_Sphericity_232","mkm5d_gtv_wavelet.HHL_firstorder_Mean_232","mkm5d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_227","sub"
0.289211297335162,0.69847015605371,0.108719902237419,0.438491185547583,-1.16990698827524,0.0695278331914649,-0.530801624873706,1.10620067850787,0.715895975336015,0.135023952302948,0.438026347061755,1.31084973967496,0.440083000104057,-0.196473160451283,1085983
0.066529927200454,0.962137579248856,-0.138349396036393,-0.616971923559181,0.00422423015923217,-0.131178771985982,0.0539574986757671,0.796438141055738,0.521571902734325,0.20350000942923,-0.931545505554975,0.949164688345049,0.411613260904939,2.53659970005657,1125173
-3.35126752455046,-0.8858295034978,0.208236632454295,-0.591160339339706,-2.43332396190247,-0.22712483146006,2.29199038004508,-1.6700560069843,-0.69538790505804,-1.14714750147094,-0.956037383179486,-0.286985049457991,-3.14105772986934,-0.345438225950366,1154608
0.0166248913851171,0.623014364482949,-0.25136324047468,0.565517414662271,0.26627074248841,-0.121992716102979,0.0240261084855333,0.822227092376877,0.346766674226843,-0.37063163917502,0.633815279636621,0.413981154496069,0.245767465260016,-0.354178991023272,1181124
-0.135148798021766,1.17941388477205,-0.133983852184687,0.0562249671803845,-0.38295524556117,-0.0593351887984986,0.553985156291691,-0.241603380840388,0.648894041530991,0.0328612933598687,-0.0791509102504508,-0.056234073392352,1.51433333302683,-0.280920066828498,1183075
-0.364712047001645,-0.643321885140262,-0.551771224699527,-0.635608819606851,-0.524567651675119,-0.0997585132625246,0.824568057900352,-0.347241854915511,-0.142697090878418,2.37186381485609,-0.869229876702008,1.08094109189478,1.19219244760736,-0.334292371596028,1232870
-0.000108063696548045,0.753640874637782,-0.41432707090047,-0.0578244490091066,0.406607190532297,-0.171056253018517,0.123499330778829,0.738301545200129,-1.63370896415095,-0.317125467848695,-0.270250961400609,1.17260163622685,0.317018219859579,-0.240292566060755,1279943
-0.00582576058452223,-1.48853422497875,-0.37550747207348,0.291144152502499,-0.299589039848914,-0.2078696141415,0.326916162244578,-1.60397004644515,-0.148866707770044,0.514807244065723,0.251638307621856,-0.811634171343278,-0.163193476102651,-0.309694565304702,1329352
0.0219025007323198,-0.447657071602672,-0.422981872512511,0.578717353506233,0.0948418557446716,-0.147583979859929,0.247620954892419,-1.37603671622577,0.686844382874637,0.0890825491371548,0.683556730635638,-1.37957625610034,-0.097416193939708,-0.344694710924924,1330263
0.711975106107061,0.655066831636685,0.0832518604225968,-2.2080529353342,1.29130739209677,-0.348711557491336,-5.19433619534457,-0.578075999521888,0.612656366721327,1.11296509957172,-2.21883335653621,1.18466733115558,1.23972386392716,-0.102118974631925,1364384
0.441332361384663,0.363635750342831,0.177265176673696,0.707043404405351,1.71210521917249,-0.198850910553017,-0.117105272202792,-0.943475186393943,-1.25738025593705,0.0292812928095703,0.934142122086207,-0.064233552297078,0.760955511581204,-0.33011959277,1386095
0.202436961189173,-0.362001457343579,-0.170006003077244,0.250286887547625,0.664799602215913,-0.405385143691875,-0.0776126145902627,-0.982195069017342,1.25421010754938,0.00583625482832147,0.196265151272119,-1.51061597262588,0.0372370346241215,-0.276180855955638,1458656
0.00469170491104245,0.146635415210695,0.14408314522656,-1.78153957795517,-0.433611103849585,-0.114264702700715,0.461631270719455,0.532727165187558,0.852137552326123,0.300304632789336,-2.2499714472648,0.233049780442531,0.261791216261413,10.9182852404107,1485662
0.0768195260494305,-0.378308628064865,-0.294360922474118,-0.14932718237459,-0.184567935381564,-0.1095815158179,0.00103846238641446,-0.213830036761333,0.333651057730958,-0.902817250009894,-0.368877596582276,0.0669437829039815,0.492525915910187,-0.341610475164562,1497807
0.108852980836871,1.46732281128987,-1.6514522489384,-0.841419338755397,0.071288993281065,-0.140174545019486,-0.0391768884513004,1.70581052643604,-0.277178346380705,-0.539028068803443,-1.15082002906382,-0.762575465046688,0.0563875455633533,-0.242974925529865,1501387
0.123458062211049,-2.11439199153579,-2.3180087025006,-0.301982230524531,1.5292259443176,-0.333235988827662,1.31522651650913,-1.33821568673436,0.487098949329976,1.30323159940683,-0.497739018792808,0.362471577361061,-3.36797875405744,-0.307284069258475,1518948
0.95532882481094,1.18685892917443,-0.469055416858491,0.421809231988011,0.0885211807755433,-0.0220933389595409,0.149376857019033,-0.349201686809449,0.543033758859211,0.286770576087095,0.419706113970654,0.343249255736838,-0.0267425570340706,-0.346190936881355,1526417
-2.34887045956203,0.353180363437608,0.480385769601105,0.320149239268126,-0.667166213376648,0.456305100343052,0.44627868340532,1.23937153475419,-0.795033554051885,-0.370247725823415,0.259029161093805,0.109079196820675,0.497223921846156,-0.355813405103974,1565177
