"mkm8d_ctv_wavelet.HHH_firstorder_Median_248","mkm8d_ctv_wavelet.HHH_firstorder_Skewness_247","mkm8d_ctv_wavelet.HLH_firstorder_Skewness_244","mkm8d_ctv_lbp.3D.k_glcm_ClusterShade_240","mkm8d_ctv_lbp.3D.k_firstorder_10Percentile_235","mkm8d_ctv_wavelet.HHH_glcm_ClusterShade_234","mkm8d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_233","mkm8d_ctv_original_shape_Flatness_232","mkm8d_ctv_lbp.3D.m2_glcm_ClusterShade_232","mkm8d_ctv_wavelet.LHH_glcm_ClusterShade_231","mkm8d_ctv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_226","sub"
0.125859156212124,-0.103990142395918,-0.0423023829953198,-0.480251541492552,-0.519180816155404,-0.178742637278603,-1.32616375872114,1.30881026026862,0.500720340243082,-0.113608100170028,-0.118931179951452,1085983
-0.5443418700614,0.449884124835841,-0.264825607980824,-0.237024517787079,0.425973575636806,-0.0376247091934047,0.070703099615362,0.207712242144571,-0.283395478596158,-0.0817956703116811,-1.19755134559594,1125173
3.06448838340075,-0.386122360624479,0.418278338933418,2.56808164947707,-0.695338675610691,-1.05317182042747,0.125884958001234,-1.77978312813069,-2.8174218867631,0.365724987020521,1.41376298220236,1154608
-0.109072304810197,0.0145393756467545,1.31958790509809,-0.256069490349931,-0.481291438090644,-0.0217988119379319,1.43768472241321,0.947046439148062,0.528152669153757,-0.110805605592911,-0.559330816899335,1181124
1.0454089767606,-0.108563966925502,0.0969754239217436,-0.737903752441441,1.12970985257614,-0.165103287086733,-1.15623421756355,0.498026448452127,-0.586862271461418,0.171310119885794,-0.591831166275723,1183075
1.30616976869075,0.307420939307274,0.825558776752707,2.91827076330418,3.32639525599034,-0.0688141625118037,2.31548953233948,-0.040555282256636,0.350782228870861,-0.0891601427164561,0.989332986616941,1232870
-0.266561025096712,-0.0169789772990651,-0.0737243441439465,-0.352896587663332,-0.307668186070425,-0.140878161898997,-1.42740147527138,0.326442447809471,0.705714421065159,-0.232837360704676,0.082714622408403,1279943
-0.52550535533658,-0.359823517891488,-0.269148698846114,0.83011475281045,1.78859342804807,-0.0635627644973947,0.98854053375712,-1.12719639939352,-0.907588874513472,0.467410914496983,-0.867241703220905,1329352
0.58140609100201,0.0128738385973784,-1.48348531716644,0.622598149921744,0.138585610067901,-0.0663388517952667,2.95720154407595,-1.34905215456648,-0.784107837403973,-0.25977496440241,1.85630249352356,1330263
3.95855554863428,-0.316669424899973,-0.720747604389061,-1.18577665037847,0.463937430318142,-0.140439228122641,-3.42050785934626,-2.0016901349136,-1.48283872943354,-0.080978457420059,1.74830197483328,1364384
