"lemd_gtv_wavelet.LLL_firstorder_10Percentile_239","lemd_gtv_wavelet.HHH_firstorder_Skewness_235","lemd_gtv_logarithm_firstorder_Minimum_226","sub"
0.676725646775406,-0.179104763765554,1.07330508865772,1916742
-1.49255790776472,-3.21688731905783,-1.00203960135324,1980052
0.72273236586891,0.44440150715342,0.834437600971625,1926770
1.25892714322838,0.0107433507559749,1.32382163844686,1979045
0.67957987892552,-0.0280458814686603,0.206487085743922,2196212
0.63471274937828,-0.235410123994342,-1.16439261862007,2393207
0.746276754279735,-0.259797544417853,0.83671082576687,2146138
0.18572728245673,0.379658018489857,0.324321844111701,2228399
1.27443616600101,0.377374019975819,1.31439525186534,2144796
0.758365859544699,-0.252409816838193,0.835055285025025,2234271
-1.08020982497656,-0.213078812237162,-0.722277504007045,2296332
0.729571935760655,0.32665878102233,1.01828034712447,1684230
0.108615292158244,-2.34427070770951,-0.137893189227302,1720713
0.0964354262524103,-2.13981491045206,-1.42012127087552,2186951
0.75282963720071,0.057343892504735,0.844796245328238,2439458
1.12143369813831,-0.568467787313836,-0.9448031880945,2135748
-0.922612235124908,-0.0997694710608381,-0.650220593027098,2141116
-0.878787173831626,0.324451506905635,-0.52408961673739,2108003
0.763304316577254,0.179903348022417,0.83510659057683,2006164
-1.36762946477611,0.204714368214049,-0.934578960789166,308862
0.733760446543533,-0.127261237670588,0.734534279984668,1085983
-1.9183077226911,0.419944247047951,-1.32268696184921,2004451
0.685281891885157,0.645259706662699,0.797402339329928,2359944
-1.46744553428025,1.4778425521577,-0.947428063916922,2069079
-1.87011488288368,-0.474414200529568,-1.3216713032368,2059713
0.315199634394969,-1.04998516961492,0.575821992435627,2294873
-1.88393489166576,-0.043540043627829,-1.35354692880868,2033049
-1.37623816016858,-0.562631223891949,-0.896762367386741,1485662
-0.373244262158169,0.508129250073991,0.00365220029441646,1526417
0.456352005905295,1.65110408560659,0.571281175893275,1386095
-1.35283212208228,-0.448717083692862,-0.884372591016086,983079
-0.840824569454651,-0.245654736935932,-0.457502779295389,2132424
-0.283868361777154,-0.180961644396695,0.038076863241718,2138375
0.705022994083262,-0.0335407405672867,0.854301502396048,2490180
-6.91482794040622,-0.110949968349047,-5.66664694410316,2034136
0.698085770337416,0.146182125014565,0.780767910246621,2510402
0.196416844499558,-0.389547361078352,0.445711521477815,1330263
-0.991150924029624,1.08142459956557,-1.00698865679909,1768972
0.67797243462486,1.39043497997506,0.861518113687571,2306459
0.178106879417562,0.239975092963458,0.525995632279591,2181724
1.21733190385341,-0.0906690445229184,1.23511522225338,2217034
0.200384684084527,-0.208919699411971,0.589167745690187,2218615
0.165636835747079,0.32482861526433,0.397448962133043,92173
0.655034295480214,-0.649482471161489,-2.59321633182826,2414406
0.720033231016487,-0.0512864034347119,0.808834614733756,2381907
1.32254496163173,0.437691658223479,1.32858158958089,2002465
0.706835202166681,-0.321400787727176,0.771555001614708,2474709
0.674462905345198,0.441831141532828,0.913578248322305,2176530
1.22123531840703,-0.0462610838242378,1.2247164576476,1279943
-1.3890035957009,0.152295041100543,-0.897682033868923,1976407
0.187233361173087,-0.201730142613537,0.465086432840891,2250836
-1.42262033844683,0.0417913488793846,-0.926471316343451,1915938
-0.316689733765707,0.0692134231907462,-0.00542952260053863,2133380
0.688250038802632,-2.64724947250493,0.848147116753119,2271329
0.682463274670069,-0.0747541791782504,0.869991684156668,2286108
-2.71396940901653,-0.331585633794067,-1.74567237706579,2040495
0.200338773516921,-0.0227525086186803,0.421217121194512,1125173
-0.927839234993335,-0.00108242687736413,-0.907666951766939,1767700
-0.340631277308049,-0.184627107506734,-1.26348617398405,2138678
0.679099298239006,-0.654963246475016,-0.125040389330056,2443354
0.715321454649782,0.238650054596929,1.0900631142786,2234422
-0.351398078688872,0.277272502085719,-0.103721305444745,2151024
-0.881103602787959,0.383904881185878,-0.522888237208028,2057358
