"lemd_ptv4_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_ptv4_wavelet.LLH_firstorder_Kurtosis_250","lemd_ptv4_wavelet.LLH_firstorder_Minimum_250","lemd_ptv4_wavelet.LLH_glcm_Correlation_250","lemd_ptv4_wavelet.HLL_firstorder_Mean_250","lemd_ptv4_gradient_firstorder_Kurtosis_250","lemd_ptv4_lbp.3D.m2_firstorder_RootMeanSquared_250","lemd_ptv4_wavelet.HLL_glcm_ClusterShade_248","lemd_ptv4_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_248","lemd_ptv4_log.sigma.2.0.mm.3D_glcm_ClusterShade_247","lemd_ptv4_wavelet.HLH_firstorder_Mean_246","lemd_ptv4_logarithm_firstorder_Maximum_245","lemd_ptv4_original_shape_Sphericity_244","lemd_ptv4_wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis_244","lemd_ptv4_wavelet.HLL_firstorder_Median_243","lemd_ptv4_lbp.3D.m2_firstorder_Kurtosis_241","lemd_ptv4_original_shape_Elongation_240","lemd_ptv4_wavelet.LHL_gldm_SmallDependenceHighGrayLevelEmphasis_240","lemd_ptv4_lbp.3D.k_glcm_SumSquares_240","sub"
-0.159523040598097,2.0199007560868,-2.31119727326799,-1.47533210804618,-0.899861633594201,-0.164981928566791,-0.766733308790841,-0.215380001995735,-0.237657156090014,-0.498737636466453,0.26321663672628,1.10419109963101,0.571454240928398,-0.500703338257527,-0.343209189838415,0.483441064303227,-0.27094848227626,-0.611174036326605,0.574646564034201,1916742
-0.152372362804785,-0.532009176816903,0.416104755263348,-0.220808847071782,-1.8743556886878,-0.160338162899969,-0.0188599088120509,-0.296752182329126,-0.103044656499328,0.939316104910278,2.34795607778404,-1.65538786092367,1.03379883111114,-0.172418961841507,-1.94357031884859,-0.288852199646247,0.921205875248646,-0.0310277898028121,-1.44188997183259,1980052
-0.109681222766247,0.200045475205503,-0.296236955096837,-1.62848073840685,-1.09095831929111,1.0832351015654,-2.20739721351435,-0.0128929824916805,0.109533683727018,-0.213970660578011,0.431208897355872,0.582050256996116,-1.59105426961776,-0.213997178942517,-1.71283417029553,1.02753506216055,1.49546046123222,-0.0625572938234115,-1.78876784641806,1926770
-0.157023157995526,-0.978398599937956,0.431043404424941,-0.399002860069577,-1.88373650446333,-0.348178390249314,1.39171730887319,-0.724678966045959,-0.187815464254374,0.0223738843113803,1.69038572107372,1.29862168214357,0.224530846125654,-0.214326094364747,-1.34947155712629,-0.725746051418148,0.879666809400994,-0.559818963954264,-0.945144228519843,1979045
-0.166093097768952,0.845593665254263,-0.245258706781333,-0.0391552767403326,0.867861505695976,-0.215239922314613,-0.862485875614249,0.101081761739352,-0.241500831565878,-1.06895127976348,-0.79607148697942,0.825223183800438,-0.0910372067284455,-0.288864748802583,0.57448518467252,-0.0967055157514901,-0.022962400544767,-0.321051166117714,0.178957053254086,2196212
-0.162285257758448,0.565282680058635,-0.137697295320552,1.19107455646312,-0.463069755864604,1.93485266266975,-0.271843043777398,-0.858633783993933,-0.237308759647107,0.0805226438810819,0.665354661073651,0.615419385683228,-0.0242523256670127,-0.182330514417963,0.384835992810208,-0.421387486229133,-0.440936289414259,-0.110062069301563,-0.0381411546815719,2393207
-0.163203300071712,-0.974683146189556,0.879613795373973,0.510907686711056,-1.85532559184454,-0.744012790148906,0.305074818219798,-1.4989114462308,-0.199436908730669,0.265587786353135,2.31078213327635,0.602114743271369,0.342496756023108,-0.474359717444152,-0.496699466783813,-0.40598562778003,0.290404457345692,0.213086157357821,0.316606059478903,2146138
-0.149577361419342,-0.398403310271915,1.20704461496602,1.59128994895598,0.270356147499667,-1.09064369114,-0.492624765568298,0.300833776880232,-0.200273268014559,0.0198814712235528,0.0111984247112238,-0.138330182312129,1.45451027583422,6.99802877757197,-0.0908046548886293,0.0436961253664227,1.17375466782671,-0.754807176799438,0.737224166490093,2228399
-0.145616176304408,-0.991350881751847,0.363940340874598,-0.545416240351332,1.25218343139766,-0.268836032645508,-0.860431784211554,5.54150719679711,-0.120706903791389,3.1132098640752,-1.87535701037112,1.2541750814941,-0.646169568238373,-0.500904090581053,-0.504687020793484,1.20682523655888,-1.54506850351632,0.563018003116754,0.0240746967333078,2144796
-0.14436256298311,-0.278627438757833,-1.38427876056328,0.297930314748345,0.724114630227273,-0.708757850500851,0.77107599030167,1.35817550453927,-0.217262615798904,0.134030766882513,-0.862115046614227,0.786409188380005,0.860252148694573,-0.505341987785053,0.463505184012215,-0.742412190078259,0.0230135048801359,0.307794506659498,0.702535582831868,2234271
