"mkm8d_ptv2_original_shape_Elongation_250","mkm8d_ptv2_original_shape_Flatness_250","mkm8d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm8d_ptv2_wavelet.HLL_glcm_MaximumProbability_250","mkm8d_ptv2_wavelet.HLH_firstorder_Median_250","mkm8d_ptv2_wavelet.HHH_glcm_Correlation_250","mkm8d_ptv2_wavelet.HHH_glcm_JointEnergy_250","mkm8d_ptv2_lbp.3D.m2_firstorder_90Percentile_250","mkm8d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_250","mkm8d_ptv2_lbp.3D.m2_firstorder_Kurtosis_250","mkm8d_ptv2_lbp.3D.m2_firstorder_Variance_250","mkm8d_ptv2_lbp.3D.m2_glszm_SmallAreaEmphasis_250","mkm8d_ptv2_lbp.3D.k_glszm_GrayLevelVariance_250","mkm8d_ptv2_original_firstorder_Kurtosis_249","mkm8d_ptv2_gradient_gldm_LargeDependenceHighGrayLevelEmphasis_249","mkm8d_ptv2_logarithm_glcm_Imc1_249","mkm8d_ptv2_wavelet.HHL_glcm_Imc1_248","mkm8d_ptv2_wavelet.LLH_firstorder_Kurtosis_246","mkm8d_ptv2_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_245","sub"
1.01806690669307,1.37792999372443,0.400054072218397,0.0251984034929308,-0.0333633527304954,-0.675613923623385,-0.499633189242353,-0.174900458070366,-0.953643764756852,0.285246296981815,-0.0166601019002417,-0.783873806129128,-0.694883884840619,-1.54666351347959,-0.192388978772662,-0.158828106905752,0.0788311384678505,-0.762209973930265,-0.342158745087774,1085983
1.23435282731084,0.23240611901754,0.142141973702034,-0.975245771731041,-0.164007993145199,0.0579602900360093,0.336302848252204,-0.386075796124679,0.0140966742016362,-0.659673294062211,0.805742627945177,0.175076467550888,0.396039001657988,0.893433694617739,-0.452669771638124,0.634159055312794,0.415383489493344,-0.67787924200439,-0.268829051141373,1125173
-0.162581048667446,-0.539354981104675,0.530216816068888,-0.787060457004103,1.9106651260936,0.767564899776997,-0.731556985358354,0.870470838543801,-0.324272949307562,1.76057443515754,-1.46298558155294,-0.479057826531278,-0.422646226087989,-0.854805455157417,1.42491759802594,-0.862607684281612,1.00737860399517,-0.856789756019225,-0.397349782370749,1154608
1.28049653327086,0.952066697046514,0.82503194633602,0.369200842233696,-0.466093520612682,-0.180811935613378,0.585400914171491,-0.247355646896778,-0.85339216654636,0.42342152689842,-1.46105249708486,-0.968252865258767,-0.637682564959824,-0.829772463555825,0.920369775945201,0.951330344653164,-0.986418107737741,-0.402976504643075,0.339629188565136,1181124
1.64129793827272,0.730707021701294,1.46557078626258,-0.525500676226492,1.45052627103398,-0.50439443547185,-0.579525775502654,0.515532270730367,1.07914557126953,-0.823382843191212,0.826239117677235,1.02536994488496,-0.915651657491116,-0.680130904957427,-0.613323218543521,0.305547205690918,-0.360614110806912,-1.19103953813972,-0.345810052208761,1183075
-0.458228363792898,-0.388228755804,0.655516726925213,-0.051936827275625,-1.17362675460688,-0.463636097616629,-0.265090526459257,0.843427999853993,1.12404206939337,-1.03829873508143,0.747005884484504,-0.112551310513967,1.88304990182268,-0.618618753113889,-0.975398440468809,-1.95878547581615,0.593422548357042,-1.13733408178186,-0.392981928540599,1232870
0.1396104376246,0.153430801556624,0.432120242603389,0.0397971303937194,-0.549652473976775,-0.420459994446555,0.0872455028356493,-0.0652269176967142,-0.467350013759785,-0.447815578675988,0.576608264076021,-1.56140608690321,0.619608178841622,-0.379682704561014,1.64993384863348,-1.36773038918152,0.489305584783282,-0.334753025884221,-0.13069761925922,1279943
-0.209564862005007,-0.552993831554433,-1.01716731980651,-0.247717658107902,0.617292851105326,-0.692196451239283,-1.13010790899907,0.157570662511457,0.325778492473494,0.872657135861977,0.024999034047515,-0.344941623571542,-0.138310716535255,-1.16525975452504,-0.37409729345137,0.269373179546164,-0.56712644597936,0.0172708062772995,-0.372244882060435,1329352
-0.0507225658878753,-0.603327620828842,0.530045984227991,-0.106635744784391,-1.25694758631166,1.00895566696003,0.869648293892499,1.00490929824567,-0.333908387717043,1.52104046978961,-1.14696078293101,-1.39445371712835,0.603188310566961,-0.824391943311613,1.3663676773943,-0.0650969610881948,0.360741229407191,0.161139922938972,-0.217056446433202,1330263
-0.827246529542077,0.167508266395981,0.801097889957541,-0.623816100504881,-3.15143588547138,-0.467779286455768,-1.0096264862866,-1.54002226135508,-2.28117523702144,6.53246255871895,-1.95001814735032,-1.25933844001716,3.31804245391124,-1.43408691911461,2.22938716678224,-3.90108050607687,-2.20592468857671,-0.516301349440462,-0.395726125958734,1364384
