"lemdfirst_prc_original_shape_MinorAxisLength_250","lemdfirst_prc_original_firstorder_Median_250","lemdfirst_prc_original_shape_Flatness_250","lemdfirst_prc_original_shape_SurfaceVolumeRatio_250","lemdfirst_prc_original_shape_Sphericity_249","lemdfirst_prc_original_shape_MajorAxisLength_247","lemdfirst_prc_original_firstorder_Minimum_244","sub"
1.12664835802087,0.80196932394393,-0.4623670994657,-0.496490057859436,-0.630721973386332,0.932605021266872,0.309808776769114,1916742
-2.0222014772022,-1.56304947525988,1.37700705184394,1.72574657444834,1.59509211066336,-2.00897851441336,-0.300449044958855,1980052
-1.26903903588255,0.813360647768199,1.63032286950499,-0.718633382061856,1.86760276649251,-1.34063970828574,1.12511344221959,1926770
-1.1860521753069,1.39701518894097,0.0217609510748518,-0.622362736893239,1.34848066317752,-0.965617432445873,1.51344058506118,1979045
1.10888342537171,0.837349366392485,-0.395939666445105,-0.535841825975262,-0.769803225455379,1.00349785977377,-0.904220240873438,2196212
1.09160929357875,0.867143473288631,-0.237738205342645,-0.515617559586213,-0.678985357780272,1.04474574168282,-1.18074323544764,2393207
-0.262974346008465,0.761394464357533,-0.752260725158333,-0.531718547024396,0.548832167693687,-0.436242194123412,0.571416171353648,2146138
-0.769352911610341,0.118683983325074,0.909120020681207,-0.291524181297379,0.902200488977076,-1.05427706729643,0.929985054113657,2228399
-1.46392432043593,1.44669127110845,-2.18358983681797,-0.659923694899941,1.88385858674901,-0.87442294000048,1.68494071000425,2144796
-0.11682147883321,0.762957467645823,0.592483730435698,-0.559951987111238,0.192130454195354,-0.198335958619565,1.10746838252778,2234271
0.675781529933936,-1.16090034510592,0.300651962068788,-0.511841063691595,-0.483789885785199,0.287604822025765,-0.76786100546054,2296332
-1.02250571847771,0.985693890854412,2.0424851190512,-1.14629809197799,1.8972476581262,-1.209251522282,1.3970492176916,1684230
0.52006717606696,0.0309646510835358,-0.648442907020276,-0.411952592587916,-0.452369735427332,0.753496567639048,-1.00665374413422,1720713
-0.229336289069676,0.0227548403025752,0.484925006428526,-0.611650515263535,0.314376648405388,-0.283668792020916,-1.55868626461975,2186951
-1.16012591802104,0.76434990801648,-0.150093691221457,-0.503671285149518,1.36969220998355,-0.980999267306848,-0.78676545852269,2439458
1.01829261836759,1.28901871949609,1.91474410892739,-0.314692475092777,-0.606352243174752,0.205483609252674,-1.64776523778509,2135748
-0.614451771825171,-1.23706661282543,0.393879047941912,1.56402049341272,-0.694590216829242,-0.470558104808038,0.193844237235462,2141116
0.420780202655463,-1.12308904589613,1.53844019720649,0.743813029816946,-0.842470148402222,-0.163583126094614,0.0652813480129839,2108003
-0.922572244040879,0.694350004398811,1.12472467021306,-0.526710676119591,1.22629724128375,-1.21815943298057,1.2848831870296,2006164
-0.053130962215883,-1.56949079854791,0.686621011673155,1.02021476200649,-0.541659929418059,-0.528738967323715,0.41726934651136,308862
0.159863882634233,0.597642300472125,1.40288253780765,-0.376488492046076,0.0158421053703826,-0.41270409790228,1.00017638160978,1085983
-0.861712197938724,-2.16765348030916,0.690574061559542,1.51180204353747,-0.26924833528707,-0.875194287608277,0.16099661463682,2004451
-0.768021868113626,0.811563488060662,-1.10839304691755,-0.339287746344768,0.749704889509018,-0.533001712736977,1.34705478038122,2359944
-1.26956748349457,-1.51603586553292,-0.354370749371292,-1.65420495023245,2.77607487695554,-0.908575813807835,-1.32447560575484,2069079
0.377792097180868,-2.33556844540299,0.747926790723335,0.81618062981582,-0.856637862399994,-0.0423412997895224,-0.0152992705148763,2059713
-1.05618611526686,0.75048505429407,-1.23633605430722,-0.214335619944794,0.534318691846209,-0.275949853427531,-1.37168941884189,2294873
-0.604853773727628,-2.21817649558487,-0.269077810625115,1.72256809873775,-0.927638631404064,0.0334042735104564,-0.167424183118324,2033049
0.646772322596725,-1.60006530431071,1.28943635094053,1.3672238115195,-1.1805596975398,0.0858556887791966,-0.974580213331495,1485662
-0.20508126913753,-0.515656416598648,0.67862918402236,-0.193862242891061,0.314605161956758,-0.692369599301996,-0.418354029413394,1526417
-1.19826505231147,0.701435349737892,1.07223304739818,-0.497159792752051,1.73485700874195,-1.45573428769661,-1.10603077635584,1386095
-1.26821514061599,-1.4962035152484,0.878250839041538,-1.57186484902955,3.45449626930562,-1.50022499550175,0.364440912463744,983079
-0.592495918129352,-1.04054982709264,1.07281531632292,1.02007748776159,-0.166025860783821,-0.975379746249519,-0.091409693555208,2132424
0.992176894443129,-0.442206289823904,0.757542171438697,1.52761495291671,-1.29315845977273,0.185426856517891,0.0367947394682767,2138375
-0.285782607387024,0.824953779872165,1.71779262960689,-0.471531928223342,0.166623536999541,-0.618664184928189,1.0235098396744,2490180
0.565049653078964,0.898690261200433,-1.79453385077743,-0.606888463950876,-0.938489937010056,1.88807715570919,1.12824696459125,2034136
