"mkm10d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm10d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm10d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm10d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm10d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm10d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ptv6_wavelet.HHH_firstorder_Skewness_250","mkm10d_ptv6_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ptv6_lbp.3D.m2_firstorder_90Percentile_250","mkm10d_ptv6_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm10d_ptv6_lbp.3D.k_glrlm_RunEntropy_250","mkm10d_ptv6_wavelet.LHH_firstorder_Mean_249","mkm10d_ptv6_lbp.3D.k_gldm_LargeDependenceEmphasis_249","mkm10d_ptv6_log.sigma.2.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_248","mkm10d_ptv6_wavelet.LHL_firstorder_Skewness_248","mkm10d_ptv6_wavelet.HHH_glcm_Correlation_248","mkm10d_ptv6_lbp.3D.k_glcm_SumSquares_248","mkm10d_ptv6_lbp.3D.k_glszm_ZonePercentage_248","mkm10d_ptv6_original_glcm_Autocorrelation_247","sub"
2.03634963959614,-0.233378676925216,2.09017661438401,-0.37637060673058,-0.549954906647832,-0.237236285316207,1.09007104112921,-0.0204940494421897,0.778811167213063,0.982125982572328,-0.136670224056766,0.932002329826179,0.734423193710859,-0.172111837750264,0.684935895292148,-0.714653500559497,-0.994791212822709,-1.2964664214548,0.604404679651185,1085983
-0.236093066273694,-0.178012844685583,-0.118066399485403,0.270619938318966,-1.08330990804749,-0.410946841115969,1.03877107271767,-0.072135490802743,0.328773043210725,0.617840419825103,0.90426972688897,-0.380767418500222,-1.27599275303098,0.737954272020843,-1.3372350164348,0.104295147400339,0.0884589406995847,1.08437523770559,0.483188168587617,1125173
0.335231604487923,1.26590390987606,-0.972776923251373,-0.824724095814264,-1.31828961157097,-0.320371297283128,0.853680001969167,-0.233418147291339,-0.88396191496115,-0.607106981813968,-2.78055291572182,0.490753510831372,3.14940311645534,-0.427260326065506,3.34286176575316,0.907043687705283,-1.39745327474125,-2.20647354744064,-0.0359325209121952,1154608
-1.9271009510856,-0.457512763325027,-0.249839457493159,0.239891761946435,0.992036245689962,-0.392730896984121,-0.861933226596791,-0.233221010637595,-0.17691292614981,-0.5383488243936,-0.395569426667375,-0.647658819558119,1.30616613901255,-0.41400133300825,-0.571905156735518,-0.0401129030899791,-0.423988156901381,-0.934199906692246,0.3237317335723,1181124
0.580748706928987,0.0247466091069067,-1.0791717203128,-0.772976951368567,2.14192560955235,-0.363893197081626,0.445562652152022,0.429377660722975,0.916664537851985,-0.0866713023119763,-0.489953740988876,0.948126777610123,-0.441168656877196,-0.391899152298202,-1.65194700581578,-0.638787489836235,-0.749261983189428,-0.633204834679952,-2.01449606734341,1183075
0.61894849336796,0.0941046811139631,1.31851664760048,1.76215426313626,0.394776440965248,-0.26323558490464,-1.98491294282943,0.416281843586364,1.06777779172357,1.38288230437971,0.76004504146906,3.26861203650424,-0.408575961231161,-0.388326154948493,-0.764387633789762,0.0922824383208136,0.00561544327999821,-0.168721211553463,-1.0548968484311,1232870
-0.399765100056979,-3.89103360049454,1.53689396741406,2.19077071922345,-0.0385086683178477,-0.176624823915629,-0.156322298423708,-0.0512439071576198,1.11790420941308,3.70360377740538,0.444676026081806,-0.491675304809217,0.204603730497804,-0.00527011791714518,-0.670644160076802,0.00997317239017294,-0.386549721453899,-0.542098386314797,1.78267581655318,1279943
0.684605518540147,0.640331248847196,-0.434688451564853,-0.759293914226901,-0.210376096294701,-0.368889240245916,-0.805448840068121,-0.206370539422206,-1.04559576204963,-0.591276838108559,0.421732959298276,0.117561542026356,0.906435046789247,-0.311816554564995,-0.172951626785085,-0.574845458281004,0.474376564390002,0.114238873162041,-0.404858217293251,1329352
0.3286234671516,0.713370059946358,-0.276342768579985,-0.779516963553547,-0.452472488016947,0.325658952178208,0.622196374672636,-0.21887586552221,0.254600842636068,-0.153425556736757,0.117899045399198,-0.161221224577952,1.83708722954643,-0.0406818260147828,-0.676114682483803,0.988961622448685,-0.318984948719658,-0.878142782092004,-0.503615495428657,1330263
0.286646100591169,1.24924254478595,0.527301134998939,-1.07477012002131,-0.319124321390076,-0.390870751288735,-1.01277205780917,-0.230264063126741,-2.19776807358421,-0.645480899928876,4.49372477308932,1.01527440001499,2.7065247522409,-0.363773886941494,0.975744027936286,-0.161857797155092,7.94666488737331,2.40690919749457,-0.979843888004464,1364384
