"letd_ptv_original_shape_Flatness_250","letd_ptv_wavelet.HHH_firstorder_Median_250","letd_ptv_wavelet.HLH_firstorder_Median_248","letd_ptv_wavelet.HHL_firstorder_Median_247","letd_ptv_logarithm_glcm_ClusterShade_241","letd_ptv_wavelet.LHH_firstorder_Skewness_238","letd_ptv_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_237","letd_ptv_wavelet.LHL_glszm_LargeAreaEmphasis_228","sub"
-0.568241433376506,-0.168505893636981,-0.0252259526928769,0.24731785623585,0.224773591284358,0.542263309899953,-0.508660268801662,0.461705203939893,1916742
1.15573131678487,0.652759180692292,-0.179773826219689,0.625124299662659,-0.486797374509059,0.155007936931848,5.49293640153041,-0.375876156284646,1980052
2.17305533070425,0.435673250646824,0.474858565173697,0.352473557393841,-0.149621846172755,-1.32798434405939,-0.554961178508777,-0.352820974158553,1926770
0.0376540595460362,0.430620748780991,0.353554981248038,0.0382003313246915,-0.178368100176922,-0.283424154596044,0.793435629289821,-0.261309743196327,1979045
-0.290517389557144,0.417981890971365,-0.355984580186017,-0.701073501911945,0.382978397373319,-0.00662884219761215,-0.643143362467917,-0.300043387576985,2196212
-0.384667995266838,0.00932471589765692,0.303393081289313,0.388397297814074,0.883107210268694,-0.161583808130135,-1.14406034666229,0.291602299112037,2393207
-0.700943089282849,-0.0236149348841623,-0.0202760432869022,0.1200188079492,-0.467605209588367,-0.635213189579039,0.388981703584419,-0.312549581400129,2146138
0.979417141195521,-0.106336333301106,-0.115979375783668,-0.0584398212561988,-0.626196454140746,-0.258471597137045,0.541468722445824,1.1895872766185,2228399
-2.11182423922685,10.1881219165064,-4.63319694745337,-4.78310911950099,0.151644968069568,0.0674452257581967,1.31844291086893,-0.369776484917716,2144796
0.469093537302442,-0.746389914089523,0.0796975792645687,-0.0886592731707234,-0.644843106938989,-0.242353009830923,0.679399076702674,-0.335985140100869,2234271
0.676567280347195,0.0247459290909452,-0.57634760512675,-0.130440756775948,-0.866690431432675,-0.0740294137970634,-0.0412677734712704,-0.235066831059379,2296332
2.01929723886323,0.608366056115834,0.975611644732313,0.685565331100064,0.729856440646664,-0.114467709976405,0.129366697007232,-0.347056660334918,1684230
-0.749730803780406,-0.124007851311801,-0.280600068741689,-0.0687637776291328,0.636805312375278,4.3071318999332,-1.30333200162771,-0.0367945840176076,1720713
0.64712323944356,0.128785429766412,-1.20726539373853,-0.139203093095723,1.11871364054021,-0.103682630010884,0.622774012452259,-0.182127620043263,2186951
0.0989687476909473,1.40605773468851,-0.0976845966110967,0.841174995943074,0.29834061302432,-0.325853525002439,-0.414370294944775,-0.301639123525477,2439458
1.96087463533435,-0.339470693609334,0.50773146994421,0.344403116345896,-2.38375735344995,0.573380883725159,-1.17370229441291,0.0315928964653635,2135748
0.455053648165915,-1.20743784612789,-1.38778129934531,-0.722679802142728,-0.613750549614549,0.159391484491009,0.437383385010363,-0.344829238108829,2141116
1.25580547600592,-0.466214725802562,0.812916872815946,0.037227176606871,0.108727673340606,-0.209097414478474,-0.379550086948881,-0.0073796148347528,2108003
1.03045460140376,0.958509483454123,-0.135503461623573,0.564500078921884,-0.359207526224616,-0.170527422859602,0.986508355143472,-0.225570790285843,2006164
