"mkm9d_gtv_wavelet.HHH_glcm_JointEnergy_236","mkm9d_gtv_lbp.3D.m1_glcm_ClusterShade_233","mkm9d_gtv_original_shape_Flatness_230","mkm9d_gtv_lbp.3D.m2_firstorder_RootMeanSquared_229","sub"
-0.846950748422047,-0.601447676092366,1.10620067850787,-1.20755534420006,1085983
0.205015374172081,-0.307233743323593,0.796438141055738,-0.908323834708504,1125173
-1.25924453155009,-0.142774591439985,-1.6700560069843,3.08760175650172,1154608
0.341198848927112,-0.785026631904324,0.822227092376877,1.06403716175753,1181124
-0.703249103122712,0.685370771229339,-0.241603380840388,-0.783394545366235,1183075
-0.319728590945024,-0.787554345168506,-0.347241854915511,-1.49003825381301,1232870
-0.759285353570753,-0.187889906677062,0.738301545200129,-1.46902098331272,1279943
-1.18551361725297,0.809800838979742,-1.60397004644515,0.19631899253858,1329352
1.57817115502541,0.00160513422414139,-1.37603671622577,1.95974484209385,1330263
0.14157268798049,1.42978890149712,-0.578075999521888,0.945251123840424,1364384
-0.799469668761555,2.84676496291716,-0.943475186393943,1.26211616218083,1386095
-0.798164338822234,0.534654035428927,-0.982195069017342,-0.459579575236919,1458656
1.16845625159471,-0.668103552926793,0.532727165187558,0.270785926355504,1485662
0.416386737330368,-0.662947116955223,-0.213830036761333,1.60900925581915,1497807
0.849548541362107,-0.119994587752249,1.70581052643604,-1.01318846252718,1501387
-0.22965021375939,-2.96042852595286,-1.33821568673436,0.570136353839321,1518948
-1.00136936645958,0.137788776063031,-0.349201686809449,1.09600131516974,1526417
-1.03357763082737,0.410218350280852,1.23937153475419,-0.669045161168978,1565177
1.2735611776238,0.194644122534848,-0.0479086016323747,1.22582539205619,1606693
1.72031220500612,0.298777513895132,0.403256439431639,-1.61603291183862,1612262
0.415087474223691,-1.15718640088937,0.430438044809545,0.214884984049501,1614566
1.74057260810562,0.469711266302859,-0.715574095612324,0.721092673391784,1644034
-0.672856054986729,-0.603292075893932,-0.840884954206186,-1.12986482753541,1668599
-1.19149382977475,-1.57971599704015,-1.05973398640578,-1.17823961861855,1671370
-1.30273070503842,0.13996624615286,0.439891853901493,-1.09579131286969,1684230
1.48675175561326,0.0376945914450674,2.13895556958249,-0.670360619064717,1692385
0.358544337812548,0.17226925411476,-0.59684527512536,0.639519886116883,1720713
-0.138885942345424,0.169214978556978,2.27236949683126,-0.627659409364141,1738800
-1.19123245091276,0.473877508450682,-1.04667599375971,-0.655638630062856,1740845
-1.3075913212865,1.94780923203507,-0.38251068760625,-0.892921002483024,1742294
-1.23330738050554,2.0071722481234,0.308141245948789,0.366522751845806,1767700
1.15100254668174,-0.0344623315709405,0.146638646983544,1.21459433133375,1768972
-0.393774043352975,-0.442500206179345,0.00696185386081,0.870348789003462,1889409
2.19557930202513,-0.543377601141053,0.442788700561938,1.11602616348072,1915938
0.35598379766303,-1.27451343470984,-0.985615695821922,0.744406237239202,1916742
