"mkm7d_ctv_wavelet.LLL_firstorder_10Percentile_250","mkm7d_ctv_gradient_glcm_Imc1_250","mkm7d_ctv_logarithm_firstorder_Minimum_246","mkm7d_ctv_logarithm_glszm_LargeAreaHighGrayLevelEmphasis_242","mkm7d_ctv_logarithm_glszm_SizeZoneNonUniformityNormalized_241","mkm7d_ctv_gradient_firstorder_Kurtosis_240","mkm7d_ctv_wavelet.LLH_glrlm_LongRunEmphasis_238","mkm7d_ctv_wavelet.LLH_firstorder_Kurtosis_233","mkm7d_ctv_gradient_glcm_Idmn_226","sub"
0.531107713378645,0.28689338352277,0.303714705915104,-0.257529289060919,1.22994985526409,-0.525466083061473,-0.397834938735831,-0.459559859970323,-0.577164708561752,1085983
0.0774501760944144,0.851098684766536,0.499577934647401,-0.257054466883118,-0.228564193561552,-0.406926849535591,0.881152891429183,0.252672047420927,0.0195450270403327,1125173
1.21132352322629,-2.28442580683787,0.341232283689775,-0.33441660281017,1.89925038040922,-0.681082442558826,-1.51408504612696,-0.72039873372317,-2.00859922353577,1154608
-0.346873550103879,-0.583972974235247,0.482478458885945,-0.315070414326438,0.952711211681212,2.34094629069268,-0.283803349855294,-0.148986799356968,1.17404540635199,1181124
-1.80810904724549,1.1141834858548,-0.552026874484382,-0.341734837854139,0.000515763055334522,-0.671676960594405,-1.08595874584443,-0.770100645852852,-1.40131864742735,1183075
-0.48869037183835,0.446723722072533,-0.00623222540267708,-0.325161972566508,0.892205309455527,0.216896786962664,-0.698751199362013,-0.78408540065789,-0.352248824221909,1232870
1.18056067265958,0.623541448806072,1.31406380276631,-0.256123549863894,-0.350820212634937,-0.575063493187436,0.734263325867282,0.00246549708776854,-0.128192516581672,1279943
0.0609999389760403,0.299106538423667,0.39610904069298,-0.324967682293786,0.536057902487757,-0.13052723211106,-0.545159514173625,-0.701202408860485,0.864620368199894,1329352
-0.0150992859280555,0.382053409519315,0.249832820000444,-0.325023002902721,-0.4364792795908,-0.349989947570969,-0.604679615754401,-0.626088517111023,0.777491872333849,1330263
0.904281081816039,-0.271589809915758,0.463444837624809,-0.343237056360816,1.25116997329361,-0.78492637880335,-1.56735801771777,-1.00282394920942,-3.4337958040602,1364384
1.17618207689986,-3.51634674409418,-0.309758999103517,-0.259724457361647,2.65884588024327,-0.619692212333007,-1.18729208459431,-0.834391314573388,-0.334789234849222,1386095
0.285213764066467,0.684753689531486,0.363796738571547,-0.0829325909455205,-0.188496602428575,4.34434650982823,0.720732762919892,0.0401174894787649,1.22130104441699,1458656
-1.53785127933771,0.0848188192974582,-0.667022522167354,-0.144319656120414,-0.465568360337724,2.90053536200064,0.740519627068994,2.8018674862173,1.14181852791274,1485662
0.0139468255031858,0.772982572635076,0.548546261128328,-0.339984017883113,-0.809174019213661,-0.587659846477937,-0.876721358698971,-0.671642019413391,0.149381960603072,1497807
0.781305032481694,-0.627569155192321,1.01003113781329,-0.320343845022732,0.0840297034086335,-0.589061561656895,2.64420351860331,0.587887247717769,-0.109052671649618,1501387
1.4832490222966,1.37579972837335,0.319044989946688,-0.335147372309302,-0.0838948000281105,0.513095869841041,-0.916408904991526,-0.949019853934239,0.3875908897933,1518948
-0.575207663386732,0.514516297148812,0.138251867605457,-0.340412840088509,-0.498809372747091,-0.649276963870513,-0.740921157115395,-0.593136615850366,-0.131604331985616,1526417
-0.758835840388421,-0.832838490207626,-2.66719164237976,1.22493658894733,0.790548492004454,-0.100401026338152,-0.16492059334645,0.366141169114741,0.875056135764571,1565177
-1.74124135009646,-0.433828880349389,-0.587855645385554,-0.188322212083518,-1.04371434482433,0.465128672232995,0.978645533950314,0.280544054042057,0.950862084291889,1606693
