"mkm7d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm7d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm7d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm7d_ctv_wavelet.HHH_glcm_ClusterShade_249","mkm7d_ctv_lbp.3D.m2_firstorder_Median_249","mkm7d_ctv_wavelet.HHH_firstorder_Median_248","mkm7d_ctv_wavelet.LHH_firstorder_Skewness_247","mkm7d_ctv_wavelet.HLH_firstorder_Skewness_247","mkm7d_ctv_wavelet.HHH_glcm_JointEnergy_246","mkm7d_ctv_lbp.3D.m2_glcm_ClusterShade_245","mkm7d_ctv_lbp.3D.k_glcm_ClusterShade_245","mkm7d_ctv_lbp.3D.k_glszm_SmallAreaLowGrayLevelEmphasis_243","mkm7d_ctv_lbp.3D.m2_firstorder_Range_241","mkm7d_ctv_original_shape_Flatness_240","mkm7d_ctv_wavelet.LHH_glcm_ClusterShade_233","mkm7d_ctv_wavelet.HHL_glcm_ClusterShade_229","sub"
-0.108710500102515,0.224813563862078,-1.27450801664512,-0.12790373285306,-1.28359480940746,0.250098374984702,-0.407662377448701,-0.0330330714114514,-0.773625779755564,0.456463827050802,-0.469700205824693,-0.242954337786767,-0.0165825348509276,1.30881026026862,-0.0988779175704422,0.00111942078446777,1085983
0.43722533667365,-1.34688421185717,0.0187559946031977,-0.0260007384117093,-0.661206357696968,-0.575943788726549,-0.630689677997252,-0.255697858385821,0.163117505666022,-0.291499482754758,-0.219240477541721,-1.12766785294761,0.101914632513848,0.207712242144571,-0.079128494165903,-0.357231566367463,1125173
-0.38331909479905,-1.27963703614691,-1.85649900650299,-1.00276557643798,3.82918579463869,3.51057548289001,0.216820210457443,0.433443903889004,-0.984313813906057,-2.69225185102419,2.10586425045723,1.0844646888476,-0.0165825348509276,-1.77978312813069,0.402612946853996,-0.151345761002687,1154608
0.0276817232617703,0.12917095286181,1.24297157511854,0.0271420475551083,0.462319346537853,-0.0574811027143631,-0.583934916111713,1.28136641605328,0.601061912646556,0.526928860001257,-0.226842383254174,-0.422291163512548,-0.0165825348509276,0.947046439148062,-0.103354483505747,-0.423262350438054,1181124
-0.0992672919729935,0.0252237783804659,-0.219162217915664,-0.503038461250574,-0.164395691650876,0.972430103014004,0.713671874955829,0.0871398816156726,-0.694356485864645,-0.572447511735788,-0.665232271378662,-0.544588438473216,-0.0165825348509276,0.498026448452127,0.182899856136827,0.114307388225457,1183075
0.29717619850013,-2.06055269756912,1.41922692797547,-0.0409102626665846,-1.10470464480187,1.16060491375312,0.141564101976635,0.844343304872041,-0.502710937589733,0.314982678688383,3.04371352269886,1.22671764144075,-0.0165825348509276,-0.040555282256636,-0.0811126637642828,-0.154737933914031,1232870
-0.0254740436504362,-0.477379704657242,-0.891962749223106,-0.0709598559530952,-1.54433633241895,-0.206441115852134,-1.37525315421393,-0.0687978525299753,-0.50262405544689,0.678323822345293,-0.299258143422573,-0.119756965027537,0.101914632513848,0.326442447809471,-0.221040898959736,-0.277810177154573,1279943
-0.34666375257678,0.633293365289273,0.241839830109166,-0.268948323601199,0.0767056912015202,-0.57395902174401,0.887244168694726,-0.262681795269994,-1.11160629982354,-0.905430535907911,0.777742902674738,-0.757596832195616,-0.0165825348509276,-1.12719639939352,0.483663879063608,-0.395688399546675,1329352
-0.00746813889283851,-0.718930203220624,3.07583504250453,-0.0467331908777737,1.79562951720261,0.626426756933914,-0.819422741502644,-1.48598123889203,1.41498577120159,-0.730048219878457,0.528896103522391,2.12493098807136,-0.0165825348509276,-1.34905215456648,-0.259744363204104,-0.189557075921381,1330263
-0.28211655679921,0.375892886118958,-1.32144381987796,-0.193248032665616,2.16164436464124,3.67923783019953,-0.169514959068691,-0.735455214372365,-0.926386680823716,-1.29052091324661,-1.24975884251746,1.15850995561186,-7.89362227639214,-2.0016901349136,-0.10512870373526,0.165837350794877,1364384
-0.792194730459833,0.18365781807601,2.19553321056495,-1.11856570158613,1.53754161458472,0.0228472044992411,0.222981006950552,2.41111939212692,-0.834273855759085,-1.39548131234071,3.60249200933256,1.05260818247119,-0.0165825348509276,0.619699225547716,0.0300113642668614,-0.465821765118735,1386095
0.209352503628457,-0.249695239490362,-0.544051211401279,0.0202181582122206,-0.29582788627092,-0.378036867915794,0.209447920536295,-0.253944384012,-0.725517989946743,-0.675393302039003,-0.640212240490205,-0.959730598786121,0.101914632513848,-1.23162889338185,-0.086956371299945,0.0736325882834211,1458656
-0.251642308256464,-0.382560640010201,0.992179572659197,-0.0631362543862055,0.506010977548407,0.325008431533392,-0.697823393009324,-0.0207377344908151,0.786738521042615,-0.631111161116185,-0.556681162517975,-1.27629165237849,0.0328113491543192,1.6065714486148,-0.187541608142146,-0.225310548720841,1485662
-0.994677537375988,0.453640200390237,1.12186383483829,-0.303812432132933,1.31686402123806,-0.429206326166324,0.823662137269996,-0.424202968283838,-0.0427111732592388,-0.0499948215789939,-0.914309125807382,-0.320477197014676,0.820337046559379,0.282152634392141,0.0576592915254819,-0.133816153456041,1497807
-0.0983880564064371,-2.64851416317864,-0.398628587374788,-0.0756473574038218,-0.821306630697122,0.143095628730196,-0.777672113351199,-0.87789200720373,0.901064057817086,-0.0859975264676705,-0.408837579700236,0.0807184222283699,0.0576999607929496,0.642043114724185,-0.103873132965332,-0.327166057936761,1501387
0.0866898742804018,-2.24183604083387,-1.04247530923632,-0.0800718537790956,-1.85882328554721,0.237772821125181,0.0815533926799633,-0.335331858113025,-0.511579725036607,1.12576995625157,-0.414558848052378,-0.495862816099301,-0.0165825348509276,-0.559060039216753,-0.503737250536763,-0.644807597376326,1518948
0.447425888270914,0.0980716415267243,-0.521729216229826,0.334100660133696,0.10621680010924,-0.612201041573183,0.0895252357702734,0.529753198339777,-1.01933312043275,-0.195017186430422,-0.761197010154439,-0.440205523426049,-0.0165825348509276,0.497182512383408,0.0092979654240309,0.103293197844006,1526417
-0.709167620810232,-0.359703635109017,-0.0726983376237991,-1.73092697542611,-0.805829976152622,0.780492022223456,1.56751625791073,0.392309967883514,-0.995237981833153,0.537134579646676,0.198697633536535,-0.097853030010444,0.101914632513848,0.533346297044829,1.70465670777,1.18127789732024,1565177
0.393575863581902,-0.307861800382135,0.463700567121338,-0.0341383609668038,1.14750740783734,-0.178060185291581,2.14207742189703,0.644381713727725,1.43854754080089,0.197353004905289,-0.464673728582673,-0.272421188262262,0.189389947279884,-0.474379824368576,0.199743927218695,-0.214901850493755,1606693
