"mkm10d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_228","sub"
0.0866972611508517,1085983
-0.303615445841591,1125173
0.26490402764112,1154608
0.242094522790611,1181124
-0.357255844976124,1183075
-1.19148500454217,1232870
0.293773438138237,1279943
0.138184604642592,1329352
2.14621252094526,1330263
-0.730205348912532,1364384
0.503883903467311,1386095
0.192969319472699,1458656
-0.526474246715586,1485662
0.0186419295087749,1497807
-0.84321994297614,1501387
0.238309460439426,1518948
0.278420430556393,1526417
0.407248790933558,1565177
0.613791923646507,1606693
1.28824295082892,1612262
-0.463999029866134,1614566
2.07893437458904,1644034
-0.00338286096126446,1668599
-0.36828028968275,1671370
0.566050553161375,1684230
1.39493853070893,1692385
0.645337054222379,1720713
0.423995713403621,1738800
0.774947425217473,1740845
-0.242692664564921,1742294
0.398562117327506,1767700
0.470501869543963,1768972
0.219203904716543,1889409
-3.49902026076169,1915938
0.63558394529645,1916742
-6.98137188018871,1919296
-0.378987092405423,1926770
0.166918867055691,1938156
0.441780420141705,1938561
-1.62911199223732,1966316
-0.0986740318602253,1967281
-3.4986307889462,1973544
0.918121046577773,1975401
-0.273871869552091,1976407
-0.71412916196379,1978972
-1.22893605188639,1979045
1.72520731644777,1979422
-0.210234434935063,1980052
-0.795101993135453,2001182
-1.22487126527844,2002465
-2.28006457218405,2004451
-0.157921757227854,2006164
0.402164995943952,2007309
-4.87261660254832,2009915
0.581893679968328,2010259
-0.195049059624595,2010554
0.429475057407592,2026671
0.37896426216148,2033049
0.446371463069326,2034136
-0.174365478264148,2040495
0.275915672878074,2047354
0.49718089578166,2051378
0.236432900402298,2055667
1.44501517583898,2057358
0.392827336734565,2059713
-1.24427540432411,2069079
-0.593922852612753,2070958
0.12357437772214,2072215
0.163966123523234,2075832
0.313579297931103,2075846
-0.22848889794385,2076301
0.0579730180880255,2078198
0.465370494002879,2078899
-0.419243061939568,2085349
0.376621076649147,2086044
1.02458387379949,2091555
-0.0120108948494029,2092954
0.516735188825547,2096627
-0.565972711119817,2100050
0.152378714286847,2108003
0.34946567052571,2109902
0.226544044762494,2110540
-0.606817664542586,2116787
0.107324063487556,2119177
-0.315630442582479,2131601
-1.33431952254127,2132424
0.371675099590975,2132982
-0.0037298254085305,2133204
0.347179309696835,2133380
-0.0217713752372769,2134220
0.256621172188668,2135748
-0.256415612340998,2137799
0.734025994243193,2138375
0.311849410603979,2138678
-0.797318826389657,2139733
0.385203982325944,2141116
0.358169656867965,2144796
-0.322189777090021,2145166
-0.196503918156956,2145694
-0.772073720025158,2146138
0.264109367607429,2151024
-0.325978265049002,215131
-0.166171595900112,2152442
-2.54184264028997,2157529
-0.0337756695012562,2158101
-0.736300928171254,2158329
0.0374233230565751,2168082
1.12945929577757,2172217
0.162336032265117,2176530
-1.10382261204989,2176784
-0.40429562698151,2181724
0.227250681023656,2183291
0.282024796749668,2183356
-0.649437024074079,2185290
0.518221415521563,2186951
0.460371155941244,2196212
-0.92038450337289,2199403
0.923417205047488,2200416
-0.280542650002472,2200813
-0.0309748201880431,2205389
0.773051675274954,2212664
0.550539205348892,2217034
-1.38675636615846,2218615
0.102419001532868,2219842
0.6499955968571,2224150
-0.712754530185385,2228399
0.803294869411047,2228400
0.417099400294822,2234271
0.53822708483313,2234422
2.50884889309064,2237571
0.643947385162093,2244172
0.929441458059285,2247869
-2.45840041290898,2250648
0.61934263653372,2250836
0.200738225018247,2267382
0.310107095238149,2269346
0.167345164445093,2271329
0.995464936220887,2274521
0.262890710819869,2276121
-0.793131963451852,2278618
0.59948516596863,2285214
0.72253637161211,2286108
-0.0609783601985893,2293123
0.552404747875483,2294852
-1.49604401689743,2294873
1.1225687880323,2296332
-0.331679358044456,2305114
0.599550938555103,2305115
-0.195537763414158,2306459
-0.328255974955108,2306893
0.196695174980843,2317120
0.509293426940948,2319068
0.460374010317295,2321962
0.359636985296161,2331869
-0.0998421489117159,2336735
0.350251283815531,2339674
0.000472542274450886,2340155
0.720140816992545,2340322
0.694002643685524,2350037
-0.665961563349868,2352038
-0.28874827891819,2359944
0.273769969407304,2381907
0.91613435433394,2393207
0.254075927567654,2395415
-0.595066527631741,2395943
0.744119011821708,2401405
0.335624878615783,2405144
0.0503785625538598,2414406
0.577425950535727,2419459
0.680425317372602,2425694
0.181504209297188,2426863
-1.05034717957014,2430773
-0.179652212853606,2439458
0.00944792078845572,2443354
-0.203174594129569,2445526
0.0244090294533542,2448298
0.361525754658475,2453577
0.3002301432049,2474709
-1.319643533774,2480056
0.416117336968601,2480330
0.315049113963018,2487135
0.418723046043067,2488660
-0.250402433338159,2490180
-0.184522835663959,2493534
0.221061122153569,2498991
0.114080725970474,2500377
0.834641002916875,2504802
0.166117467160412,2510402
0.172839846606522,2520618
0.600039783251436,2559453
0.430596496470156,277752
-0.125058521127762,308862
0.325976085907366,58325
0.113671226848981,92173
0.857960676163808,923666
0.256177608447603,965005
0.234296082365684,983079
