"mkm6d_ptv_original_shape_Flatness_250","mkm6d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm6d_ptv_wavelet.LLH_glcm_Correlation_250","mkm6d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm6d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ptv_wavelet.HLH_firstorder_Mean_250","mkm6d_ptv_wavelet.HLH_firstorder_Median_250","mkm6d_ptv_wavelet.HLH_glcm_MaximumProbability_250","mkm6d_ptv_wavelet.HHL_firstorder_Median_250","mkm6d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm6d_ptv_wavelet.HHH_glcm_JointEnergy_250","mkm6d_ptv_lbp.3D.m2_firstorder_90Percentile_250","mkm6d_ptv_wavelet.HHL_glszm_LargeAreaHighGrayLevelEmphasis_249","mkm6d_ptv_wavelet.HHH_firstorder_Median_249","mkm6d_ptv_wavelet.HHH_glcm_Correlation_249","mkm6d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_249","mkm6d_ptv_logarithm_glcm_Imc1_249","mkm6d_ptv_original_shape_Sphericity_248","mkm6d_ptv_wavelet.HHL_glszm_SmallAreaEmphasis_248","sub"
1.35119706091473,-0.0602383733209115,0.8026535290703,-0.350914119864356,-0.370660837427621,-0.724895215999947,0.333638244177672,-0.126764684113715,-0.133307457275957,-0.519476492237585,-0.616251748010221,-1.07092971761909,-0.368119128959343,-0.129115769611083,-0.563196496787009,-0.430487922577833,-0.839896293121547,1.07962102283098,-0.0075792679598667,1085983
0.110236965876068,0.83913079839351,1.16576064017456,-1.05772886270409,-0.338160373848123,-0.855709733452645,-0.623259121860081,-0.467065930314327,0.225292134623093,-0.726338009160725,0.211986023926514,0.259570433299202,-0.241695566654409,-0.644245217858343,0.139794571829884,-0.210926898070649,0.35938737545864,0.510187462944375,0.261733661402665,1125173
-1.53027357938603,0.0239409512553516,-1.1304094285342,-0.745872278907821,-0.386460121829915,-0.362257224951596,-1.48962582926771,-1.00111912908828,0.817889494321903,-0.490924059856642,-0.842096413564705,1.66913067966493,-0.404276164693518,0.171917651322949,0.811149497181317,-1.11375576700147,0.146103211023989,0.0441565856017556,-0.923858886117088,1154608
0.884728474582034,-0.338667559133816,0.357647655559464,-0.260871187830611,0.0508614463180933,0.683994691186295,0.00589367567066152,0.225630035628058,-0.289170487564419,0.386896107358994,0.601825215244116,-0.40166487152289,0.354296896006988,-0.0296463060152168,0.434937767147568,0.499937175497204,0.256650637399415,0.769919787907309,-0.12591449789202,1181124
0.245789447239916,-3.05487053953204,0.409803687887566,-0.493569692747377,-0.288841695561692,0.0127695255047095,-0.186700654271927,-0.820366522618515,-1.07135789012045,-0.530084023711023,-0.65710307684259,-0.276768884644332,-0.391548709451153,1.4553960431536,-0.499996840263545,-1.13986187454104,1.69936112587975,0.072740298126473,-0.231980022151986,1183075
0.0380830206982791,-1.45756891398797,0.436349853242305,0.247463139999426,-0.385250708922989,0.0025558759959776,-2.58344488100916,-1.06680987102004,-1.1359099373495,0.048311153411236,-0.415421427001868,-0.328772785244977,-0.392252916813292,-1.49404901107006,-0.562447233371027,0.702406928790551,-0.16105227309246,0.761206300343238,-0.293071646303887,1232870
0.194384973611451,-0.8178637587333,1.14380604126935,-0.328731869335855,-0.383410095094674,-0.0243698198457459,0.283836654123178,0.227655302925916,0.726095874878769,-0.520328083937979,-0.282401735259498,-1.11818520428519,-0.284729060160245,-0.152224497154168,-0.443336711857847,0.780470036831604,-1.33685858993376,0.587059051524983,0.0056577941075894,1279943
-1.02730961234489,1.15506202808574,-0.198831727037101,-0.57155465257168,-0.372318539777409,-0.206100669331595,0.645344633698898,-0.891717285818911,0.170867640357532,-0.638145366312078,-1.09904819915714,0.761947911965796,-0.379341088346764,0.125270805312037,-0.748574414942423,-0.631175552965018,0.305769630540104,-1.52655546141733,1.04221890880468,1329352
-1.32400921503537,1.1778187271771,0.101813601240973,-0.347794942894425,-0.255100329608469,2.68788018463714,0.392162921189907,0.0972324932296192,0.608349608698512,-0.195971468111192,1.1106028161692,1.07491273717838,-0.244558863161494,0.327626691167409,0.726936690036728,1.82895537454053,0.38905570507776,-1.35326708521692,-0.132156602885958,1330263
-1.15899980052833,-0.0890868802584465,-2.22534712567582,-0.453081316877284,-0.389313446056818,0.603954819640314,-4.06770467320374,-1.1202261597415,-1.10886855233425,-0.706492062937471,-0.992572751897279,-0.0881839888987273,-0.406884088436247,-0.401288298797519,-1.84827775629334,1.47777652545493,-0.865151637592092,0.718312666393672,1.06606996529959,1364384
