"mkm9d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm9d_ctvper_original_shape_Flatness_249","mkm9d_ctvper_wavelet.HHH_glcm_ClusterShade_248","mkm9d_ctvper_wavelet.HHH_firstorder_Skewness_240","mkm9d_ctvper_wavelet.HLH_firstorder_Skewness_237","mkm9d_ctvper_wavelet.HHH_firstorder_Median_236","mkm9d_ctvper_lbp.3D.m2_firstorder_Maximum_235","mkm9d_ctvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_229","sub"
-0.173552206278886,1.40288253780765,0.192799072341021,1.38921291188664,-0.988636938267747,-0.293825162177626,-0.424194406463498,0.0061776112457365,1085983
-0.131303449152802,0.200657181245088,0.0386300243614468,0.281232689896114,-0.28520846357506,0.0494875332202197,0.100882075003919,-0.433471270009694,1125173
-0.101834934592749,-1.31277195749427,0.0583154369342062,0.319566998360397,-0.936369352458924,-1.3262731567481,-1.35796766181795,0.0197534812466907,1154608
-0.0282339147063408,0.850921800261826,-0.538284881761516,-1.73600681585977,0.418837045587566,-0.292117164043361,-0.288507198589328,-0.351563796663821,1181124
-0.147985988257237,-0.460845108394831,-0.906502621469687,-0.599988498692662,0.0167645710088607,-2.62047970868609,-3.56966259435602,0.869545202206452,1183075
-0.192487124865082,0.0637789562715629,0.0205056702913649,-0.0752338817122154,-0.59237583969368,-1.32148283118857,0.031080627463121,0.378485056556301,1232870
0.0706035093005135,0.346969164738446,0.0237773328898569,0.810469888491443,-0.326028105324994,0.122880156420804,0.526345076595563,-0.360672254599447,1279943
-0.0363904476557934,-1.00254485212489,-0.629156199805895,-0.671448168628903,-0.223753934664887,-1.12738310307038,0.77060785237093,-0.297449150117353,1329352
-0.0632074367153275,-1.39734278488104,0.0714529919268768,0.408663811444478,2.14978619337106,0.182249842542287,-0.242329436189692,-0.372730815016612,1330263
-0.416774853207567,-1.21982328972274,-0.223518101712323,0.0331455512020269,0.922712396905332,0.167199265499276,-3.5511901099486,1.96089272207356,1364384
-0.274873727594939,1.07223304739818,0.0575856800964798,0.568478137812225,0.887554140888778,-1.10127026785318,-0.945346532370224,0.0580972022286982,1386095
-0.076789015341419,-1.33500992228802,0.248149095807148,0.717888995958972,0.406624611350201,-0.0474344683098486,0.77060785237093,-0.43459965592348,1458656
-0.184564619166032,1.28943635094053,-0.0435463530855977,-0.720583879695632,-0.395265931450136,-0.00916488269262362,0.77060785237093,-0.315315195391645,1485662
-0.072422526023783,0.25612905997972,0.112150636966271,0.0548619076226073,-0.55918535984497,0.536340866897105,1.04241927316079,-0.254868652359777,1497807
-0.118062288884892,-0.279562392966169,0.00222098647723102,0.0359984981338985,1.75240191099589,-1.38558362378017,-0.233348706901326,-0.333751310620827,1501387
0.092243737897845,-0.185636882527467,-0.0118229517919734,0.0118040485373409,-0.293539450243367,-1.01370846480592,-1.3876387387835,0.0821095346011451,1518948
-0.179543157007468,0.678629184022361,-0.0858207258664103,-0.0561064188154033,-0.823790740863939,0.594544882147803,0.201094371707484,-0.19907277128759,1526417
-0.381066801376191,0.10258433408281,-0.0847464120170896,0.089108904368263,-0.044453173636102,-0.57178120142828,-0.666286652881439,1.10374219181005,1565177
0.250288747373699,-0.342560029586958,0.0350287247468788,0.826274668417798,0.576855839184228,-0.0710214123339746,0.77060785237093,-0.437717228076527,1606693
-0.187917143520972,0.227075679172601,0.0203168081358433,0.489977182930546,-0.550629304961268,-0.524346435241598,0.507949486176168,-0.325639435025497,1612262
1.49640061014297,0.756583441350814,-0.083567883560232,-0.0998377352327591,2.52970969211062,0.318770263067774,-0.392001427479663,-0.300373073072254,1614566
-0.219079481837639,-0.477547366892062,0.0403555768945258,1.01906981346661,-0.875742632479085,0.497909138365913,-0.527553799752167,3.12919008772966,1644034
-0.204940728036103,-0.722019263579097,-0.760989218398989,-0.943318220653629,-0.590105742234358,-0.254772046556277,0.804174641505665,-0.279007031815113,1668599
-0.0951562185009256,-0.207693396289046,0.0785497086003921,0.371622004525169,-1.06045826753527,-0.574241370179161,0.77060785237093,-0.0963933411645332,1671370
0.199774391282403,2.0424851190512,0.0756113927116241,0.0824957441169457,-0.819378134547343,-0.238053373306164,0.77060785237093,-0.102244343563478,1684230
-0.189694440755332,1.04076952396377,0.0372342286836177,1.22477063847365,0.52060526995402,0.190654268620603,-0.515698363484631,0.257614055843854,1692385
-0.184034752016877,-0.648442907020274,-0.404058403608361,-3.0900292830937,1.65292180965013,-0.846414895445944,0.77060785237093,-0.382004677636871,1720713
-0.163550902265828,1.13105140770582,-0.00999542064884047,0.121018539702667,-0.688580240507761,0.512668855711963,0.77060785237093,-0.350040828465784,1738800
-0.154142202602936,-0.946400144110524,-0.386631615701147,-0.131640709017082,-0.446274439402609,-0.155960462811118,1.3499565034522,-0.352000078178624,1740845
-0.119038567551851,-0.150524518732858,-0.37164364654285,0.376111779470817,-0.208594217324841,-0.923669655937682,-0.527553799752167,0.534726003774864,1742294
-0.147035918577685,0.469418766134226,-1.66858878249488,0.304032292008756,-0.0597636646508411,-1.07648775406948,-0.666286652881439,0.0659943417781755,1767700
0.467577253171352,0.40634783124138,-0.0795182445718288,-1.24900937334679,1.72898017489706,-0.294186167147785,-0.381877690823325,-0.417289703144908,1768972
0.73993382879575,0.149809960979286,-0.0586375685204398,0.163537075705683,0.777631007592427,-1.41971151060689,0.18608543799731,2.08699567581194,1889409
-0.153082328331009,0.297421044879166,0.0497191408444919,1.0808406240856,0.174729472768179,-0.425897303187024,-0.666286652881439,0.185307904240971,1915938
-0.107486047164495,-0.462367099465702,-0.0247390934923268,0.069017375037185,0.411572595215557,0.196410342066413,0.77060785237093,-0.384757999279956,1916742
-0.0316026458850212,1.83865321881895,-0.00145560966642187,-1.75913359567136,-0.499435509962099,-0.000896834126411815,-1.07042201242662,0.25474559557309,1919296
0.297459172815057,1.63032286950499,-0.0275066618362547,-1.12742865347941,-0.369140352046138,0.942730421282588,-0.945346532370224,0.150564416778446,1926770
0.337036130815129,-0.365900728929661,0.0601268241521423,0.110661511634375,-0.783268538941002,0.631079615744009,0.3689000256122,-0.436459345986466,1938156
-0.184254607430047,0.316273595345335,-0.0639581751686837,-0.425564117280835,-0.41461892412317,0.070662436059617,-0.242329436189692,-0.189617192248066,1938561
-0.250786521454461,0.208298403929399,0.00796086853632628,0.00119036530623474,-0.397133922679784,0.989250171245908,0.628482257798627,0.156335187385219,1966316
-0.142685510194291,-0.245631024372109,0.0301075917845675,0.657680714547594,0.313756011128049,-0.232870242483694,-1.30351290776706,11.9050033864142,1967281
1.89312285207778,0.115555796394021,-0.279069358323839,-4.92633887954183,3.23112400592776,1.04990688741443,-1.07042201242662,0.863828431204437,1973544
-0.263572897039414,0.356815544847211,-0.289385084719609,-0.710645618899308,-0.515370464856147,0.888648704990405,0.77060785237093,0.0802744340077322,1975401
-0.23624346753545,0.565693398757763,-0.0321415087392471,-0.170520555076084,-0.692423731041724,-0.473573933472258,-1.9241020653042,-0.0952823596061342,1976407
-0.22427260468048,-0.233183914374184,0.146213062543402,0.618303456809223,-0.665048349506095,0.182642358461141,0.24450605694755,-0.074067491268903,1978972
-0.243350993416517,0.0217609510748518,-0.00736199040203235,-0.254664423237207,-0.392497866377298,0.483089099667268,0.100882075003919,-0.0779374282518671,1979045
-0.183344956353118,-0.614237954391082,0.0184462846659025,0.810045341663735,-1.06156712130772,-0.302933755311014,1.07043340199608,-0.405413737961633,1979422
0.125176715623395,1.37700705184394,0.0945526434203408,1.04737633025215,-1.23806602051036,1.08716194999961,-0.242329436189692,1.53817954708063,1980052
0.760224911527851,-2.67666129788795,-0.0458032494256576,-0.315181471653207,1.04174172452915,-0.787990537785308,0.449362542482876,-0.425254152633022,2001182
-0.202748191362022,1.30172700639824,0.847133259360532,0.387815536777374,0.856198701139689,2.91278137584938,0.77060785237093,0.254511026509223,2002465
-0.290510990393014,0.690574061559542,-0.032713489495105,-6.02779372408765,-1.88724071334094,-0.917962743429757,-3.42869958198847,0.536182731884961,2004451
-0.135577335004143,1.12472467021306,0.127273728162054,0.654092172739977,-0.516993159718629,0.228949426743634,0.77060785237093,0.107926834702179,2006164
