"mkm6d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_249","mkm6d_ctv_wavelet.HHH_firstorder_Skewness_246","mkm6d_ctv_wavelet.HHH_firstorder_Median_242","mkm6d_ctv_wavelet.HHH_glcm_ClusterShade_241","mkm6d_ctv_lbp.3D.k_glcm_ClusterShade_238","mkm6d_ctv_wavelet.LHH_glcm_ClusterShade_237","mkm6d_ctv_wavelet.HLH_firstorder_Skewness_237","mkm6d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_235","sub"
0.562276348230963,-0.113653228805669,0.234610954314705,-0.1448419291024,-0.485217469713715,-0.099947410805235,-0.0221929078375227,-0.528788863796847,1085983
-1.73379356236757,0.422542479412617,-0.559545236014217,-0.0253393120077841,-0.181440941672173,-0.0772560705996391,-0.245197534217141,0.227790138945971,1125173
-0.188038055117974,-0.381300326331559,3.26910433100794,-1.01303326323906,1.70719188785795,0.379400056063296,0.450446319043941,-1.44434391815181,1154608
0.576609262338714,0.0421368514680402,-0.0523184438175573,0.0165561980315712,-0.235712371283341,-0.0944662985933337,1.23342078399291,1.39779090863231,1181124
-0.119713381454839,-0.0890926499026507,1.05031878138302,-0.482070447692615,-0.583077847809137,0.170894930136085,0.0769300436958536,-0.237418471508154,1183075
-0.868490181407232,0.283411100646357,1.11072421547418,-0.1065147353865,3.39908074466539,-0.0778777228810647,0.867254758727004,2.28518245815254,1232870
-0.776263279487252,-0.0345223078603987,-0.212341916644339,-0.100735334024291,-0.257056950634345,-0.220881865749673,-0.0634800222425077,-0.049477501972322,1279943
0.0642835097954525,-0.332432803841598,-0.64565257205598,-0.0842316828585801,0.739039481952021,0.49198314430108,-0.255341094362054,-0.233693404591958,1329352
-1.17535370647743,-0.0292450470690713,0.55909255992782,-0.0674366769202044,0.359084569541067,-0.264020433939629,-1.48639745450176,2.72344396363694,1330263
-0.742644635037431,-0.250571193166699,3.42173213291431,-0.181953954443262,-1.2613043462587,-0.0583681716653223,-0.749045007111198,0.484563048270774,1364384
0.300866279918659,-0.774066461336144,-0.0158980721823874,-1.82401343803068,3.58152077204145,0.0157761469644219,2.39307670292522,1.48578106985744,1386095
-0.0680660489200827,0.204339625745708,-0.454194816883001,0.00892415410846406,-0.585812458197907,-0.0877609970651455,-0.278951874447477,-0.492618654844522,1458656
-0.141950901029092,-0.251073158326999,0.385551612896157,-0.093595889248955,-0.565216246135267,-0.180497382094001,-0.0158851155260494,1.06162975702754,1485662
0.00812369189286441,-0.976385321583529,-0.477603695212819,-0.282800115145716,-0.917276416852897,0.0742191407175986,-0.426983315081791,1.0840702306032,1497807
