"mkm2d_ctvper_original_shape_Flatness_250","mkm2d_ctvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm2d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm2d_ctvper_wavelet.LLH_glcm_Imc2_250","mkm2d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm2d_ctvper_wavelet.LHH_firstorder_Kurtosis_250","mkm2d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm2d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm2d_ctvper_wavelet.LHH_glszm_SizeZoneNonUniformityNormalized_250","mkm2d_ctvper_wavelet.HLL_glcm_MaximumProbability_250","mkm2d_ctvper_wavelet.HLH_firstorder_Skewness_250","mkm2d_ctvper_wavelet.HLH_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm2d_ctvper_wavelet.HHL_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.HHL_glcm_MaximumProbability_250","mkm2d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm2d_ctvper_wavelet.HHH_firstorder_Median_250","sub"
1.40288253780765,0.862616966133417,0.659713135507004,-0.581517152004813,-0.924182752532343,0.930330685509282,-0.554838187742223,-0.628442136658657,-0.300568677707761,0.206048771617535,-0.70486818353367,2.52300274299241,-0.838352439484489,-0.419688728040154,-0.783529173411963,-0.44324435660651,2.04099065845572,0.275721800463347,-0.268558946999807,1085983
0.200657181245088,-0.453696828191531,0.301171683320745,-0.854605812991404,-1.47841426554585,0.46118419029361,-0.256064016862741,-0.536967338003344,0.329575190261047,0.844422584840536,-0.643291205316882,-1.21006282933911,-0.368603891764274,-0.348104741485116,-0.980562175537428,-0.559219650070832,-0.483848724755192,0.662222399085186,-0.0542653484659368,1125173
-1.31277195749427,-0.168991145073896,0.293623183231357,2.23119700822874,1.08463479889929,-0.892729785817816,-0.243095974868902,-0.641156909620724,-0.0763790611177812,-0.549957284808677,0.146633952823195,0.0510245708751944,-0.855503563045101,-0.489468683532007,-0.494584907454371,-0.35756051039144,-0.147971664118051,-0.37689534789921,-0.645292897954761,1154608
0.850921800261826,-0.42958571853175,0.519356690980586,0.0609969320378975,0.782585183502979,0.14969253267713,-0.00678751287340446,0.126952960829509,-0.414154600221273,0.2535321227567,0.0773027610217005,0.881387614301748,0.973143921740769,2.61740783485599,3.3578512242586,2.52515196281093,1.67587180439193,0.284407900431235,-0.323498342047303,1181124
-0.460845108394831,0.483588620346246,0.555935704713877,-0.822599066648949,1.14084621226038,-0.224042027037915,2.50893979157651,-0.55496825059997,0.110080926170551,0.444565998178418,0.813108563138668,3.37349109257619,-0.155930841001719,-0.0482696495033359,4.02758899052383,4.4451342132283,-0.244485179280797,-2.60559730428733,-2.95338206820538,1183075
0.0637789562715629,0.0797886325273965,-4.37466071623214,-0.383430027320697,0.926877630953516,0.682285196280306,0.372692240163995,-0.661200098218767,-0.639423046506412,-0.532677861105575,0.255477342670089,1.26488466040989,-0.421616243304104,-0.365974300339981,-0.544562659034565,-0.383003029448382,0.351434631092597,-1.58946326024356,-1.27365754432093,1232870
0.346969164738446,-0.380619721883324,0.192664325114046,-0.615543740860485,-0.771690819317946,-0.984705866831426,-0.527127514296705,-0.12851925447158,1.15927840331752,1.52888633587203,-0.23839415776033,-0.242208135516642,-0.116335527336287,-0.364757756213079,-0.965456851648818,-0.490313391125339,-0.222319146365865,0.100955663497937,-0.144279942722791,1279943
-1.00254485212489,-0.349335077116285,0.502900514122829,2.69938741379046,0.581376815857734,-0.544157186428873,-0.275355956204039,0.438760301634603,0.172592511225197,-0.64456589296434,0.433632371407379,-0.56965295997944,-0.237178939898211,-0.271112274341606,0.543841792248102,0.274453113345094,-0.577140314434811,-0.286030518188971,-1.68668116690368,1329352
-1.39734278488104,-0.412799335494938,0.553654967069256,-0.253918697954347,0.689364641261909,0.370158998909598,0.246813754009069,1.12191728126794,-0.485952939190629,-0.931909810814592,0.406058854255368,-0.774536323000438,1.92921112535173,0.568922042166334,-0.166926973019234,-0.24776198362566,-0.280618039057588,-0.0754253696697907,0.401658900385372,1330263
-1.21982328972274,0.54161240971789,1.07598755545247,1.01459952018737,1.17724811881369,1.05457525856569,0.470155594948558,0.250453339229606,-0.690138490744274,1.1212689203124,-0.786174782810844,0.502505379684883,0.040011994374591,0.457225459318991,0.621878447060206,-0.118659254044846,-0.340878985178585,2.91267111087295,-0.357384251778512,1364384
1.07223304739818,-0.15603517271466,-0.377053259341322,-0.586816729960301,1.14128770997773,0.5986877303718,0.495047620475279,-0.534460153809424,-1.23643618332311,1.0456121487349,-0.558342497340959,-0.463417573427695,0.957075546380892,2.24917875927611,-1.45888532715739,-0.62889174932743,-0.773998137370133,0.256753848208916,-0.567913871347314,1386095
-1.33500992228802,-0.478955667864415,0.200479361618987,-0.224587176769182,-0.668285976168191,-0.343997105494399,0.142473833183064,-0.484227979235588,0.0419658576123333,-0.230694955705394,-0.109792634340064,-1.05826217702187,0.34598135615474,0.0186629141853775,-0.492667643379227,0.469114686067872,-1.20682945572985,0.180239320408321,-0.14846212167327,1458656
